date,time,weight
27.04.2021,12:43:40,0.17
27.04.2021,12:43:41,0.17
27.04.2021,12:43:42,0.17
27.04.2021,12:43:43,0.17
27.04.2021,12:43:44,0.17
27.04.2021,12:43:45,0.17
27.04.2021,12:43:46,0.17
27.04.2021,12:43:47,0.17
27.04.2021,12:43:48,0.17
27.04.2021,12:43:49,0.17
27.04.2021,12:43:51,0.17
27.04.2021,12:43:52,0.17
27.04.2021,12:43:53,0.17
27.04.2021,12:43:54,0.17
27.04.2021,12:43:55,0.17
27.04.2021,12:43:56,0.17
27.04.2021,12:43:57,0.17
27.04.2021,12:43:58,0.17
27.04.2021,12:43:59,0.17
27.04.2021,12:44:00,0.17
27.04.2021,12:44:01,0.17
27.04.2021,12:44:02,0.17
27.04.2021,12:44:03,0.17
27.04.2021,12:44:04,0.17
27.04.2021,12:44:05,0.17
27.04.2021,12:44:06,0.17
27.04.2021,12:44:07,0.17
27.04.2021,12:44:09,0.17
27.04.2021,12:44:10,0.17
27.04.2021,12:44:11,0.17
27.04.2021,12:44:12,0.17
27.04.2021,12:44:13,0.17
27.04.2021,12:44:14,0.17
27.04.2021,12:44:15,0.17
27.04.2021,12:44:16,0.17
27.04.2021,12:44:17,0.17
27.04.2021,12:44:18,0.17
27.04.2021,12:44:19,0.17
27.04.2021,12:44:20,0.17
27.04.2021,12:44:21,0.17
27.04.2021,12:44:22,0.17
27.04.2021,12:44:23,0.17
27.04.2021,12:44:24,0.17
27.04.2021,12:44:25,0.17
27.04.2021,12:44:27,0.17
27.04.2021,12:44:28,0.17
27.04.2021,12:44:29,0.17
27.04.2021,12:44:30,0.17
27.04.2021,12:44:31,0.17
27.04.2021,12:44:32,0.17
27.04.2021,12:44:33,0.17
27.04.2021,12:44:34,0.17
27.04.2021,12:44:35,0.17
27.04.2021,12:44:36,0.17
27.04.2021,12:44:37,0.17
27.04.2021,12:44:38,0.17
27.04.2021,12:44:39,0.17
27.04.2021,12:44:40,0.17
27.04.2021,12:44:41,0.17
27.04.2021,12:44:42,0.17
27.04.2021,12:44:43,0.17
27.04.2021,12:44:45,0.17
27.04.2021,12:44:46,0.17
27.04.2021,12:44:47,0.17
27.04.2021,12:44:48,0.17
27.04.2021,12:44:49,0.17
27.04.2021,12:44:50,0.17
27.04.2021,12:44:51,0.17
27.04.2021,12:44:52,0.17
27.04.2021,12:44:53,0.17
27.04.2021,12:44:54,0.17
27.04.2021,12:44:55,0.17
27.04.2021,12:44:56,0.17
27.04.2021,12:44:57,0.17
27.04.2021,12:44:58,0.17
27.04.2021,12:44:59,0.17
27.04.2021,12:45:00,0.17
27.04.2021,12:45:01,0.17
27.04.2021,12:45:02,0.17
27.04.2021,12:45:04,0.17
27.04.2021,12:45:05,0.17
27.04.2021,12:45:06,0.17
27.04.2021,12:45:07,0.17
27.04.2021,12:45:08,0.17
27.04.2021,12:45:09,0.17
27.04.2021,12:45:10,0.17
27.04.2021,12:45:11,0.17
27.04.2021,12:45:12,0.17
27.04.2021,12:45:13,0.17
27.04.2021,12:45:14,0.17
27.04.2021,12:45:15,0.17
27.04.2021,12:45:16,0.17
27.04.2021,12:45:17,0.17
27.04.2021,12:45:18,0.17
27.04.2021,12:45:19,0.17
27.04.2021,12:45:20,0.17
27.04.2021,12:45:22,0.17
27.04.2021,12:45:23,0.17
