date,time,weight
11.03.2021,10:17:59,0.28
11.03.2021,10:18:00,0.28
11.03.2021,10:18:01,0.28
11.03.2021,10:18:03,0.28
11.03.2021,10:18:04,0.28
11.03.2021,10:18:05,0.29
11.03.2021,10:18:06,0.29
11.03.2021,10:18:07,0.29
11.03.2021,10:18:08,0.29
11.03.2021,10:18:09,0.29
11.03.2021,10:18:10,0.29
11.03.2021,10:18:11,0.29
11.03.2021,10:18:12,0.29
11.03.2021,10:18:13,0.29
11.03.2021,10:18:14,0.29
11.03.2021,10:18:15,0.29
11.03.2021,10:18:16,0.29
11.03.2021,10:18:17,0.29
11.03.2021,10:18:18,0.29
11.03.2021,10:18:19,0.3
11.03.2021,10:18:20,0.3
11.03.2021,10:18:21,0.3
11.03.2021,10:18:22,0.3
11.03.2021,10:18:23,0.3
11.03.2021,10:18:24,0.3
11.03.2021,10:18:25,0.3
11.03.2021,10:18:26,0.3
11.03.2021,10:18:27,0.3
11.03.2021,10:18:28,0.3
11.03.2021,10:18:29,0.3
11.03.2021,10:18:30,0.3
11.03.2021,10:18:31,0.3
11.03.2021,10:18:32,0.3
11.03.2021,10:18:33,0.3
11.03.2021,10:18:35,0.3
11.03.2021,10:18:36,0.3
11.03.2021,10:18:37,0.3
11.03.2021,10:18:38,0.3
11.03.2021,10:18:39,0.3
11.03.2021,10:18:40,0.3
11.03.2021,10:18:41,0.3
11.03.2021,10:18:42,0.3
11.03.2021,10:18:43,0.3
11.03.2021,10:18:44,0.3
11.03.2021,10:18:45,0.3
11.03.2021,10:18:46,0.3
11.03.2021,10:18:47,0.3
11.03.2021,10:18:48,0.3
11.03.2021,10:18:49,0.3
11.03.2021,10:18:50,0.3
11.03.2021,10:18:51,0.3
11.03.2021,10:18:52,0.3
11.03.2021,10:18:53,0.3
11.03.2021,10:18:54,0.3
11.03.2021,10:18:55,0.3
11.03.2021,10:18:56,0.31
11.03.2021,10:18:57,0.31
11.03.2021,10:18:58,0.31
11.03.2021,10:18:59,0.31
11.03.2021,10:19:00,0.31
11.03.2021,10:19:01,0.31
11.03.2021,10:19:02,0.31
11.03.2021,10:19:03,0.31
11.03.2021,10:19:04,0.31
11.03.2021,10:19:06,0.31
11.03.2021,10:19:07,0.31
11.03.2021,10:19:08,0.31
11.03.2021,10:19:09,0.31
11.03.2021,10:19:10,0.31
11.03.2021,10:19:11,0.31
11.03.2021,10:19:12,0.31
11.03.2021,10:19:13,0.31
11.03.2021,10:19:14,0.31
11.03.2021,10:19:15,0.31
11.03.2021,10:19:16,0.31
11.03.2021,10:19:17,0.31
11.03.2021,10:19:18,0.31
11.03.2021,10:19:19,0.31
11.03.2021,10:19:20,0.31
11.03.2021,10:19:21,0.31
11.03.2021,10:19:22,0.31
11.03.2021,10:19:23,0.31
11.03.2021,10:19:24,0.31
11.03.2021,10:19:25,0.31
11.03.2021,10:19:26,0.31
11.03.2021,10:19:27,0.31
11.03.2021,10:19:28,0.31
11.03.2021,10:19:29,0.31
11.03.2021,10:19:30,0.31
11.03.2021,10:19:31,0.31
11.03.2021,10:19:32,0.31
11.03.2021,10:19:33,0.31
11.03.2021,10:19:34,0.31
11.03.2021,10:19:35,0.31
11.03.2021,10:19:36,0.31
11.03.2021,10:19:38,0.31
11.03.2021,10:19:39,0.31
11.03.2021,10:19:40,0.31
11.03.2021,10:19:41,0.31
11.03.2021,10:19:42,0.31
11.03.2021,10:19:43,0.31
11.03.2021,10:19:44,0.31
11.03.2021,10:19:45,0.31
11.03.2021,10:19:46,0.31
11.03.2021,10:19:47,0.31
11.03.2021,10:19:48,0.31
11.03.2021,10:19:49,0.31
11.03.2021,10:19:50,0.31
11.03.2021,10:19:51,0.32
11.03.2021,10:19:52,0.32
11.03.2021,10:19:53,0.32
11.03.2021,10:19:54,0.32
11.03.2021,10:19:55,0.32
11.03.2021,10:19:56,0.32
11.03.2021,10:19:57,0.32
11.03.2021,10:19:58,0.32
11.03.2021,10:19:59,0.32
11.03.2021,10:20:00,0.32
11.03.2021,10:20:01,0.32
11.03.2021,10:20:02,0.32
11.03.2021,10:20:03,0.32
11.03.2021,10:20:04,0.32
11.03.2021,10:20:05,0.32
11.03.2021,10:20:06,0.32
11.03.2021,10:20:07,0.32
11.03.2021,10:20:08,0.32
11.03.2021,10:20:10,0.32
11.03.2021,10:20:11,0.32
11.03.2021,10:20:12,0.32
11.03.2021,10:20:13,0.32
11.03.2021,10:20:14,0.32
11.03.2021,10:20:15,0.32
11.03.2021,10:20:16,0.32
11.03.2021,10:20:17,0.32
11.03.2021,10:20:18,0.32
11.03.2021,10:20:19,0.32
11.03.2021,10:20:20,0.32
11.03.2021,10:20:21,0.32
11.03.2021,10:20:22,0.32
11.03.2021,10:20:23,0.32
11.03.2021,10:20:24,0.32
11.03.2021,10:20:25,0.32
11.03.2021,10:20:26,0.32
11.03.2021,10:20:27,0.32
11.03.2021,10:20:28,0.32
11.03.2021,10:20:29,0.32
11.03.2021,10:20:30,0.32
11.03.2021,10:20:31,0.32
11.03.2021,10:20:32,0.32
11.03.2021,10:20:33,0.32
11.03.2021,10:20:34,0.32
11.03.2021,10:20:35,0.32
11.03.2021,10:20:36,0.32
11.03.2021,10:20:37,0.32
11.03.2021,10:20:38,0.32
11.03.2021,10:20:39,0.32
11.03.2021,10:20:41,0.32
11.03.2021,10:20:42,0.32
11.03.2021,10:20:43,0.32
11.03.2021,10:20:44,0.32
11.03.2021,10:20:45,0.32
11.03.2021,10:20:46,0.32
11.03.2021,10:20:47,0.32
11.03.2021,10:20:48,0.32
11.03.2021,10:20:49,0.32
11.03.2021,10:20:50,0.32
11.03.2021,10:20:51,0.32
11.03.2021,10:20:52,0.32
11.03.2021,10:20:53,0.32
11.03.2021,10:20:54,0.32
11.03.2021,10:20:55,0.32
11.03.2021,10:20:56,0.32
11.03.2021,10:20:57,0.32
11.03.2021,10:20:58,0.32
11.03.2021,10:20:59,0.32
11.03.2021,10:21:00,0.32
11.03.2021,10:21:01,0.32
11.03.2021,10:21:02,0.32
11.03.2021,10:21:03,0.32
11.03.2021,10:21:04,0.32
11.03.2021,10:21:05,0.32
11.03.2021,10:21:06,0.32
11.03.2021,10:21:07,0.32
11.03.2021,10:21:08,0.32
11.03.2021,10:21:09,0.32
11.03.2021,10:21:10,0.32
11.03.2021,10:21:11,0.32
11.03.2021,10:21:13,0.32
11.03.2021,10:21:14,0.32
11.03.2021,10:21:15,0.32
11.03.2021,10:21:16,0.32
11.03.2021,10:21:17,0.32
11.03.2021,10:21:18,0.32
11.03.2021,10:21:19,0.32
11.03.2021,10:21:20,0.32
11.03.2021,10:21:21,0.32
11.03.2021,10:21:22,0.32
11.03.2021,10:21:23,0.32
11.03.2021,10:21:24,0.32
11.03.2021,10:21:25,0.32
11.03.2021,10:21:26,0.32
11.03.2021,10:21:27,0.32
11.03.2021,10:21:28,0.32
11.03.2021,10:21:29,0.32
11.03.2021,10:21:30,0.32
11.03.2021,10:21:31,0.32
11.03.2021,10:21:32,0.32
11.03.2021,10:21:33,0.32
11.03.2021,10:21:34,0.32
11.03.2021,10:21:35,0.32
11.03.2021,10:21:36,0.32
11.03.2021,10:21:37,0.32
11.03.2021,10:21:38,0.32
11.03.2021,10:21:39,0.33
11.03.2021,10:21:40,0.33
11.03.2021,10:21:41,0.33
11.03.2021,10:21:42,0.33
11.03.2021,10:21:43,0.33
11.03.2021,10:21:45,0.33
11.03.2021,10:21:46,0.33
11.03.2021,10:21:47,0.33
11.03.2021,10:21:48,0.33
11.03.2021,10:21:49,0.33
11.03.2021,10:21:50,0.33
11.03.2021,10:21:51,0.33
11.03.2021,10:21:52,0.33
11.03.2021,10:21:53,0.33
11.03.2021,10:21:54,0.33
11.03.2021,10:21:55,0.33
11.03.2021,10:21:56,0.33
11.03.2021,10:21:57,0.33
11.03.2021,10:21:58,0.33
11.03.2021,10:21:59,0.33
11.03.2021,10:22:00,0.33
11.03.2021,10:22:01,0.33
11.03.2021,10:22:02,0.33
11.03.2021,10:22:03,0.33
11.03.2021,10:22:04,0.33
11.03.2021,10:22:05,0.33
11.03.2021,10:22:06,0.33
11.03.2021,10:22:07,0.33
11.03.2021,10:22:08,0.33
11.03.2021,10:22:09,0.33
11.03.2021,10:22:10,0.33
11.03.2021,10:22:11,0.33
11.03.2021,10:22:12,0.33
11.03.2021,10:22:13,0.33
11.03.2021,10:22:14,0.33
11.03.2021,10:22:16,0.33
11.03.2021,10:22:17,0.33
11.03.2021,10:22:18,0.33
11.03.2021,10:22:19,0.33
11.03.2021,10:22:20,0.33
11.03.2021,10:22:21,0.33
11.03.2021,10:22:22,0.33
11.03.2021,10:22:23,0.33
11.03.2021,10:22:24,0.33
11.03.2021,10:22:25,0.33
11.03.2021,10:22:26,0.33
11.03.2021,10:22:27,0.33
11.03.2021,10:22:28,0.33
11.03.2021,10:22:29,0.33
11.03.2021,10:22:30,0.33
11.03.2021,10:22:31,0.33
11.03.2021,10:22:32,0.33
11.03.2021,10:22:33,0.33
