Record,date,time,STALL1,STALL1,STALL1 DIG,DUKE,DUKE,DUKE DIG
70,7/18/2012,3:42:22,2.17,0:06:08,1976,0.00E+00,0:00:24,23
71,7/18/2012,3:42:27,2.15,0:06:13,1955,0.00E+00,0:00:24,20
72,7/18/2012,3:42:32,2.16,0:06:18,1966,0.00E+00,0:00:24,23
73,7/18/2012,3:42:37,2.16,0:06:23,1965,0.00E+00,0:00:24,23
74,7/18/2012,3:42:42,2.14,0:06:28,1947,0.00E+00,0:00:24,21
75,7/18/2012,3:42:47,2.16,0:06:33,1962,0.00E+00,0:00:24,12
76,7/18/2012,3:42:52,2.15,0:06:38,1955,0.00E+00,0:00:24,21
77,7/18/2012,3:42:57,2.13,0:06:43,1941,0.00E+00,0:00:24,22
78,7/18/2012,3:43:02,2.15,0:06:48,1953,0.00E+00,0:00:24,32
79,7/18/2012,3:43:07,2.15,0:06:54,1955,0.00E+00,0:00:24,25
80,7/18/2012,3:43:12,2.13,0:06:59,1936,0.00E+00,0:00:24,23
81,7/18/2012,3:43:17,2.14,0:07:04,1948,0.00E+00,0:00:24,26
82,7/18/2012,3:43:22,2.13,0:07:09,1932,0.00E+00,0:00:24,23
83,7/18/2012,3:43:27,2.12,0:07:14,1926,0.00E+00,0:00:24,27
84,7/18/2012,3:43:32,2.12,0:07:19,1927,0.00E+00,0:00:24,20
85,7/18/2012,3:43:37,2.12,0:07:24,1930,0.00E+00,0:00:24,18
86,7/18/2012,3:43:42,2.12,0:07:29,1931,0.00E+00,0:00:24,21
87,7/18/2012,3:43:47,2.11,0:07:34,1922,0.00E+00,0:00:24,21
88,7/18/2012,3:43:52,2.13,0:07:39,1933,0.00E+00,0:00:24,23
89,7/18/2012,3:43:57,2.11,0:07:44,1915,0.00E+00,0:00:24,26
90,7/18/2012,3:44:02,2.11,0:07:49,1921,0.00E+00,0:00:24,23
91,7/18/2012,3:44:08,2.11,0:07:54,1915,0.00E+00,0:00:24,23
92,7/18/2012,3:44:13,2.11,0:07:59,1917,0.00E+00,0:00:24,22
93,7/18/2012,3:44:18,2.10,0:08:04,1910,0.00E+00,0:00:24,21
94,7/18/2012,3:44:23,2.11,0:08:09,1916,0.00E+00,0:00:24,33
95,7/18/2012,3:44:28,2.11,0:08:14,1918,0.00E+00,0:00:24,18
96,7/18/2012,3:44:33,2.10,0:08:19,1907,0.00E+00,0:00:24,30
97,7/18/2012,3:44:38,2.08,0:08:24,1887,0.00E+00,0:00:24,30
98,7/18/2012,3:44:43,2.08,0:08:29,1892,0.00E+00,0:00:24,17
99,7/18/2012,3:44:48,2.10,0:08:34,1912,0.00E+00,0:00:24,26
100,7/18/2012,3:44:53,2.09,0:08:39,1902,0.00E+00,0:00:24,23
101,7/18/2012,3:44:58,2.08,0:08:44,1891,0.00E+00,0:00:24,25
102,7/18/2012,3:45:03,2.08,0:08:50,1887,0.00E+00,0:00:24,25
103,7/18/2012,3:45:08,2.10,0:08:55,1906,0.00E+00,0:00:24,7
104,7/18/2012,3:45:13,2.10,0:09:00,1906,0.00E+00,0:00:24,11
105,7/18/2012,3:45:18,2.06,0:09:05,1873,0.00E+00,0:00:24,20
106,7/18/2012,3:45:23,2.06,0:09:10,1875,0.00E+00,0:00:24,15
107,7/18/2012,3:45:28,2.08,0:09:15,1887,0.00E+00,0:00:24,23
108,7/18/2012,3:45:33,2.07,0:09:20,1880,0.00E+00,0:00:24,22
109,7/18/2012,3:45:38,2.07,0:09:25,1880,0.00E+00,0:00:24,30
110,7/18/2012,3:45:43,2.08,0:09:30,1895,0.00E+00,0:00:24,20
111,7/18/2012,3:45:48,2.06,0:09:35,1872,0.00E+00,0:00:24,26
112,7/18/2012,3:45:53,2.07,0:09:40,1878,0.00E+00,0:00:24,35
113,7/18/2012,3:45:58,2.06,0:09:45,1875,0.00E+00,0:00:24,25
114,7/18/2012,3:46:04,2.06,0:09:50,1871,0.00E+00,0:00:24,25
115,7/18/2012,3:46:09,2.05,0:09:55,1862,0.00E+00,0:00:24,28
116,7/18/2012,3:46:14,2.05,0:10:00,1860,0.00E+00,0:00:24,32
117,7/18/2012,3:46:19,2.06,0:10:05,1868,0.00E+00,0:00:24,21
118,7/18/2012,3:46:24,2.05,0:10:10,1863,0.00E+00,0:00:24,15
119,7/18/2012,3:46:29,2.06,0:10:15,1868,0.00E+00,0:00:24,3
120,7/18/2012,3:46:34,2.05,0:10:20,1867,0.00E+00,0:00:24,26
121,7/18/2012,3:46:39,2.05,0:10:25,1858,0.00E+00,0:00:24,33
122,7/18/2012,3:46:44,2.04,0:10:30,1853,0.00E+00,0:00:24,26
123,7/18/2012,3:46:49,2.03,0:10:35,1848,0.00E+00,0:00:24,25
124,7/18/2012,3:46:54,2.04,0:10:41,1853,0.00E+00,0:00:24,23
125,7/18/2012,3:46:59,2.03,0:10:46,1846,0.00E+00,0:00:24,22
126,7/18/2012,3:47:04,2.03,0:10:51,1846,0.00E+00,0:00:24,27
127,7/18/2012,3:47:09,2.04,0:10:56,1851,0.00E+00,0:00:24,18
128,7/18/2012,3:47:14,2.04,0:11:01,1856,0.00E+00,0:00:24,21
129,7/18/2012,3:47:19,2.03,0:11:06,1841,0.00E+00,0:00:24,46
130,7/18/2012,3:47:24,2.01,0:11:11,1825,0.00E+00,0:00:24,27
131,7/18/2012,3:47:29,2.00,0:11:16,1816,0.00E+00,0:00:24,35
132,7/18/2012,3:47:34,1.99,0:11:21,1806,0.00E+00,0:00:24,22
133,7/18/2012,3:47:39,2.03,0:11:26,1846,0.00E+00,0:00:24,30
134,7/18/2012,3:47:44,2.03,0:11:31,1843,0.00E+00,0:00:24,18
135,7/18/2012,3:47:49,2.04,0:11:36,1851,0.00E+00,0:00:24,20
136,7/18/2012,3:47:54,2.01,0:11:41,1828,0.00E+00,0:00:24,25
137,7/18/2012,3:47:59,2.01,0:11:46,1826,0.00E+00,0:00:24,33
138,7/18/2012,3:48:05,2.01,0:11:51,1828,0.00E+00,0:00:24,18
139,7/18/2012,3:48:10,2.00,0:11:56,1817,0.00E+00,0:00:24,21
140,7/18/2012,3:48:15,2.00,0:12:01,1817,0.00E+00,0:00:24,21
141,7/18/2012,3:48:20,2.02,0:12:06,1837,0.00E+00,0:00:24,13
142,7/18/2012,3:48:25,2.00,0:12:11,1821,0.00E+00,0:00:24,21
143,7/18/2012,3:48:30,2.01,0:12:16,1823,0.00E+00,0:00:24,18
144,7/18/2012,3:48:35,2.01,0:12:21,1823,0.00E+00,0:00:24,27
145,7/18/2012,3:48:40,2.00,0:12:26,1818,0.00E+00,0:00:24,21
146,7/18/2012,3:48:45,2.00,0:12:31,1822,0.00E+00,0:00:24,21
147,7/18/2012,3:48:50,2.00,0:12:36,1818,0.00E+00,0:00:24,22
148,7/18/2012,3:48:55,1.98,0:12:41,1803,0.00E+00,0:00:24,18
149,7/18/2012,3:49:00,2.00,0:12:47,1818,0.00E+00,0:00:24,23
150,7/18/2012,3:49:05,1.99,0:12:52,1808,0.00E+00,0:00:24,21
151,7/18/2012,3:49:10,2.00,0:12:57,1817,0.00E+00,0:00:24,20
152,7/18/2012,3:49:15,1.99,0:13:02,1812,0.00E+00,0:00:24,26
153,7/18/2012,3:49:20,2.01,0:13:07,1827,0.00E+00,0:00:24,22
154,7/18/2012,3:49:25,1.99,0:13:12,1810,0.00E+00,0:00:24,26
155,7/18/2012,3:49:30,1.99,0:13:17,1808,0.00E+00,0:00:24,21
156,7/18/2012,3:49:35,2.01,0:13:22,1826,0.00E+00,0:00:24,26
157,7/18/2012,3:49:40,2.00,0:13:27,1817,0.00E+00,0:00:24,18
158,7/18/2012,3:49:45,1.99,0:13:32,1813,0.00E+00,0:00:24,23
159,7/18/2012,3:49:50,2.00,0:13:37,1817,0.00E+00,0:00:24,18
160,7/18/2012,3:49:55,2.00,0:13:42,1822,0.00E+00,0:00:24,25
161,7/18/2012,3:50:01,2.01,0:13:47,1825,0.00E+00,0:00:24,23
162,7/18/2012,3:50:06,2.00,0:13:52,1816,0.00E+00,0:00:24,21
163,7/18/2012,3:50:11,2.00,0:13:57,1820,0.00E+00,0:00:24,20
164,7/18/2012,3:50:16,2.00,0:14:02,1818,0.00E+00,0:00:24,21
165,7/18/2012,3:50:21,2.00,0:14:07,1822,0.00E+00,0:00:24,26
166,7/18/2012,3:50:26,1.99,0:14:12,1811,0.00E+00,0:00:24,18
167,7/18/2012,3:50:31,1.99,0:14:17,1813,0.00E+00,0:00:24,21
168,7/18/2012,3:50:36,1.99,0:14:22,1810,0.00E+00,0:00:24,28
169,7/18/2012,3:50:41,1.99,0:14:27,1806,0.00E+00,0:00:24,21
170,7/18/2012,3:50:46,1.99,0:14:32,1806,0.00E+00,0:00:24,22
171,7/18/2012,3:50:51,1.99,0:14:37,1810,0.00E+00,0:00:24,23
172,7/18/2012,3:50:56,1.99,0:14:43,1812,0.00E+00,0:00:24,25
173,7/18/2012,3:51:01,1.99,0:14:48,1812,0.00E+00,0:00:24,22
174,7/18/2012,3:51:06,1.99,0:14:53,1806,0.00E+00,0:00:24,27
175,7/18/2012,3:51:11,2.00,0:14:58,1815,0.00E+00,0:00:24,21
176,7/18/2012,3:51:16,1.99,0:15:03,1813,0.00E+00,0:00:24,20
177,7/18/2012,3:51:21,1.99,0:15:08,1812,0.00E+00,0:00:24,22
178,7/18/2012,3:51:26,2.00,0:15:13,1813,0.00E+00,0:00:24,26
179,7/18/2012,3:51:31,1.99,0:15:18,1812,0.00E+00,0:00:24,21
180,7/18/2012,3:51:36,1.98,0:15:23,1802,0.00E+00,0:00:24,22
181,7/18/2012,3:51:41,1.99,0:15:28,1807,0.00E+00,0:00:24,21
182,7/18/2012,3:51:46,1.98,0:15:33,1802,0.00E+00,0:00:24,27
183,7/18/2012,3:51:51,1.99,0:15:38,1805,0.00E+00,0:00:24,20
184,7/18/2012,3:51:57,1.99,0:15:43,1806,0.00E+00,0:00:24,22
185,7/18/2012,3:52:02,2.00,0:15:48,1817,0.00E+00,0:00:24,22
186,7/18/2012,3:52:07,1.99,0:15:53,1805,0.00E+00,0:00:24,27
187,7/18/2012,3:52:12,1.98,0:15:58,1800,0.00E+00,0:00:24,15
188,7/18/2012,3:52:17,1.99,0:16:03,1808,0.00E+00,0:00:24,31
189,7/18/2012,3:52:22,1.99,0:16:08,1810,0.00E+00,0:00:24,23
190,7/18/2012,3:52:27,1.99,0:16:13,1813,0.00E+00,0:00:24,25
191,7/18/2012,3:52:32,1.99,0:16:18,1808,0.00E+00,0:00:24,23
192,7/18/2012,3:52:37,1.99,0:16:23,1808,0.00E+00,0:00:24,18
193,7/18/2012,3:52:42,1.98,0:16:28,1801,0.00E+00,0:00:24,28
194,7/18/2012,3:52:47,2.00,0:16:33,1817,0.00E+00,0:00:24,31
195,7/18/2012,3:52:52,1.99,0:16:39,1812,0.00E+00,0:00:24,23
196,7/18/2012,3:52:57,2.00,0:16:44,1817,0.00E+00,0:00:24,15
197,7/18/2012,3:53:02,1.98,0:16:49,1803,0.00E+00,0:00:24,23
198,7/18/2012,3:53:07,1.99,0:16:54,1812,0.00E+00,0:00:24,31
199,7/18/2012,3:53:12,1.98,0:16:59,1801,0.00E+00,0:00:24,30
200,7/18/2012,3:53:17,2.00,0:17:04,1815,0.00E+00,0:00:24,20
201,7/18/2012,3:53:22,2.00,0:17:09,1816,0.00E+00,0:00:24,23
202,7/18/2012,3:53:27,1.98,0:17:14,1803,0.00E+00,0:00:24,23
203,7/18/2012,3:53:32,1.99,0:17:19,1813,0.00E+00,0:00:24,20
204,7/18/2012,3:53:37,1.98,0:17:24,1797,0.00E+00,0:00:24,32
205,7/18/2012,3:53:42,1.98,0:17:29,1797,0.00E+00,0:00:24,28
206,7/18/2012,3:53:47,1.98,0:17:34,1802,0.00E+00,0:00:24,23
207,7/18/2012,3:53:53,1.99,0:17:39,1805,0.00E+00,0:00:24,28
208,7/18/2012,3:53:58,1.98,0:17:44,1802,0.00E+00,0:00:24,27
209,7/18/2012,3:54:03,1.99,0:17:49,1807,0.00E+00,0:00:24,23
210,7/18/2012,3:54:08,1.99,0:17:54,1813,0.00E+00,0:00:24,23
211,7/18/2012,3:54:13,1.98,0:17:59,1800,0.00E+00,0:00:24,26
212,7/18/2012,4:27:16,10.60,0:18:07,9592,0.00E+00,0:00:26,17
213,7/18/2012,4:27:21,10.00,0:18:12,9088,0.00E+00,0:00:26,23
214,7/18/2012,4:27:26,10.00,0:18:17,9085,0.00E+00,0:00:26,20
215,7/18/2012,4:31:57,9.12,0:18:27,8288,0.00E+00,0:00:27,26
216,7/18/2012,4:32:02,9.12,0:18:32,8290,0.00E+00,0:00:27,20
217,7/18/2012,4:32:07,9.12,0:18:37,8287,0.00E+00,0:00:27,17
218,7/18/2012,4:32:12,9.13,0:18:42,8295,0.00E+00,0:00:27,26
219,7/18/2012,4:32:17,9.10,0:18:47,8267,0.00E+00,0:00:27,36
220,7/18/2012,4:32:22,9.10,0:18:52,8272,0.00E+00,0:00:27,13
221,7/18/2012,4:32:27,9.11,0:18:57,8277,0.00E+00,0:00:27,21
222,7/18/2012,4:32:32,9.10,0:19:02,8268,0.00E+00,0:00:27,25
223,7/18/2012,4:32:37,9.09,0:19:07,8258,0.00E+00,0:00:27,16
224,7/18/2012,4:32:42,9.08,0:19:12,8250,0.00E+00,0:00:27,21
225,7/18/2012,4:32:47,9.10,0:19:17,8270,0.00E+00,0:00:27,10
226,7/18/2012,4:32:52,9.09,0:19:22,8265,0.00E+00,0:00:27,23
227,7/18/2012,4:32:57,9.07,0:19:27,8248,0.00E+00,0:00:27,20
228,7/18/2012,4:33:02,9.09,0:19:32,8257,0.00E+00,0:00:27,23
229,7/18/2012,4:33:07,9.08,0:19:37,8253,0.00E+00,0:00:27,26
230,7/18/2012,4:33:13,9.09,0:19:42,8261,0.00E+00,0:00:27,17
231,7/18/2012,4:33:18,9.08,0:19:47,8252,0.00E+00,0:00:27,27
232,7/18/2012,4:40:17,11.30,0:19:56,10245,0.00E+00,0:00:30,25
233,7/18/2012,4:40:22,11.30,0:20:01,10261,0.00E+00,0:00:30,17
234,7/18/2012,4:40:27,11.30,0:20:06,10265,0.00E+00,0:00:30,25
235,7/18/2012,4:40:32,11.30,0:20:11,10255,0.00E+00,0:00:30,20
236,7/18/2012,4:40:37,11.30,0:20:16,10236,0.00E+00,0:00:30,22
237,7/18/2012,4:40:42,11.30,0:20:21,10271,0.00E+00,0:00:30,26
238,7/18/2012,4:40:47,11.30,0:20:27,10260,0.00E+00,0:00:30,16
239,7/18/2012,4:44:45,11.20,0:20:38,10153,0.00E+00,0:00:35,26
240,7/18/2012,4:44:50,11.20,0:20:43,10157,0.00E+00,0:00:35,20
241,7/18/2012,4:44:55,11.20,0:20:48,10152,0.00E+00,0:00:35,26
242,7/18/2012,4:45:00,11.20,0:20:53,10155,0.00E+00,0:00:35,22
243,7/18/2012,4:45:05,11.20,0:20:58,10166,0.00E+00,0:00:35,25
244,7/18/2012,4:45:10,11.20,0:21:03,10185,0.00E+00,0:00:35,20
245,7/18/2012,4:45:15,11.20,0:21:08,10223,0.00E+00,0:00:35,21
246,7/18/2012,4:45:20,11.30,0:21:13,10238,0.00E+00,0:00:35,22
247,7/18/2012,4:45:25,11.30,0:21:18,10231,0.00E+00,0:00:35,23
248,7/18/2012,4:45:30,11.30,0:21:23,10240,0.00E+00,0:00:35,20
249,7/18/2012,4:45:35,11.30,0:21:28,10227,0.00E+00,0:00:35,21
250,7/18/2012,4:45:40,11.30,0:21:33,10242,0.00E+00,0:00:35,20
251,7/18/2012,4:46:26,11.10,0:21:43,10125,0.00E+00,0:00:37,7
252,7/18/2012,4:46:31,11.10,0:21:48,10102,0.00E+00,0:00:37,17
253,7/18/2012,4:46:36,11.10,0:21:53,10112,0.00E+00,0:00:37,21
254,7/18/2012,4:46:41,11.10,0:21:58,10115,0.00E+00,0:00:37,21
255,7/18/2012,4:46:46,11.10,0:22:03,10121,0.00E+00,0:00:37,23
256,7/18/2012,4:46:51,11.10,0:22:08,10112,0.00E+00,0:00:37,22
257,7/18/2012,4:46:56,11.10,0:22:13,10118,0.00E+00,0:00:37,21
258,7/18/2012,4:47:01,11.10,0:22:18,10125,0.00E+00,0:00:37,27
259,7/18/2012,4:47:06,11.10,0:22:23,10115,0.00E+00,0:00:37,23
260,7/18/2012,4:47:11,11.10,0:22:28,10126,0.00E+00,0:00:37,21
261,7/18/2012,4:47:16,11.10,0:22:33,10132,0.00E+00,0:00:37,22
262,7/18/2012,4:47:21,11.10,0:22:38,10132,0.00E+00,0:00:37,21
263,7/18/2012,4:47:26,11.10,0:22:43,10115,0.00E+00,0:00:37,25
264,7/18/2012,4:47:31,11.20,0:22:48,10137,0.00E+00,0:00:37,25
265,7/18/2012,4:47:36,11.10,0:22:54,10126,0.00E+00,0:00:37,22
266,7/18/2012,4:48:57,10.90,0:23:03,9906,0.00E+00,0:00:41,18
267,7/18/2012,4:49:02,10.90,0:23:08,9907,0.00E+00,0:00:41,17
268,7/18/2012,4:49:07,10.90,0:23:13,9877,0.00E+00,0:00:41,20
269,7/18/2012,4:49:12,10.90,0:23:18,9885,0.00E+00,0:00:41,23
270,7/18/2012,4:49:17,10.90,0:23:23,9893,0.00E+00,0:00:41,17
271,7/18/2012,5:42:16,1.78,0:23:33,1631,0.00E+00,0:00:43,26
272,7/18/2012,5:42:22,2.79,0:23:38,2550,0.00E+00,0:00:44,25
273,7/18/2012,5:42:30,3.90,0:23:46,3541,0.00E+00,0:00:44,22
274,7/18/2012,5:42:35,2.72,0:23:52,2476,0.00E+00,0:00:44,27
275,7/18/2012,5:42:45,3.71,0:24:00,3371,0.00E+00,0:00:44,21
276,7/18/2012,5:42:56,3.21,0:24:10,2918,0.00E+00,0:00:44,23
277,7/18/2012,5:43:06,3.92,0:24:17,3561,0.00E+00,0:00:44,26
278,7/18/2012,5:43:28,9.24,0:24:25,8401,0.00E+00,0:00:45,18
279,7/18/2012,5:43:33,9.39,0:24:30,8535,0.00E+00,0:00:45,22
280,7/18/2012,5:43:38,8.93,0:24:35,8113,0.00E+00,0:00:45,26
281,7/18/2012,5:43:43,8.90,0:24:40,8091,0.00E+00,0:00:45,21
282,7/18/2012,5:43:48,8.91,0:24:45,8097,0.00E+00,0:00:45,30
283,7/18/2012,5:43:53,9.36,0:24:50,8508,0.00E+00,0:00:46,25
284,7/18/2012,5:44:01,10.80,0:24:56,9811,0.00E+00,0:00:47,22
285,7/18/2012,5:44:28,0.84,0:25:08,762,0.00E+00,0:00:48,433
286,7/18/2012,5:44:35,3.95,0:25:13,3591,0.00E+00,0:00:48,170
287,7/18/2012,5:44:52,3.86,0:25:21,3507,0.00E+00,0:00:50,21
288,7/18/2012,5:44:57,3.85,0:25:26,3502,0.00E+00,0:00:50,22
289,7/18/2012,5:45:02,3.50,0:25:31,3178,0.00E+00,0:00:50,22
290,7/18/2012,5:45:07,3.93,0:25:36,3573,0.00E+00,0:00:50,21
291,7/18/2012,5:45:22,4.03,0:25:45,3658,0.00E+00,0:00:50,23
292,7/18/2012,5:45:28,3.77,0:25:50,3426,0.00E+00,0:00:50,25
293,7/18/2012,5:45:33,4.00,0:25:55,3637,0.00E+00,0:00:50,26
294,7/18/2012,5:45:38,1.50,0:26:00,1360,0.00E+00,0:00:50,25
295,7/18/2012,5:45:48,2.09,0:26:10,1903,0.00E+00,0:00:50,22
296,7/18/2012,5:46:31,11.40,0:26:18,10345,0.00E+00,0:00:51,22
297,7/18/2012,5:46:36,11.30,0:26:23,10305,0.00E+00,0:00:51,18
298,7/18/2012,5:46:41,12.30,0:26:28,11197,0.00E+00,0:00:51,27
299,7/18/2012,5:46:46,12.40,0:26:33,11278,0.00E+00,0:00:51,22
300,7/18/2012,5:46:51,12.40,0:26:38,11251,0.00E+00,0:00:51,20
301,7/18/2012,5:46:56,8.87,0:26:43,7975,7.00E-01,0:00:51,637
302,7/18/2012,5:47:01,12.20,0:26:48,11093,0.00E+00,0:00:52,92
303,7/18/2012,5:47:06,3.94,0:26:53,3585,0.00E+00,0:00:53,25
304,7/18/2012,5:47:11,1.17,0:26:58,1070,0.00E+00,0:00:53,25
305,7/18/2012,5:47:27,11.40,0:27:05,10400,0.00E+00,0:00:54,25
306,7/18/2012,5:47:32,5.70,0:27:10,5177,0.00E+00,0:00:55,25
307,7/18/2012,5:47:37,6.76,0:27:15,6138,0.00E+00,0:00:55,35
308,7/18/2012,5:47:42,8.36,0:27:20,7600,0.00E+00,0:00:55,27
309,7/18/2012,5:47:47,5.45,0:27:25,4950,0.00E+00,0:00:55,25
310,7/18/2012,5:47:52,8.30,0:27:30,7542,0.00E+00,0:00:55,21
311,7/18/2012,5:47:57,12.50,0:27:35,11370,0.00E+00,0:00:55,25
312,7/18/2012,5:48:02,12.50,0:27:40,11372,0.00E+00,0:00:55,25
313,7/18/2012,6:14:12,5.57,0:27:47,5066,0.00E+00,0:00:57,23
314,7/18/2012,6:14:17,5.54,0:27:52,5032,0.00E+00,0:00:57,15
315,7/18/2012,6:14:22,11.10,0:27:57,10081,0.00E+00,0:00:57,40
316,7/18/2012,6:14:27,11.10,0:28:02,10053,0.00E+00,0:00:57,31
317,7/18/2012,6:14:32,1.18,0:28:07,1071,0.00E+00,0:00:58,33
318,7/18/2012,6:14:37,1.00,0:28:12,927,0.00E+00,0:00:59,175
319,7/18/2012,6:14:46,8.30,0:28:20,7533,0.00E+00,0:01:01,31
320,7/18/2012,6:14:56,10.90,0:28:26,9952,0.00E+00,0:01:03,37
321,7/18/2012,6:15:01,9.93,0:28:31,9025,0.00E+00,0:01:03,23
322,7/18/2012,6:15:06,0.00,0:28:36,383,1.55E+00,0:01:05,1396
323,7/18/2012,6:16:41,11.10,0:28:53,10055,0.00E+00,0:01:08,25
