Record,date,time,STALL1,STALL1,STALL1 DIG,DUKE,DUKE,DUKE DIG
86,7/28/2012,3:37:28,8.20E+00,0:07:41,7451,0.00E+00,0:00:38,25
87,7/28/2012,3:37:33,8.22E+00,0:07:46,7467,0.00E+00,0:00:38,23
88,7/28/2012,3:37:38,8.28E+00,0:07:51,7530,0.00E+00,0:00:38,21
89,7/28/2012,3:37:43,8.24E+00,0:07:56,7487,0.00E+00,0:00:38,23
90,7/28/2012,3:37:48,8.23E+00,0:08:01,7480,0.00E+00,0:00:38,23
91,7/28/2012,3:37:53,8.25E+00,0:08:06,7498,0.00E+00,0:00:38,22
92,7/28/2012,3:37:58,8.24E+00,0:08:11,7487,0.00E+00,0:00:38,20
93,7/28/2012,3:38:03,7.89E+00,0:08:16,7172,0.00E+00,0:00:38,22
94,7/28/2012,3:38:08,8.13E+00,0:08:21,7393,0.00E+00,0:00:38,25
95,7/28/2012,3:38:13,8.13E+00,0:08:26,7392,0.00E+00,0:00:38,23
96,7/28/2012,3:38:18,8.12E+00,0:08:31,7383,0.00E+00,0:00:38,25
97,7/28/2012,3:38:23,8.12E+00,0:08:36,7378,0.00E+00,0:00:38,25
98,7/28/2012,3:38:28,8.46E+00,0:08:41,7690,0.00E+00,0:00:38,116
99,7/28/2012,3:38:33,8.20E+00,0:08:46,7455,0.00E+00,0:00:38,25
100,7/28/2012,3:38:38,8.20E+00,0:08:51,7451,0.00E+00,0:00:38,26
101,7/28/2012,3:38:44,8.19E+00,0:08:56,7446,0.00E+00,0:00:38,21
102,7/28/2012,3:38:49,8.19E+00,0:09:01,7446,0.00E+00,0:00:38,23
103,7/28/2012,3:38:54,8.20E+00,0:09:06,7450,0.00E+00,0:00:38,21
104,7/28/2012,3:38:59,7.91E+00,0:09:11,7193,0.00E+00,0:00:38,21
105,7/28/2012,3:48:02,1.05E+01,0:09:17,9578,0.00E+00,0:00:40,22
106,7/28/2012,3:48:07,1.05E+01,0:09:22,9555,0.00E+00,0:00:40,22
107,7/28/2012,3:48:12,1.05E+01,0:09:27,9542,0.00E+00,0:00:40,23
108,7/28/2012,3:48:17,1.05E+01,0:09:32,9548,0.00E+00,0:00:40,25
109,7/28/2012,3:48:22,1.05E+01,0:09:37,9545,0.00E+00,0:00:40,23
110,7/28/2012,3:54:39,1.06E+01,0:09:45,9675,0.00E+00,0:00:43,22
111,7/28/2012,3:54:44,1.06E+01,0:09:50,9666,0.00E+00,0:00:43,23
112,7/28/2012,3:54:49,1.06E+01,0:09:55,9652,0.00E+00,0:00:43,21
113,7/28/2012,3:54:54,1.06E+01,0:10:00,9666,0.00E+00,0:00:43,18
114,7/28/2012,4:00:33,1.06E+01,0:10:09,9650,0.00E+00,0:00:46,23
115,7/28/2012,4:00:38,1.06E+01,0:10:14,9646,0.00E+00,0:00:46,23
116,7/28/2012,4:00:43,1.06E+01,0:10:19,9663,0.00E+00,0:00:46,23
117,7/28/2012,4:00:48,1.06E+01,0:10:24,9663,0.00E+00,0:00:46,22
118,7/28/2012,4:00:53,1.06E+01,0:10:29,9647,0.00E+00,0:00:46,26
119,7/28/2012,4:00:58,1.06E+01,0:10:34,9652,0.00E+00,0:00:46,21
120,7/28/2012,4:01:03,1.06E+01,0:10:39,9666,0.00E+00,0:00:46,21
121,7/28/2012,4:01:08,1.06E+01,0:10:44,9658,0.00E+00,0:00:46,21
122,7/28/2012,4:01:13,1.06E+01,0:10:49,9648,0.00E+00,0:00:46,25
123,7/28/2012,4:01:19,1.06E+01,0:10:54,9652,0.00E+00,0:00:46,23
124,7/28/2012,4:01:24,1.06E+01,0:10:59,9651,0.00E+00,0:00:46,25
125,7/28/2012,4:01:29,1.06E+01,0:11:04,9656,0.00E+00,0:00:46,26
126,7/28/2012,4:01:34,1.06E+01,0:11:09,9656,0.00E+00,0:00:46,20
127,7/28/2012,4:01:39,1.06E+01,0:11:14,9648,0.00E+00,0:00:46,22
128,7/28/2012,4:04:47,1.00E+01,0:11:23,9125,0.00E+00,0:00:47,18
129,7/28/2012,4:04:52,1.00E+01,0:11:28,9122,0.00E+00,0:00:47,21
130,7/28/2012,4:04:57,1.00E+01,0:11:33,9125,0.00E+00,0:00:47,21
131,7/28/2012,4:05:02,1.00E+01,0:11:38,9116,0.00E+00,0:00:47,22
132,7/28/2012,4:05:07,1.01E+01,0:11:43,9135,0.00E+00,0:00:47,22
133,7/28/2012,4:05:12,1.00E+01,0:11:48,9125,0.00E+00,0:00:47,21
134,7/28/2012,4:05:17,1.00E+01,0:11:54,9120,0.00E+00,0:00:47,25
135,7/28/2012,4:05:22,1.00E+01,0:11:59,9112,0.00E+00,0:00:47,21
136,7/28/2012,4:05:40,9.94E+00,0:12:07,9031,0.00E+00,0:00:49,18
137,7/28/2012,4:07:10,8.80E+00,0:12:15,7996,0.00E+00,0:00:50,21
138,7/28/2012,4:07:15,8.77E+00,0:12:20,7973,0.00E+00,0:00:50,23
139,7/28/2012,4:07:21,8.55E+00,0:12:25,7772,0.00E+00,0:00:50,13
140,7/28/2012,4:07:26,8.53E+00,0:12:30,7756,0.00E+00,0:00:50,26
141,7/28/2012,4:07:31,8.51E+00,0:12:35,7732,0.00E+00,0:00:50,23
142,7/28/2012,4:14:28,9.94E+00,0:12:44,9032,0.00E+00,0:00:51,23
143,7/28/2012,4:14:33,9.95E+00,0:12:49,9046,0.00E+00,0:00:51,22
144,7/28/2012,4:14:38,9.95E+00,0:12:54,9048,0.00E+00,0:00:51,26
145,7/28/2012,4:14:43,9.96E+00,0:12:59,9057,0.00E+00,0:00:51,22
146,7/28/2012,4:14:48,1.02E+01,0:13:04,9305,0.00E+00,0:00:51,23
147,7/28/2012,4:14:53,5.64E+00,0:13:09,5123,0.00E+00,0:00:52,28
148,7/28/2012,4:14:58,5.72E+00,0:13:14,5203,0.00E+00,0:00:52,26
149,7/28/2012,4:15:03,5.59E+00,0:13:19,5081,0.00E+00,0:00:52,16
150,7/28/2012,4:15:08,5.55E+00,0:13:24,5043,0.00E+00,0:00:52,23
151,7/28/2012,4:15:13,5.43E+00,0:13:29,4935,0.00E+00,0:00:52,21
152,7/28/2012,4:15:18,3.53E+00,0:13:34,3206,0.00E+00,0:00:52,276
153,7/28/2012,4:16:17,3.52E+00,0:13:40,3201,0.00E+00,0:00:53,28
154,7/28/2012,4:16:22,3.29E+00,0:13:45,2987,0.00E+00,0:00:53,25
155,7/28/2012,4:16:27,3.41E+00,0:13:50,3105,0.00E+00,0:00:53,20
156,7/28/2012,4:16:45,1.01E+01,0:13:56,9201,0.00E+00,0:00:54,26
157,7/28/2012,4:16:50,1.01E+01,0:14:01,9161,0.00E+00,0:00:54,28
158,7/28/2012,4:16:55,1.01E+01,0:14:06,9167,0.00E+00,0:00:54,27
159,7/28/2012,4:17:00,1.01E+01,0:14:11,9158,0.00E+00,0:00:54,25
160,7/28/2012,4:17:05,1.01E+01,0:14:16,9158,0.00E+00,0:00:54,22
161,7/28/2012,4:17:10,1.01E+01,0:14:21,9151,0.00E+00,0:00:54,23
162,7/28/2012,4:17:15,8.68E+00,0:14:26,7867,0.00E+00,0:00:54,202
163,7/28/2012,4:29:12,9.70E+00,0:14:32,8813,0.00E+00,0:00:59,23
164,7/28/2012,4:29:31,5.35E+00,0:14:38,4860,8.69E-01,0:01:01,791
165,7/28/2012,4:34:59,1.02E+01,0:14:43,9283,0.00E+00,0:01:04,18
166,7/28/2012,4:35:04,1.02E+01,0:14:48,9252,0.00E+00,0:01:04,25
167,7/28/2012,4:35:09,1.02E+01,0:14:53,9240,0.00E+00,0:01:04,28
168,7/28/2012,4:35:14,9.61E+00,0:14:58,8737,0.00E+00,0:01:04,26
169,7/28/2012,4:35:19,9.71E+00,0:15:03,8826,0.00E+00,0:01:04,23
170,7/28/2012,4:35:24,9.71E+00,0:15:08,8827,0.00E+00,0:01:04,18
171,7/28/2012,4:35:29,9.72E+00,0:15:13,8835,0.00E+00,0:01:04,25
172,7/28/2012,4:35:34,9.71E+00,0:15:18,8827,0.00E+00,0:01:04,26
173,7/28/2012,4:35:39,9.59E+00,0:15:23,8715,0.00E+00,0:01:04,23
174,7/28/2012,4:40:59,1.03E+01,0:15:31,9356,0.00E+00,0:01:06,23
175,7/28/2012,4:41:05,1.03E+01,0:15:36,9357,0.00E+00,0:01:06,22
176,7/28/2012,4:41:10,1.03E+01,0:15:41,9335,0.00E+00,0:01:06,21
177,7/28/2012,4:41:15,1.03E+01,0:15:46,9350,0.00E+00,0:01:06,23
178,7/28/2012,4:41:35,1.74E+00,0:15:54,1585,0.00E+00,0:01:06,20
179,7/28/2012,4:41:40,1.69E+00,0:15:59,1535,0.00E+00,0:01:06,22
180,7/28/2012,4:41:45,1.66E+00,0:16:04,1505,0.00E+00,0:01:06,21
181,7/28/2012,4:41:50,1.63E+00,0:16:09,1478,0.00E+00,0:01:06,25
182,7/28/2012,4:41:55,1.61E+00,0:16:14,1465,0.00E+00,0:01:06,55
183,7/28/2012,4:42:00,1.60E+00,0:16:19,1455,0.00E+00,0:01:06,23
184,7/28/2012,4:42:05,1.56E+00,0:16:24,1421,0.00E+00,0:01:06,22
185,7/28/2012,4:42:10,1.56E+00,0:16:29,1416,0.00E+00,0:01:06,23
186,7/28/2012,4:42:15,1.53E+00,0:16:34,1390,0.00E+00,0:01:06,22
187,7/28/2012,4:42:20,1.51E+00,0:16:39,1373,0.00E+00,0:01:06,21
188,7/28/2012,4:42:25,1.50E+00,0:16:44,1360,0.00E+00,0:01:06,26
189,7/28/2012,4:42:30,1.49E+00,0:16:49,1355,0.00E+00,0:01:06,25
190,7/28/2012,4:42:35,1.47E+00,0:16:54,1340,0.00E+00,0:01:06,25
191,7/28/2012,4:42:40,1.47E+00,0:16:59,1335,0.00E+00,0:01:06,20
192,7/28/2012,4:42:45,1.05E+00,0:17:04,946,0.00E+00,0:01:06,26
193,7/28/2012,4:44:31,1.07E+01,0:17:10,9767,0.00E+00,0:01:07,22
194,7/28/2012,4:44:36,1.07E+01,0:17:15,9756,0.00E+00,0:01:07,23
195,7/28/2012,4:44:42,1.07E+01,0:17:20,9762,0.00E+00,0:01:07,27
196,7/28/2012,4:44:47,1.08E+01,0:17:25,9772,0.00E+00,0:01:07,21
197,7/28/2012,4:44:52,1.07E+01,0:17:30,9750,0.00E+00,0:01:07,21
198,7/28/2012,4:44:57,1.08E+01,0:17:35,9775,0.00E+00,0:01:07,22
199,7/28/2012,4:45:02,1.07E+01,0:17:40,9765,0.00E+00,0:01:07,25
200,7/28/2012,4:45:07,1.07E+01,0:17:45,9762,0.00E+00,0:01:07,25
201,7/28/2012,4:45:12,1.07E+01,0:17:50,9753,0.00E+00,0:01:07,22
202,7/28/2012,4:45:17,5.19E-01,0:17:55,472,1.04E+00,0:01:08,950
203,7/28/2012,4:46:08,1.02E+01,0:18:00,9277,0.00E+00,0:01:10,25
204,7/28/2012,4:46:13,1.02E+01,0:18:05,9256,0.00E+00,0:01:10,23
205,7/28/2012,4:46:18,1.02E+01,0:18:10,9263,0.00E+00,0:01:10,23
206,7/28/2012,4:46:23,1.02E+01,0:18:15,9230,0.00E+00,0:01:10,22
207,7/28/2012,4:46:28,1.02E+01,0:18:20,9246,0.00E+00,0:01:10,23
208,7/28/2012,4:57:23,1.05E+01,0:18:27,9545,0.00E+00,0:01:14,26
209,7/28/2012,4:57:28,1.09E+01,0:18:32,9865,0.00E+00,0:01:14,18
210,7/28/2012,4:57:33,1.08E+01,0:18:37,9856,0.00E+00,0:01:14,22
211,7/28/2012,4:57:38,1.08E+01,0:18:42,9860,0.00E+00,0:01:14,23
212,7/28/2012,4:57:43,1.05E+01,0:18:47,9540,0.00E+00,0:01:14,26
213,7/28/2012,4:57:48,1.06E+01,0:18:52,9603,0.00E+00,0:01:14,21
214,7/28/2012,4:57:53,9.76E+00,0:18:57,8845,0.00E+00,0:01:14,372
215,7/28/2012,4:59:29,1.01E+01,0:19:03,9161,0.00E+00,0:01:17,20
216,7/28/2012,4:59:34,1.01E+01,0:19:08,9135,0.00E+00,0:01:17,21
217,7/28/2012,4:59:39,1.00E+01,0:19:14,9128,0.00E+00,0:01:17,22
218,7/28/2012,4:59:45,1.00E+01,0:19:19,9116,0.00E+00,0:01:17,21
219,7/28/2012,4:59:50,1.00E+01,0:19:24,9126,0.00E+00,0:01:17,22
220,7/28/2012,5:13:21,3.91E+00,0:19:31,3551,0.00E+00,0:01:20,23
221,7/28/2012,5:13:26,3.82E+00,0:19:36,3476,0.00E+00,0:01:20,22
222,7/28/2012,5:13:31,3.77E+00,0:19:41,3431,0.00E+00,0:01:20,26
223,7/28/2012,5:13:36,3.72E+00,0:19:46,3381,0.00E+00,0:01:20,27
224,7/28/2012,5:35:31,9.98E+00,0:19:56,9070,0.00E+00,0:01:22,22
225,7/28/2012,5:35:36,9.96E+00,0:20:01,9056,0.00E+00,0:01:22,26
226,7/28/2012,5:35:41,9.94E+00,0:20:06,9036,0.00E+00,0:01:22,13
227,7/28/2012,5:35:46,9.91E+00,0:20:11,9008,0.00E+00,0:01:22,23
228,7/28/2012,5:35:51,9.73E+00,0:20:16,8846,0.00E+00,0:01:22,21
229,7/28/2012,5:35:56,9.73E+00,0:20:21,8847,0.00E+00,0:01:22,3
230,7/28/2012,5:36:01,9.71E+00,0:20:26,8827,0.00E+00,0:01:22,20
231,7/28/2012,5:36:06,9.72E+00,0:20:31,8830,0.00E+00,0:01:22,21
232,7/28/2012,5:36:11,9.67E+00,0:20:36,8785,0.00E+00,0:01:22,18
233,7/28/2012,5:36:16,9.88E+00,0:20:42,8978,0.00E+00,0:01:22,17
234,7/28/2012,5:36:21,9.86E+00,0:20:47,8961,0.00E+00,0:01:22,20
235,7/28/2012,5:36:26,9.86E+00,0:20:52,8966,0.00E+00,0:01:22,31
236,7/28/2012,5:36:31,9.89E+00,0:20:57,8986,0.00E+00,0:01:22,25
237,7/28/2012,5:36:36,9.86E+00,0:21:02,8963,0.00E+00,0:01:22,25
238,7/28/2012,5:36:42,9.87E+00,0:21:07,8975,0.00E+00,0:01:22,33
239,7/28/2012,5:36:47,9.87E+00,0:21:12,8973,0.00E+00,0:01:22,26
240,7/28/2012,5:36:52,9.84E+00,0:21:17,8946,0.00E+00,0:01:22,27
241,7/28/2012,5:36:57,9.84E+00,0:21:22,8942,0.00E+00,0:01:22,15
242,7/28/2012,5:37:02,9.83E+00,0:21:27,8935,0.00E+00,0:01:22,27
243,7/28/2012,5:37:07,9.83E+00,0:21:32,8931,0.00E+00,0:01:22,21
244,7/28/2012,5:37:12,9.88E+00,0:21:37,8980,0.00E+00,0:01:22,13
245,7/28/2012,5:37:17,9.80E+00,0:21:42,8911,0.00E+00,0:01:22,25
246,7/28/2012,5:37:22,9.79E+00,0:21:47,8900,0.00E+00,0:01:22,26
247,7/28/2012,5:37:27,9.80E+00,0:21:52,8910,0.00E+00,0:01:22,22
248,7/28/2012,5:37:32,9.79E+00,0:21:57,8902,0.00E+00,0:01:22,21
249,7/28/2012,5:37:37,4.96E+00,0:22:02,4457,6.84E-01,0:01:22,626
