date,time,weight
18.03.2021,10:48:47,0.42
18.03.2021,10:48:48,0.42
18.03.2021,10:48:49,0.42
18.03.2021,10:48:50,0.42
18.03.2021,10:48:51,0.42
18.03.2021,10:48:52,0.42
18.03.2021,10:48:53,0.42
18.03.2021,10:48:54,0.42
18.03.2021,10:48:55,0.42
18.03.2021,10:48:56,0.42
18.03.2021,10:48:57,0.42
18.03.2021,10:48:58,0.42
18.03.2021,10:48:59,0.42
18.03.2021,10:49:00,0.42
18.03.2021,10:49:01,0.42
18.03.2021,10:49:02,0.42
18.03.2021,10:49:03,0.42
18.03.2021,10:49:04,0.42
18.03.2021,10:49:05,0.42
18.03.2021,10:49:06,0.42
18.03.2021,10:49:07,0.42
18.03.2021,10:49:08,0.42
18.03.2021,10:49:09,0.42
18.03.2021,10:49:10,0.42
18.03.2021,10:49:11,0.42
18.03.2021,10:49:12,0.42
18.03.2021,10:49:14,0.42
18.03.2021,10:49:15,0.42
18.03.2021,10:49:16,0.42
18.03.2021,10:49:17,0.42
18.03.2021,10:49:18,0.42
18.03.2021,10:49:19,0.43
18.03.2021,10:49:20,0.43
18.03.2021,10:49:21,0.43
18.03.2021,10:49:22,0.43
18.03.2021,10:49:23,0.43
18.03.2021,10:49:24,0.44
18.03.2021,10:49:25,0.44
18.03.2021,10:49:26,0.44
18.03.2021,10:49:27,0.44
18.03.2021,10:49:28,0.44
18.03.2021,10:49:29,0.44
18.03.2021,10:49:30,0.44
18.03.2021,10:49:31,0.44
18.03.2021,10:49:32,0.44
18.03.2021,10:49:33,0.44
18.03.2021,10:49:34,0.44
18.03.2021,10:49:35,0.44
18.03.2021,10:49:36,0.44
18.03.2021,10:49:37,0.44
18.03.2021,10:49:38,0.44
18.03.2021,10:49:39,0.44
18.03.2021,10:49:40,0.44
18.03.2021,10:49:41,0.44
18.03.2021,10:49:42,0.44
18.03.2021,10:49:43,0.44
18.03.2021,10:49:44,0.44
18.03.2021,10:49:46,0.44
18.03.2021,10:49:47,0.44
18.03.2021,10:49:48,0.44
18.03.2021,10:49:49,0.44
18.03.2021,10:49:50,0.44
18.03.2021,10:49:51,0.44
18.03.2021,10:49:52,0.44
18.03.2021,10:49:53,0.44
18.03.2021,10:49:54,0.44
18.03.2021,10:49:55,0.44
18.03.2021,10:49:56,0.44
18.03.2021,10:49:57,0.44
18.03.2021,10:49:58,0.44
18.03.2021,10:49:59,0.44
18.03.2021,10:50:00,0.44
18.03.2021,10:50:01,0.44
18.03.2021,10:50:02,0.44
18.03.2021,10:50:03,0.44
18.03.2021,10:50:04,0.44
18.03.2021,10:50:05,0.44
18.03.2021,10:50:06,0.44
18.03.2021,10:50:07,0.44
18.03.2021,10:50:08,0.44
18.03.2021,10:50:09,0.44
18.03.2021,10:50:10,0.44
18.03.2021,10:50:11,0.44
18.03.2021,10:50:12,0.44
18.03.2021,10:50:13,0.44
18.03.2021,10:50:14,0.44
18.03.2021,10:50:15,0.44
18.03.2021,10:50:16,0.44
18.03.2021,10:50:17,0.44
18.03.2021,10:50:19,0.45
18.03.2021,10:50:20,0.45
18.03.2021,10:50:21,0.45
18.03.2021,10:50:22,0.45
18.03.2021,10:50:23,0.45
18.03.2021,10:50:24,0.45
18.03.2021,10:50:25,0.45
18.03.2021,10:50:26,0.45
18.03.2021,10:50:27,0.45
18.03.2021,10:50:28,0.45
18.03.2021,10:50:29,0.45
18.03.2021,10:50:30,0.45
18.03.2021,10:50:31,0.45
18.03.2021,10:50:32,0.45
18.03.2021,10:50:33,0.45
18.03.2021,10:50:34,0.45
18.03.2021,10:50:35,0.45
18.03.2021,10:50:36,0.45
18.03.2021,10:50:37,0.45
18.03.2021,10:50:38,0.45
18.03.2021,10:50:39,0.45
18.03.2021,10:50:40,0.45
18.03.2021,10:50:41,0.45
18.03.2021,10:50:42,0.45
18.03.2021,10:50:43,0.45
18.03.2021,10:50:44,0.45
18.03.2021,10:50:45,0.45
18.03.2021,10:50:46,0.45
18.03.2021,10:50:47,0.45
18.03.2021,10:50:48,0.45
18.03.2021,10:50:50,0.45
18.03.2021,10:50:51,0.45
18.03.2021,10:50:52,0.45
18.03.2021,10:50:53,0.45
18.03.2021,10:50:54,0.45
18.03.2021,10:50:55,0.45
18.03.2021,10:50:56,0.45
18.03.2021,10:50:57,0.45
18.03.2021,10:50:58,0.45
18.03.2021,10:50:59,0.45
18.03.2021,10:51:00,0.45
18.03.2021,10:51:01,0.45
18.03.2021,10:51:02,0.45
18.03.2021,10:51:03,0.45
18.03.2021,10:51:04,0.45
18.03.2021,10:51:05,0.45
18.03.2021,10:51:06,0.45
