date,time,weight
18.03.2021,10:48:44,0.17
18.03.2021,10:48:45,0.17
18.03.2021,10:48:46,0.18
18.03.2021,10:48:47,0.18
18.03.2021,10:48:48,0.18
18.03.2021,10:48:49,0.18
18.03.2021,10:48:50,0.18
18.03.2021,10:48:51,0.18
18.03.2021,10:48:52,0.18
18.03.2021,10:48:53,0.18
18.03.2021,10:48:54,0.18
18.03.2021,10:48:55,0.18
18.03.2021,10:48:56,0.18
18.03.2021,10:48:57,0.18
18.03.2021,10:48:58,0.18
18.03.2021,10:48:59,0.18
18.03.2021,10:49:01,0.18
18.03.2021,10:49:02,0.18
18.03.2021,10:49:03,0.18
18.03.2021,10:49:04,0.18
18.03.2021,10:49:05,0.18
18.03.2021,10:49:06,0.18
18.03.2021,10:49:07,0.18
18.03.2021,10:49:08,0.18
18.03.2021,10:49:09,0.18
18.03.2021,10:49:10,0.18
18.03.2021,10:49:11,0.18
18.03.2021,10:49:12,0.18
18.03.2021,10:49:13,0.18
18.03.2021,10:49:14,0.18
18.03.2021,10:49:15,0.18
18.03.2021,10:49:16,0.18
18.03.2021,10:49:17,0.18
18.03.2021,10:49:19,0.18
18.03.2021,10:49:20,0.18
18.03.2021,10:49:21,0.18
18.03.2021,10:49:22,0.18
18.03.2021,10:49:23,0.18
18.03.2021,10:49:24,0.18
18.03.2021,10:49:25,0.18
18.03.2021,10:49:26,0.18
18.03.2021,10:49:27,0.18
18.03.2021,10:49:28,0.18
18.03.2021,10:49:29,0.18
18.03.2021,10:49:30,0.18
18.03.2021,10:49:31,0.18
18.03.2021,10:49:32,0.18
18.03.2021,10:49:33,0.18
18.03.2021,10:49:34,0.18
18.03.2021,10:49:35,0.18
18.03.2021,10:49:36,0.18
18.03.2021,10:49:38,0.18
18.03.2021,10:49:39,0.18
18.03.2021,10:49:40,0.18
18.03.2021,10:49:41,0.18
18.03.2021,10:49:42,0.18
18.03.2021,10:49:43,0.18
18.03.2021,10:49:44,0.18
18.03.2021,10:49:45,0.18
18.03.2021,10:49:46,0.18
18.03.2021,10:49:47,0.18
18.03.2021,10:49:48,0.18
18.03.2021,10:49:49,0.18
