Record,date,time,STALL1,STALL1,STALL1 DIG,DUKE,DUKE,DUKE DIG
32, 5/04/2012, 8:13:26,1.04E+01,   0:38:13.635,9482,0.00E+00,   0:00:00.000,23
33, 5/04/2012, 8:13:31,1.24E+00,   0:38:18.671,1123,0.00E+00,   0:00:00.000,20
34, 5/05/2012, 1:09:52,1.08E+01,   0:00:05.000,9798,0.00E+00,   0:00:00.000,22
35, 5/05/2012, 1:09:57,1.07E+01,   0:00:10.016,9722,0.00E+00,   0:00:00.000,21
36, 5/05/2012, 1:10:02,1.07E+01,   0:00:15.053,9703,0.00E+00,   0:00:00.000,23
37, 5/05/2012, 1:10:07,1.07E+01,   0:00:20.092,9712,0.00E+00,   0:00:00.000,21
38, 5/05/2012, 1:10:12,1.07E+01,   0:00:25.134,9697,0.00E+00,   0:00:00.000,23
39, 5/05/2012, 1:17:19,1.04E+01,   0:00:32.869,9466,0.00E+00,   0:00:00.000,23
40, 5/05/2012, 1:17:24,1.04E+01,   0:00:37.908,9410,0.00E+00,   0:00:00.000,21
41, 5/05/2012, 1:17:29,1.04E+01,   0:00:42.948,9410,0.00E+00,   0:00:00.000,26
42, 5/05/2012, 1:17:34,1.04E+01,   0:00:48.011,9408,0.00E+00,   0:00:00.000,23
43, 5/05/2012, 1:17:39,1.03E+01,   0:00:53.057,9392,0.00E+00,   0:00:00.000,20
44, 5/05/2012, 1:17:44,1.04E+01,   0:00:58.100,9412,0.00E+00,   0:00:00.000,27
45, 5/05/2012, 1:17:49,1.03E+01,   0:01:03.141,9386,0.00E+00,   0:00:00.000,21
46, 5/05/2012, 1:17:54,1.03E+01,   0:01:08.183,9403,0.00E+00,   0:00:00.000,21
47, 5/05/2012, 1:17:59,1.03E+01,   0:01:13.223,9388,0.00E+00,   0:00:00.000,20
48, 5/05/2012, 1:18:04,1.03E+01,   0:01:18.272,9382,0.00E+00,   0:00:00.000,21
49, 5/05/2012, 1:18:09,1.03E+01,   0:01:23.312,9392,0.00E+00,   0:00:00.000,25
50, 5/05/2012, 1:18:14,1.03E+01,   0:01:28.356,9376,0.00E+00,   0:00:00.000,25
51, 5/05/2012, 1:19:14,1.12E+01,   0:01:37.185,10202,0.00E+00,   0:00:00.000,16
52, 5/05/2012, 1:19:19,1.12E+01,   0:01:42.221,10190,0.00E+00,   0:00:00.000,17
53, 5/05/2012, 1:19:24,1.12E+01,   0:01:47.269,10176,0.00E+00,   0:00:00.000,22
54, 5/05/2012, 1:19:30,1.12E+01,   0:01:52.307,10178,0.00E+00,   0:00:00.000,17
55, 5/05/2012, 1:19:35,1.12E+01,   0:01:57.344,10178,0.00E+00,   0:00:00.000,22
56, 5/05/2012, 2:15:40,1.09E+01,   0:02:03.890,9896,0.00E+00,   0:00:00.000,18
57, 5/05/2012, 2:15:46,1.09E+01,   0:02:08.929,9877,0.00E+00,   0:00:00.000,20
58, 5/05/2012, 2:16:53,1.09E+01,   0:02:17.459,9938,0.00E+00,   0:00:00.000,25
59, 5/05/2012, 2:16:58,1.09E+01,   0:02:22.498,9918,0.00E+00,   0:00:00.000,18
60, 5/05/2012, 2:17:03,1.12E+01,   0:02:27.538,10191,0.00E+00,   0:00:00.000,13
61, 5/05/2012, 2:17:08,1.12E+01,   0:02:32.584,10185,0.00E+00,   0:00:00.000,26
62, 5/05/2012, 2:17:13,1.12E+01,   0:02:37.647,10220,0.00E+00,   0:00:00.000,5
63, 5/05/2012, 2:34:04,3.68E+00,   0:02:52.229,3340,0.00E+00,   0:00:00.000,22
64, 5/05/2012, 2:34:16,1.17E+01,   0:02:58.064,10591,0.00E+00,   0:00:00.000,18
65, 5/05/2012, 2:34:32,1.16E+01,   0:03:05.895,10560,0.00E+00,   0:00:00.000,16
66, 5/05/2012, 2:45:51,1.02E+01,   0:03:16.025,9255,0.00E+00,   0:00:00.000,17
67, 5/05/2012, 2:45:56,1.01E+01,   0:03:21.051,9188,0.00E+00,   0:00:00.000,8
68, 5/05/2012, 2:46:01,1.01E+01,   0:03:26.099,9197,0.00E+00,   0:00:00.000,17
69, 5/05/2012, 2:46:06,1.01E+01,   0:03:31.138,9201,0.00E+00,   0:00:00.000,21
70, 5/05/2012, 2:46:11,1.01E+01,   0:03:36.177,9178,0.00E+00,   0:00:00.000,23
71, 5/05/2012, 2:49:25,1.13E+01,   0:03:43.473,10233,0.00E+00,   0:00:00.000,12
72, 5/05/2012, 2:49:30,1.12E+01,   0:03:48.519,10220,0.00E+00,   0:00:00.000,31
73, 5/05/2012, 2:49:35,1.12E+01,   0:03:53.559,10217,0.00E+00,   0:00:00.000,32
74, 5/05/2012, 2:49:40,1.12E+01,   0:03:58.600,10222,0.00E+00,   0:00:00.000,21
75, 5/05/2012, 2:49:45,1.12E+01,   0:04:03.641,10206,0.00E+00,   0:00:00.000,20
76, 5/05/2012, 2:49:50,1.13E+01,   0:04:08.686,10226,0.00E+00,   0:00:00.000,30
77, 5/05/2012, 3:00:35,3.98E+00,   0:04:21.980,3618,0.00E+00,   0:00:00.000,23
78, 5/05/2012, 3:00:47,3.95E+00,   0:04:31.775,3591,0.00E+00,   0:00:00.000,22
79, 5/05/2012, 3:00:52,2.82E+00,   0:04:36.823,2565,0.00E+00,   0:00:00.000,12
80, 5/05/2012, 3:02:24,4.32E+00,   0:04:44.729,3927,0.00E+00,   0:00:00.000,18
81, 5/05/2012, 3:02:29,4.25E+00,   0:04:49.776,3865,0.00E+00,   0:00:00.000,26
82, 5/05/2012, 3:02:34,4.13E+00,   0:04:54.813,3758,0.00E+00,   0:00:00.000,22
83, 5/05/2012, 3:06:09,1.16E+01,   0:05:03.819,10565,0.00E+00,   0:00:00.000,18
84, 5/05/2012, 3:06:14,1.16E+01,   0:05:08.861,10533,0.00E+00,   0:00:00.000,20
85, 5/05/2012, 3:30:06,5.85E+00,   0:05:17.816,5315,0.00E+00,   0:00:00.000,32
86, 5/05/2012, 3:30:11,5.74E+00,   0:05:22.841,5215,0.00E+00,   0:00:00.000,25
87, 5/05/2012, 3:30:17,5.67E+00,   0:05:27.884,5156,0.00E+00,   0:00:00.000,2
88, 5/05/2012, 3:30:22,5.66E+00,   0:05:32.928,5140,0.00E+00,   0:00:00.000,8
89, 5/05/2012, 3:30:27,5.66E+00,   0:05:37.966,5145,0.00E+00,   0:00:00.000,27
90, 5/05/2012, 3:30:32,5.65E+00,   0:05:43.005,5131,0.00E+00,   0:00:00.000,21
91, 5/05/2012, 3:30:37,5.62E+00,   0:05:48.053,5110,0.00E+00,   0:00:00.000,17
92, 5/05/2012, 4:02:35,4.06E+00,   0:05:55.819,3688,0.00E+00,   0:00:00.000,20
93, 5/05/2012, 4:08:37,1.18E+01,   0:06:05.413,10726,0.00E+00,   0:00:00.000,18
94, 5/05/2012, 4:08:42,1.07E+01,   0:06:10.452,9685,0.00E+00,   0:00:00.000,12
95, 5/05/2012, 4:08:47,1.08E+01,   0:06:15.492,9830,0.00E+00,   0:00:00.000,22
96, 5/05/2012, 4:08:52,1.07E+01,   0:06:20.544,9681,0.00E+00,   0:00:00.000,10
97, 5/05/2012, 4:08:57,1.07E+01,   0:06:25.588,9706,0.00E+00,   0:00:00.000,21
98, 5/05/2012, 4:09:07,4.14E+00,   0:06:32.285,3763,0.00E+00,   0:00:00.000,10
99, 5/05/2012, 4:09:17,4.43E+00,   0:06:38.955,4028,0.00E+00,   0:00:00.000,6
100, 5/05/2012, 4:09:22,6.43E+00,   0:06:44.001,5840,0.00E+00,   0:00:00.000,20
101, 5/05/2012, 4:09:28,2.90E+00,   0:06:49.041,2632,0.00E+00,   0:00:00.000,25
102, 5/05/2012, 4:09:33,3.37E+00,   0:06:54.102,3061,0.00E+00,   0:00:00.000,13
103, 5/05/2012, 4:09:38,5.57E+00,   0:06:59.140,5060,0.00E+00,   0:00:00.000,13
104, 5/05/2012, 4:09:43,6.05E+00,   0:07:04.187,5496,0.00E+00,   0:00:00.000,22
105, 5/05/2012, 4:09:48,6.08E+00,   0:07:09.242,5527,0.00E+00,   0:00:00.000,18
106, 5/05/2012, 4:09:53,5.84E+00,   0:07:14.281,5305,0.00E+00,   0:00:00.000,18
107, 5/05/2012, 4:09:58,5.86E+00,   0:07:19.320,5333,0.00E+00,   0:00:00.000,21
108, 5/05/2012, 4:10:03,6.11E+00,   0:07:24.359,5553,0.00E+00,   0:00:00.000,27
109, 5/05/2012, 4:10:08,5.71E+00,   0:07:29.398,5190,0.00E+00,   0:00:00.000,15
110, 5/05/2012, 4:10:13,5.83E+00,   0:07:34.444,5293,0.00E+00,   0:00:00.000,15
111, 5/05/2012, 4:10:18,3.89E+00,   0:07:39.485,3547,0.00E+00,   0:00:00.000,12
112, 5/05/2012, 4:10:23,2.82E+00,   0:07:44.528,2567,0.00E+00,   0:00:00.000,23
113, 5/05/2012, 4:10:28,2.80E+00,   0:07:49.570,2545,0.00E+00,   0:00:00.000,20
114, 5/05/2012, 4:10:33,6.22E+00,   0:07:54.610,5651,0.00E+00,   0:00:00.000,16
115, 5/05/2012, 4:10:38,6.27E+00,   0:07:59.666,5701,0.00E+00,   0:00:00.000,18
116, 5/05/2012, 4:10:43,6.12E+00,   0:08:04.706,5558,0.00E+00,   0:00:00.000,32
117, 5/05/2012, 4:10:48,6.14E+00,   0:08:09.745,5583,0.00E+00,   0:00:00.000,21
118, 5/05/2012, 4:10:53,2.81E+00,   0:08:14.786,2550,0.00E+00,   0:00:00.000,8
119, 5/05/2012, 4:10:58,2.69E+00,   0:08:19.835,2448,0.00E+00,   0:00:00.000,21
120, 5/05/2012, 4:11:03,2.67E+00,   0:08:24.876,2426,0.00E+00,   0:00:00.000,22
121, 5/05/2012, 4:24:43,1.04E+01,   0:08:31.469,9491,0.00E+00,   0:00:00.000,20
122, 5/05/2012, 4:24:48,1.04E+01,   0:08:36.509,9431,0.00E+00,   0:00:00.000,20
123, 5/05/2012, 4:24:54,1.04E+01,   0:08:41.555,9430,0.00E+00,   0:00:00.000,26
124, 5/05/2012, 4:24:59,1.04E+01,   0:08:46.608,9417,0.00E+00,   0:00:00.000,23
125, 5/05/2012, 4:25:04,1.04E+01,   0:08:51.647,9427,0.00E+00,   0:00:00.000,20
126, 5/05/2012, 4:25:09,1.04E+01,   0:08:56.685,9432,0.00E+00,   0:00:00.000,17
127, 5/05/2012, 4:25:14,1.04E+01,   0:09:01.725,9416,0.00E+00,   0:00:00.000,15
128, 5/05/2012, 4:25:19,1.04E+01,   0:09:06.762,9421,0.00E+00,   0:00:00.000,27
129, 5/05/2012, 4:25:24,1.03E+01,   0:09:11.809,9318,0.00E+00,   0:00:00.000,20
130, 5/05/2012, 4:25:29,1.03E+01,   0:09:16.854,9341,0.00E+00,   0:00:00.000,22
131, 5/05/2012, 4:25:34,1.03E+01,   0:09:21.901,9317,0.00E+00,   0:00:00.000,21
132, 5/05/2012, 4:25:39,1.02E+01,   0:09:26.942,9316,0.00E+00,   0:00:00.000,21
133, 5/05/2012, 4:25:44,1.01E+01,   0:09:31.980,9143,0.00E+00,   0:00:00.000,20
134, 5/05/2012, 4:27:11,9.00E+00,   0:09:37.950,8178,0.00E+00,   0:00:00.000,13
135, 5/05/2012, 4:27:16,9.11E+00,   0:09:42.989,8282,0.00E+00,   0:00:00.000,23
136, 5/05/2012, 4:27:21,9.14E+00,   0:09:48.028,8303,0.00E+00,   0:00:00.000,16
137, 5/05/2012, 4:27:26,9.13E+00,   0:09:53.070,8300,0.00E+00,   0:00:00.000,15
138, 5/05/2012, 4:27:31,9.13E+00,   0:09:58.148,8300,0.00E+00,   0:00:00.000,25
139, 5/05/2012, 4:27:36,9.13E+00,   0:10:03.191,8297,0.00E+00,   0:00:00.000,27
140, 5/05/2012, 4:27:41,9.12E+00,   0:10:08.231,8290,0.00E+00,   0:00:00.000,21
141, 5/05/2012, 4:27:46,9.11E+00,   0:10:13.268,8278,0.00E+00,   0:00:00.000,23
142, 5/05/2012, 4:27:51,9.11E+00,   0:10:18.309,8278,0.00E+00,   0:00:00.000,20
143, 5/05/2012, 4:27:56,9.09E+00,   0:10:23.358,8262,0.00E+00,   0:00:00.000,18
144, 5/05/2012, 4:28:01,9.10E+00,   0:10:28.397,8270,0.00E+00,   0:00:00.000,27
145, 5/05/2012, 4:28:53,1.10E+01,   0:10:36.849,10031,0.00E+00,   0:00:00.000,17
146, 5/05/2012, 4:28:58,1.10E+01,   0:10:41.886,10008,0.00E+00,   0:00:00.000,16
147, 5/05/2012, 4:29:06,1.13E+01,   0:10:49.524,10252,0.00E+00,   0:00:00.000,27
148, 5/05/2012, 4:55:09,1.06E+01,   0:11:01.927,9620,0.00E+00,   0:00:00.000,21
149, 5/05/2012, 4:55:14,1.05E+01,   0:11:06.965,9541,0.00E+00,   0:00:00.000,27
150, 5/05/2012, 4:55:19,1.05E+01,   0:11:12.007,9515,0.00E+00,   0:00:00.000,23
151, 5/05/2012, 4:55:24,1.00E+01,   0:11:17.057,9092,0.00E+00,   0:00:00.000,22
152, 5/05/2012, 4:55:29,1.03E+01,   0:11:22.101,9323,0.00E+00,   0:00:00.000,17
153, 5/05/2012, 4:55:34,1.02E+01,   0:11:27.152,9312,0.00E+00,   0:00:00.000,18
154, 5/05/2012, 4:55:39,1.02E+01,   0:11:32.191,9316,0.00E+00,   0:00:00.000,20
155, 5/05/2012, 4:55:44,1.03E+01,   0:11:37.245,9331,0.00E+00,   0:00:00.000,20
156, 5/05/2012, 4:55:49,1.02E+01,   0:11:42.284,9306,0.00E+00,   0:00:00.000,21
157, 5/05/2012, 4:55:54,1.02E+01,   0:11:47.330,9301,0.00E+00,   0:00:00.000,20
158, 5/05/2012, 4:55:59,1.02E+01,   0:11:52.368,9293,0.00E+00,   0:00:00.000,27
159, 5/05/2012, 4:56:05,1.02E+01,   0:11:57.413,9300,0.00E+00,   0:00:00.000,20
160, 5/05/2012, 4:56:10,1.02E+01,   0:12:02.452,9303,0.00E+00,   0:00:00.000,22
161, 5/05/2012, 5:06:19,1.05E+01,   0:12:10.408,9515,0.00E+00,   0:00:00.000,26
162, 5/05/2012, 5:06:24,1.05E+01,   0:12:15.435,9533,0.00E+00,   0:00:00.000,26
163, 5/05/2012, 5:18:47,1.14E+01,   0:12:25.513,10368,0.00E+00,   0:00:00.000,21
164, 5/05/2012, 5:18:52,1.14E+01,   0:12:30.535,10353,0.00E+00,   0:00:00.000,15
165, 5/05/2012, 5:18:57,1.14E+01,   0:12:35.572,10340,0.00E+00,   0:00:00.000,18
166, 5/05/2012, 5:19:02,1.14E+01,   0:12:40.612,10346,0.00E+00,   0:00:00.000,20
167, 5/05/2012, 5:19:07,1.14E+01,   0:12:45.658,10346,0.00E+00,   0:00:00.000,26
168, 5/05/2012, 5:19:12,1.14E+01,   0:12:50.699,10343,0.00E+00,   0:00:00.000,20
169, 5/05/2012, 5:19:17,1.14E+01,   0:12:55.739,10337,0.00E+00,   0:00:00.000,25
170, 5/05/2012, 5:19:22,1.14E+01,   0:13:00.781,10340,0.00E+00,   0:00:00.000,28
171, 5/05/2012, 5:27:57,3.95E+00,   0:13:10.991,3593,0.00E+00,   0:00:00.000,25
172, 5/05/2012, 5:51:07,1.08E+01,   0:13:21.002,9782,0.00E+00,   0:00:00.000,20
173, 5/05/2012, 5:51:12,1.02E+01,   0:13:26.018,9297,0.00E+00,   0:00:00.000,18
174, 5/05/2012, 5:51:17,1.02E+01,   0:13:31.057,9310,0.00E+00,   0:00:00.000,26
175, 5/05/2012, 5:51:22,1.04E+01,   0:13:36.103,9432,0.00E+00,   0:00:00.000,22
176, 5/05/2012, 5:51:27,1.04E+01,   0:13:41.158,9450,0.00E+00,   0:00:00.000,16
177, 5/05/2012, 5:51:32,1.02E+01,   0:13:46.198,9286,0.00E+00,   0:00:00.000,22
178, 5/05/2012, 5:51:37,1.02E+01,   0:13:51.239,9261,0.00E+00,   0:00:00.000,20
179, 5/05/2012, 5:51:42,9.43E+00,   0:13:56.278,8575,0.00E+00,   0:00:00.000,15
180, 5/05/2012, 5:59:34,1.09E+01,   0:14:02.327,9887,0.00E+00,   0:00:00.000,17
181, 5/05/2012, 5:59:39,1.08E+01,   0:14:07.363,9855,0.00E+00,   0:00:00.000,26
182, 5/05/2012, 6:13:41,1.07E+01,   0:14:14.403,9760,0.00E+00,   0:00:00.000,15
183, 5/05/2012, 6:13:46,1.07E+01,   0:14:19.441,9687,0.00E+00,   0:00:00.000,18
184, 5/05/2012, 6:13:51,1.06E+01,   0:14:24.479,9677,0.00E+00,   0:00:00.000,25
185, 5/05/2012, 6:13:56,1.07E+01,   0:14:29.528,9681,0.00E+00,   0:00:00.000,15
186, 5/05/2012, 6:14:01,1.01E+01,   0:14:34.577,9181,0.00E+00,   0:00:00.000,20
187, 5/05/2012, 6:14:06,9.76E+00,   0:14:39.618,8871,0.00E+00,   0:00:00.000,27
188, 5/05/2012, 6:15:55,1.05E+01,   0:14:49.211,9581,0.00E+00,   0:00:00.000,30
189, 5/05/2012, 6:16:00,1.05E+01,   0:14:54.249,9503,0.00E+00,   0:00:00.000,27
190, 5/05/2012, 6:16:05,1.01E+01,   0:14:59.288,9145,0.00E+00,   0:00:00.000,28
191, 5/05/2012, 6:16:10,1.03E+01,   0:15:04.338,9362,0.00E+00,   0:00:00.000,26
192, 5/05/2012, 6:16:15,1.03E+01,   0:15:09.375,9386,0.00E+00,   0:00:00.000,18
193, 5/05/2012, 6:16:20,1.02E+01,   0:15:14.425,9232,0.00E+00,   0:00:00.000,23
194, 5/05/2012, 6:16:25,1.03E+01,   0:15:19.466,9381,0.00E+00,   0:00:00.000,22
195, 5/05/2012, 6:16:31,1.01E+01,   0:15:24.516,9198,0.00E+00,   0:00:00.000,20
196, 5/05/2012, 6:16:36,1.04E+01,   0:15:29.555,9422,0.00E+00,   0:00:00.000,17
197, 5/05/2012, 6:16:41,1.03E+01,   0:15:34.596,9405,0.00E+00,   0:00:00.000,22
198, 5/05/2012, 6:16:46,1.02E+01,   0:15:39.635,9230,0.00E+00,   0:00:00.000,27
199, 5/05/2012, 6:17:30,8.35E+00,   0:15:47.101,7587,0.00E+00,   0:00:00.000,18
200, 5/05/2012, 6:17:35,8.26E+00,   0:15:52.129,7511,0.00E+00,   0:00:00.000,15
201, 5/05/2012, 6:17:40,8.35E+00,   0:15:57.176,7586,0.00E+00,   0:00:00.000,18
202, 5/05/2012, 6:17:45,8.42E+00,   0:16:02.215,7651,0.00E+00,   0:00:00.000,22
203, 5/05/2012, 6:17:50,8.52E+00,   0:16:07.255,7742,0.00E+00,   0:00:00.000,17
204, 5/05/2012, 6:17:55,8.51E+00,   0:16:12.295,7736,0.00E+00,   0:00:00.000,25
205, 5/05/2012, 6:18:01,8.59E+00,   0:16:17.344,7810,0.00E+00,   0:00:00.000,18
206, 5/05/2012, 6:18:06,8.28E+00,   0:16:22.387,7526,0.00E+00,   0:00:00.000,28
207, 5/05/2012, 6:18:11,8.48E+00,   0:16:27.426,7712,0.00E+00,   0:00:00.000,23
208, 5/05/2012, 6:18:53,9.73E+00,   0:16:34.214,8848,0.00E+00,   0:00:00.000,22
209, 5/05/2012, 6:18:59,9.79E+00,   0:16:39.270,8902,0.00E+00,   0:00:00.000,22
210, 5/05/2012, 6:19:04,9.75E+00,   0:16:44.312,8862,0.00E+00,   0:00:00.000,21
211, 5/05/2012, 6:19:09,9.78E+00,   0:16:49.352,8890,0.00E+00,   0:00:00.000,23
212, 5/05/2012, 6:19:14,9.94E+00,   0:16:54.388,9032,0.00E+00,   0:00:00.000,25
213, 5/05/2012, 6:19:19,9.86E+00,   0:16:59.426,8965,0.00E+00,   0:00:00.000,20
214, 5/05/2012, 6:19:24,9.86E+00,   0:17:04.476,8961,0.00E+00,   0:00:00.000,18
215, 5/05/2012, 6:19:29,9.97E+00,   0:17:09.517,9058,0.00E+00,   0:00:00.000,21
216, 5/05/2012, 6:19:34,9.87E+00,   0:17:14.558,8970,0.00E+00,   0:00:00.000,21
217, 5/05/2012, 6:19:39,9.87E+00,   0:17:19.603,8972,0.00E+00,   0:00:00.000,27
218, 5/05/2012, 6:19:44,9.76E+00,   0:17:24.647,8872,0.00E+00,   0:00:00.000,15
219, 5/05/2012, 6:19:49,9.72E+00,   0:17:29.695,8831,0.00E+00,   0:00:00.000,20
220, 5/05/2012, 6:19:54,9.87E+00,   0:17:34.757,8973,0.00E+00,   0:00:00.000,30
221, 5/05/2012, 6:21:14,9.97E+00,   0:17:44.655,9066,0.00E+00,   0:00:00.000,20
222, 5/05/2012, 6:21:19,9.90E+00,   0:17:49.699,9002,0.00E+00,   0:00:00.000,21
223, 5/05/2012, 6:21:24,9.85E+00,   0:17:54.737,8950,0.00E+00,   0:00:00.000,18
224, 5/05/2012, 6:21:29,1.01E+01,   0:17:59.786,9167,0.00E+00,   0:00:00.000,18
225, 5/05/2012, 6:21:34,9.92E+00,   0:18:04.831,9015,0.00E+00,   0:00:00.000,18
226, 5/05/2012, 6:21:39,9.89E+00,   0:18:09.874,8993,0.00E+00,   0:00:00.000,22
227, 5/05/2012, 6:21:44,9.89E+00,   0:18:14.910,8992,0.00E+00,   0:00:00.000,18
228, 5/05/2012, 6:21:49,9.88E+00,   0:18:19.960,8976,0.00E+00,   0:00:00.000,18
229, 5/05/2012, 6:21:55,9.39E+00,   0:18:25.037,8535,0.00E+00,   0:00:00.000,17
230, 5/05/2012, 6:22:00,9.38E+00,   0:18:30.056,8527,0.00E+00,   0:00:00.000,15
231, 5/05/2012, 6:36:44,1.07E+01,   0:18:36.808,9746,0.00E+00,   0:00:00.000,28
232, 5/05/2012, 6:36:49,1.07E+01,   0:18:41.849,9735,0.00E+00,   0:00:00.000,20
233, 5/05/2012, 6:36:54,1.08E+01,   0:18:46.905,9775,0.00E+00,   0:00:00.000,22
234, 5/05/2012, 6:36:59,1.08E+01,   0:18:51.953,9791,0.00E+00,   0:00:00.000,20
235, 5/05/2012, 6:37:04,1.08E+01,   0:18:57.018,9783,0.00E+00,   0:00:00.000,23
236, 5/05/2012, 6:37:09,1.04E+01,   0:19:02.055,9481,0.00E+00,   0:00:00.000,31
237, 5/05/2012, 6:42:26,9.45E+00,   0:19:10.538,8587,0.00E+00,   0:00:00.000,18
238, 5/05/2012, 6:42:31,9.51E+00,   0:19:15.568,8648,0.00E+00,   0:00:00.000,27
239, 5/05/2012, 6:42:37,8.52E+00,   0:19:20.604,7741,0.00E+00,   0:00:00.000,18
240, 5/05/2012, 6:44:02,1.09E+01,   0:19:31.489,9951,0.00E+00,   0:00:00.000,20
241, 5/05/2012, 6:44:07,1.09E+01,   0:19:36.529,9895,0.00E+00,   0:00:00.000,21
242, 5/05/2012, 6:44:12,1.08E+01,   0:19:41.579,9798,0.00E+00,   0:00:00.000,26
243, 5/05/2012, 6:44:17,1.08E+01,   0:19:46.629,9812,0.00E+00,   0:00:00.000,23
244, 5/05/2012, 6:44:22,1.08E+01,   0:19:51.669,9813,0.00E+00,   0:00:00.000,17
245, 5/05/2012, 6:44:27,1.08E+01,   0:19:56.710,9798,0.00E+00,   0:00:00.000,20
246, 5/05/2012, 6:44:32,1.08E+01,   0:20:01.748,9822,0.00E+00,   0:00:00.000,26
247, 5/05/2012, 6:44:38,1.08E+01,   0:20:06.831,9813,0.00E+00,   0:00:00.000,22
248, 5/05/2012, 6:44:43,1.08E+01,   0:20:11.872,9807,0.00E+00,   0:00:00.000,22
249, 5/05/2012, 6:44:48,1.08E+01,   0:20:16.912,9806,0.00E+00,   0:00:00.000,23
250, 5/05/2012, 6:44:53,1.08E+01,   0:20:21.957,9805,0.00E+00,   0:00:00.000,20
251, 5/05/2012, 6:44:58,1.08E+01,   0:20:26.998,9798,0.00E+00,   0:00:00.000,23
252, 5/05/2012, 6:45:03,1.08E+01,   0:20:32.074,9808,0.00E+00,   0:00:00.000,20
253, 5/05/2012, 6:45:08,1.08E+01,   0:20:37.117,9837,0.00E+00,   0:00:00.000,16
254, 5/05/2012, 6:45:13,1.09E+01,   0:20:42.156,9900,0.00E+00,   0:00:00.000,16
255, 5/05/2012, 6:45:18,1.09E+01,   0:20:47.197,9881,0.00E+00,   0:00:00.000,27
256, 5/05/2012, 6:45:23,1.09E+01,   0:20:52.237,9911,0.00E+00,   0:00:00.000,27
257, 5/05/2012, 6:45:28,1.09E+01,   0:20:57.284,9892,0.00E+00,   0:00:00.000,20
