Plot Title: HOBO-EOOS,,,,,
#,"Date Time, GMT+05:30","FM, LPM (LGR S/N: 20965846)",Host Connected (LGR S/N: 20965846),Stopped (LGR S/N: 20965846),End Of File (LGR S/N: 20965846)
3399,04/27/21 2:35:39 PM,0.0102,,,
3400,04/27/21 2:35:41 PM,0.0102,,,
3401,04/27/21 2:35:43 PM,0.0102,,,
3402,04/27/21 2:35:45 PM,0.0102,,,
3403,04/27/21 2:35:47 PM,0.0102,,,
3404,04/27/21 2:35:49 PM,0.0102,,,
3405,04/27/21 2:35:51 PM,0.0102,,,
3406,04/27/21 2:35:53 PM,0.0102,,,
3407,04/27/21 2:35:55 PM,0.0102,,,
3408,04/27/21 2:35:57 PM,0.0102,,,
3409,04/27/21 2:35:59 PM,0.0102,,,
3410,04/27/21 2:36:01 PM,0.0102,,,
3411,04/27/21 2:36:03 PM,0.0102,,,
3412,04/27/21 2:36:05 PM,0.0102,,,
3413,04/27/21 2:36:07 PM,0.0102,,,
3414,04/27/21 2:36:09 PM,0.0102,,,
3415,04/27/21 2:36:11 PM,0.0102,,,
3416,04/27/21 2:36:13 PM,0.0102,,,
3417,04/27/21 2:36:15 PM,0.0102,,,
3418,04/27/21 2:36:17 PM,0.0102,,,
3419,04/27/21 2:36:19 PM,0.0102,,,
3420,04/27/21 2:36:21 PM,0.0102,,,
3421,04/27/21 2:36:23 PM,0.0102,,,
3422,04/27/21 2:36:25 PM,0.0102,,,
3423,04/27/21 2:36:27 PM,0.0102,,,
3424,04/27/21 2:36:29 PM,0.0102,,,
3425,04/27/21 2:36:31 PM,0.0102,,,
3426,04/27/21 2:36:33 PM,0.0102,,,
3427,04/27/21 2:36:35 PM,0.0102,,,
3428,04/27/21 2:36:37 PM,0.0102,,,
3429,04/27/21 2:36:39 PM,0.0102,,,
3430,04/27/21 2:36:41 PM,0.0102,,,
3431,04/27/21 2:36:43 PM,0.0102,,,
3432,04/27/21 2:36:45 PM,0.0102,,,
3433,04/27/21 2:36:47 PM,0.0102,,,
3434,04/27/21 2:36:49 PM,0.0102,,,
3435,04/27/21 2:36:51 PM,0.0102,,,
3436,04/27/21 2:36:53 PM,0.0102,,,
3437,04/27/21 2:36:55 PM,6.8541,,,
3438,04/27/21 2:36:57 PM,10.9642,,,
3439,04/27/21 2:36:59 PM,10.0236,,,
3440,04/27/21 2:37:01 PM,7.4143,,,
3441,04/27/21 2:37:03 PM,7.2892,,,
3442,04/27/21 2:37:05 PM,6.6685,,,
3443,04/27/21 2:37:07 PM,7.5777,,,
3444,04/27/21 2:37:09 PM,7.6415,,,
3445,04/27/21 2:37:11 PM,7.6558,,,
3446,04/27/21 2:37:13 PM,7.6655,,,
3447,04/27/21 2:37:15 PM,7.6558,,,
3448,04/27/21 2:37:17 PM,7.6707,,,
3449,04/27/21 2:37:19 PM,7.6558,,,
3450,04/27/21 2:37:21 PM,7.6558,,,
3451,04/27/21 2:37:23 PM,7.6415,,,
3452,04/27/21 2:37:25 PM,7.6467,,,
3453,04/27/21 2:37:27 PM,7.6558,,,
3454,04/27/21 2:37:29 PM,7.6512,,,
3455,04/27/21 2:37:31 PM,7.6393,,,
3456,04/27/21 2:37:33 PM,0.2666,,,
3457,04/27/21 2:37:35 PM,0.0102,,,
3458,04/27/21 2:37:37 PM,0.0102,,,
3459,04/27/21 2:37:39 PM,0.0102,,,
3460,04/27/21 2:37:41 PM,0.0102,,,
3461,04/27/21 2:37:43 PM,0.0102,,,
3462,04/27/21 2:37:45 PM,0.0102,,,
3463,04/27/21 2:37:47 PM,0.0102,,,
3464,04/27/21 2:37:49 PM,0.0102,,,
3465,04/27/21 2:37:51 PM,0.0102,,,
3466,04/27/21 2:37:53 PM,0.0102,,,
3467,04/27/21 2:37:55 PM,0.0102,,,
3468,04/27/21 2:37:57 PM,0.0102,,,
3469,04/27/21 2:37:59 PM,0.0102,,,
3470,04/27/21 2:38:01 PM,0.0102,,,
3471,04/27/21 2:38:03 PM,0.0102,,,
3472,04/27/21 2:38:05 PM,0.0102,,,
3473,04/27/21 2:38:07 PM,0.0102,,,
3474,04/27/21 2:38:09 PM,0.0102,,,
3475,04/27/21 2:38:11 PM,0.0102,,,
3476,04/27/21 2:38:13 PM,0.0102,,,
3477,04/27/21 2:38:15 PM,0.0102,,,
3478,04/27/21 2:38:17 PM,0.0102,,,
3479,04/27/21 2:38:19 PM,0.0102,,,
3480,04/27/21 2:38:21 PM,0.0102,,,
3481,04/27/21 2:38:23 PM,0.0102,,,
3482,04/27/21 2:38:25 PM,0.0102,,,
3483,04/27/21 2:38:27 PM,0.0102,,,
3484,04/27/21 2:38:29 PM,0.0102,,,
3485,04/27/21 2:38:31 PM,0.0102,,,
3486,04/27/21 2:38:33 PM,0.0102,,,
3487,04/27/21 2:38:35 PM,0.0102,,,
3488,04/27/21 2:38:37 PM,0.0102,,,
3489,04/27/21 2:38:39 PM,0.0102,,,
3490,04/27/21 2:38:41 PM,0.0102,,,
3491,04/27/21 2:38:43 PM,0.0102,,,
3492,04/27/21 2:38:45 PM,0.0102,,,
3493,04/27/21 2:38:47 PM,0.0102,,,
3494,04/27/21 2:38:49 PM,0.0102,,,
3495,04/27/21 2:38:51 PM,0.0102,,,
3496,04/27/21 2:38:53 PM,0.0102,,,
3497,04/27/21 2:38:55 PM,0.0102,,,
3498,04/27/21 2:38:57 PM,0.0102,,,
3499,04/27/21 2:38:59 PM,0.0102,,,
3500,04/27/21 2:39:01 PM,0.0102,,,
3501,04/27/21 2:39:03 PM,0.0102,,,
3502,04/27/21 2:39:05 PM,0.0102,,,
3503,04/27/21 2:39:07 PM,0.0102,,,
3504,04/27/21 2:39:09 PM,0.0102,,,
3505,04/27/21 2:39:11 PM,0.0102,,,
3506,04/27/21 2:39:13 PM,0.0102,,,
3507,04/27/21 2:39:15 PM,0.0102,,,
3508,04/27/21 2:39:17 PM,0.0102,,,
3509,04/27/21 2:39:19 PM,0.0102,,,
3510,04/27/21 2:39:21 PM,0.0102,,,
3511,04/27/21 2:39:23 PM,0.0102,,,
3512,04/27/21 2:39:25 PM,0.0102,,,
3513,04/27/21 2:39:27 PM,0.0102,,,
3514,04/27/21 2:39:29 PM,0.0102,,,
3515,04/27/21 2:39:31 PM,0.0102,,,
3516,04/27/21 2:39:33 PM,0.0102,,,
3517,04/27/21 2:39:35 PM,0.0102,,,
3518,04/27/21 2:39:37 PM,0.0102,,,
3519,04/27/21 2:39:39 PM,0.0102,,,
3520,04/27/21 2:39:41 PM,0.0102,,,
3521,04/27/21 2:39:43 PM,0.0102,,,
3522,04/27/21 2:39:45 PM,0.0102,,,
3523,04/27/21 2:39:47 PM,0.0102,,,
3524,04/27/21 2:39:49 PM,0.0102,,,
3525,04/27/21 2:39:51 PM,0.0102,,,
3526,04/27/21 2:39:53 PM,0.0102,,,
3527,04/27/21 2:39:55 PM,7.6753,,,
3528,04/27/21 2:39:57 PM,10.9464,,,
3529,04/27/21 2:39:59 PM,0.0102,,,
3530,04/27/21 2:40:01 PM,0.0102,,,
3531,04/27/21 2:40:03 PM,0.0102,,,
3532,04/27/21 2:40:05 PM,0.0102,,,
3533,04/27/21 2:40:07 PM,0.0102,,,
3534,04/27/21 2:40:09 PM,0.0102,,,
3535,04/27/21 2:40:11 PM,0.0102,,,
3536,04/27/21 2:40:13 PM,0.0102,,,
3537,04/27/21 2:40:15 PM,0.0102,,,
3538,04/27/21 2:40:17 PM,0.0102,,,
3539,04/27/21 2:40:19 PM,0.0102,,,
3540,04/27/21 2:40:21 PM,0.0102,,,
3541,04/27/21 2:40:23 PM,0.0102,,,
3542,04/27/21 2:40:25 PM,0.0102,,,
3543,04/27/21 2:40:27 PM,0.0102,,,
3544,04/27/21 2:40:29 PM,0.0102,,,
3545,04/27/21 2:40:31 PM,0.0102,,,
3546,04/27/21 2:40:33 PM,0.0102,,,
3547,04/27/21 2:40:35 PM,0.0102,,,
3548,04/27/21 2:40:37 PM,0.0102,,,
3549,04/27/21 2:40:39 PM,0.0102,,,
3550,04/27/21 2:40:41 PM,0.0102,,,
3551,04/27/21 2:40:43 PM,0.0102,,,
3552,04/27/21 2:40:45 PM,0.0102,,,
3553,04/27/21 2:40:47 PM,0.0102,,,
3554,04/27/21 2:40:49 PM,0.0102,,,
3555,04/27/21 2:40:51 PM,0.0102,,,
3556,04/27/21 2:40:53 PM,0.0102,,,
3557,04/27/21 2:40:55 PM,0.0102,,,
3558,04/27/21 2:40:57 PM,0.0102,,,
3559,04/27/21 2:40:59 PM,0.0102,,,
3560,04/27/21 2:41:01 PM,0.0102,,,
3561,04/27/21 2:41:03 PM,0.0102,,,
3562,04/27/21 2:41:05 PM,0.0102,,,
3563,04/27/21 2:41:07 PM,0.0102,,,
3564,04/27/21 2:41:09 PM,0.0102,,,
3565,04/27/21 2:41:11 PM,0.0102,,,
3566,04/27/21 2:41:13 PM,0.0102,,,
3567,04/27/21 2:41:15 PM,0.0102,,,
3568,04/27/21 2:41:17 PM,0.0102,,,
3569,04/27/21 2:41:19 PM,0.0102,,,
3570,04/27/21 2:41:21 PM,0.0102,,,
3571,04/27/21 2:41:23 PM,0.0102,,,
3572,04/27/21 2:41:25 PM,0.0102,,,
3573,04/27/21 2:41:27 PM,0.0102,,,
3574,04/27/21 2:41:29 PM,0.0102,,,
3575,04/27/21 2:41:31 PM,0.0102,,,
3576,04/27/21 2:41:33 PM,0.0102,,,
3577,04/27/21 2:41:35 PM,0.0102,,,
3578,04/27/21 2:41:37 PM,0.0102,,,
3579,04/27/21 2:41:39 PM,0.0102,,,
3580,04/27/21 2:41:41 PM,0.0102,,,
3581,04/27/21 2:41:43 PM,10.16,,,
3582,04/27/21 2:41:45 PM,10.61,,,
3583,04/27/21 2:41:47 PM,10.6746,,,
3584,04/27/21 2:41:49 PM,10.6672,,,
3585,04/27/21 2:41:51 PM,10.6672,,,
3586,04/27/21 2:41:53 PM,10.6603,,,
3587,04/27/21 2:41:55 PM,10.6746,,,
3588,04/27/21 2:41:57 PM,10.6746,,,
3589,04/27/21 2:41:59 PM,10.6677,,,
3590,04/27/21 2:42:01 PM,10.6603,,,
3591,04/27/21 2:42:03 PM,9.742,,,
3592,04/27/21 2:42:05 PM,0.0102,,,
3593,04/27/21 2:42:07 PM,0.0102,,,
3594,04/27/21 2:42:09 PM,0.0102,,,
3595,04/27/21 2:42:11 PM,0.0102,,,
3596,04/27/21 2:42:13 PM,0.0102,,,
3597,04/27/21 2:42:15 PM,0.0102,,,
3598,04/27/21 2:42:17 PM,0.0102,,,
3599,04/27/21 2:42:19 PM,0.0102,,,
3600,04/27/21 2:42:21 PM,0.0102,,,
3601,04/27/21 2:42:23 PM,0.0102,,,
3602,04/27/21 2:42:25 PM,0.0102,,,
3603,04/27/21 2:42:27 PM,0.0102,,,
3604,04/27/21 2:42:29 PM,0.0102,,,
3605,04/27/21 2:42:31 PM,0.0102,,,
3606,04/27/21 2:42:33 PM,0.0102,,,
3607,04/27/21 2:42:35 PM,0.0102,,,
3608,04/27/21 2:42:37 PM,0.0102,,,
3609,04/27/21 2:42:39 PM,0.0102,,,
3610,04/27/21 2:42:41 PM,0.0102,,,
3611,04/27/21 2:42:43 PM,0.0102,,,
3612,04/27/21 2:42:45 PM,0.0102,,,
3613,04/27/21 2:42:47 PM,0.0102,,,
3614,04/27/21 2:42:49 PM,0.0102,,,
3615,04/27/21 2:42:51 PM,10.0206,,,
3616,04/27/21 2:42:53 PM,10.5957,,,
3617,04/27/21 2:42:55 PM,10.6894,,,
3618,04/27/21 2:42:57 PM,10.7186,,,
3619,04/27/21 2:42:59 PM,10.7112,,,
3620,04/27/21 2:43:01 PM,10.7186,,,
3621,04/27/21 2:43:03 PM,10.7112,,,
3622,04/27/21 2:43:05 PM,10.7043,,,
3623,04/27/21 2:43:07 PM,10.7186,,,
3624,04/27/21 2:43:09 PM,10.7112,,,
3625,04/27/21 2:43:11 PM,10.7112,,,
3626,04/27/21 2:43:13 PM,10.7043,,,
3627,04/27/21 2:43:15 PM,10.7117,,,
3628,04/27/21 2:43:17 PM,10.7112,,,
3629,04/27/21 2:43:19 PM,10.7112,,,
3630,04/27/21 2:43:21 PM,9.5142,,,
3631,04/27/21 2:43:23 PM,5.2447,,,
3632,04/27/21 2:43:25 PM,5.1797,,,
3633,04/27/21 2:43:27 PM,0.0102,,,
3634,04/27/21 2:43:29 PM,0.0102,,,
3635,04/27/21 2:43:31 PM,0.0102,,,
3636,04/27/21 2:43:33 PM,0.0102,,,
3637,04/27/21 2:43:35 PM,0.0102,,,
3638,04/27/21 2:43:37 PM,0.0102,,,
3639,04/27/21 2:43:39 PM,0.0102,,,
3640,04/27/21 2:43:41 PM,0.0102,,,
3641,04/27/21 2:43:43 PM,0.0102,,,
3642,04/27/21 2:43:45 PM,0.0102,,,
3643,04/27/21 2:43:47 PM,0.0102,,,
3644,04/27/21 2:43:49 PM,0.0102,,,
3645,04/27/21 2:43:51 PM,0.0102,,,
3646,04/27/21 2:43:53 PM,0.0102,,,
3647,04/27/21 2:43:55 PM,0.0102,,,
3648,04/27/21 2:43:57 PM,0.0102,,,
3649,04/27/21 2:43:59 PM,0.0102,,,
3650,04/27/21 2:44:01 PM,0.0102,,,
3651,04/27/21 2:44:03 PM,0.0102,,,
3652,04/27/21 2:44:05 PM,0.0102,,,
3653,04/27/21 2:44:07 PM,0.0102,,,
3654,04/27/21 2:44:09 PM,0.0102,,,
3655,04/27/21 2:44:11 PM,0.0102,,,
3656,04/27/21 2:44:13 PM,0.0102,,,
3657,04/27/21 2:44:15 PM,0.0102,,,
3658,04/27/21 2:44:17 PM,0.0102,,,
3659,04/27/21 2:44:19 PM,0.0102,,,
3660,04/27/21 2:44:21 PM,0.0102,,,
3661,04/27/21 2:44:23 PM,0.0102,,,
3662,04/27/21 2:44:25 PM,0.0102,,,
3663,04/27/21 2:44:27 PM,0.0102,,,
3664,04/27/21 2:44:29 PM,0.0102,,,
3665,04/27/21 2:44:31 PM,0.0102,,,
3666,04/27/21 2:44:33 PM,0.0102,,,
3667,04/27/21 2:44:35 PM,0.0102,,,
3668,04/27/21 2:44:37 PM,0.0102,,,
3669,04/27/21 2:44:39 PM,0.0102,,,
3670,04/27/21 2:44:41 PM,0.0102,,,
3671,04/27/21 2:44:43 PM,0.0102,,,
3672,04/27/21 2:44:45 PM,0.0102,,,
3673,04/27/21 2:44:47 PM,0.0102,,,
3674,04/27/21 2:44:49 PM,0.0102,,,
3675,04/27/21 2:44:51 PM,0.0102,,,
3676,04/27/21 2:44:53 PM,0.0102,,,
3677,04/27/21 2:44:55 PM,0.0102,,,
3678,04/27/21 2:44:57 PM,0.0102,,,
3679,04/27/21 2:44:59 PM,0.0102,,,
3680,04/27/21 2:45:01 PM,0.0102,,,
3681,04/27/21 2:45:03 PM,0.0102,,,
3682,04/27/21 2:45:05 PM,0.0102,,,
3683,04/27/21 2:45:07 PM,0.0102,,,
3684,04/27/21 2:45:09 PM,0.0102,,,
3685,04/27/21 2:45:11 PM,0.0102,,,
3686,04/27/21 2:45:13 PM,0.0102,,,
3687,04/27/21 2:45:15 PM,0.0102,,,
3688,04/27/21 2:45:17 PM,0.0102,,,
3689,04/27/21 2:45:19 PM,0.0102,,,
3690,04/27/21 2:45:21 PM,0.0102,,,
3691,04/27/21 2:45:23 PM,0.0102,,,
3692,04/27/21 2:45:25 PM,0.0102,,,
3693,04/27/21 2:45:27 PM,0.0102,,,
3694,04/27/21 2:45:29 PM,0.0102,,,
3695,04/27/21 2:45:31 PM,0.0102,,,
3696,04/27/21 2:45:33 PM,0.0102,,,
3697,04/27/21 2:45:35 PM,0.0102,,,
3698,04/27/21 2:45:37 PM,0.0102,,,
3699,04/27/21 2:45:39 PM,0.0102,,,
3700,04/27/21 2:45:41 PM,0.0102,,,
3701,04/27/21 2:45:43 PM,0.0102,,,
3702,04/27/21 2:45:45 PM,0.0102,,,
3703,04/27/21 2:45:47 PM,0.0102,,,
3704,04/27/21 2:45:49 PM,0.0102,,,
3705,04/27/21 2:45:51 PM,0.0102,,,
3706,04/27/21 2:45:53 PM,0.0102,,,
3707,04/27/21 2:45:55 PM,0.0102,,,
3708,04/27/21 2:45:57 PM,0.0102,,,
3709,04/27/21 2:45:59 PM,0.0102,,,
3710,04/27/21 2:46:01 PM,0.0102,,,
3711,04/27/21 2:46:03 PM,0.0102,,,
3712,04/27/21 2:46:05 PM,0.0102,,,
3713,04/27/21 2:46:07 PM,0.0102,,,
3714,04/27/21 2:46:09 PM,0.0102,,,
3715,04/27/21 2:46:11 PM,0.0102,,,
3716,04/27/21 2:46:13 PM,0.0102,,,
3717,04/27/21 2:46:15 PM,0.0102,,,
3718,04/27/21 2:46:17 PM,0.0102,,,
3719,04/27/21 2:46:19 PM,0.0102,,,
3720,04/27/21 2:46:21 PM,0.0102,,,
3721,04/27/21 2:46:23 PM,0.0102,,,
3722,04/27/21 2:46:25 PM,0.0102,,,
3723,04/27/21 2:46:27 PM,0.0102,,,
3724,04/27/21 2:46:29 PM,0.0102,,,
3725,04/27/21 2:46:31 PM,0.0102,,,
3726,04/27/21 2:46:33 PM,0.0102,,,
3727,04/27/21 2:46:35 PM,0.0102,,,
3728,04/27/21 2:46:37 PM,0.0102,,,
3729,04/27/21 2:46:39 PM,0.0102,,,
3730,04/27/21 2:46:41 PM,0.0102,,,
3731,04/27/21 2:46:43 PM,0.0102,,,
3732,04/27/21 2:46:45 PM,0.0102,,,
3733,04/27/21 2:46:47 PM,0.0102,,,
3734,04/27/21 2:46:49 PM,0.0102,,,
3735,04/27/21 2:46:51 PM,0.0102,,,
3736,04/27/21 2:46:53 PM,0.0102,,,
3737,04/27/21 2:46:55 PM,0.0102,,,
3738,04/27/21 2:46:57 PM,0.0102,,,
3739,04/27/21 2:46:59 PM,0.0102,,,
3740,04/27/21 2:47:01 PM,0.0102,,,
3741,04/27/21 2:47:03 PM,0.0102,,,
3742,04/27/21 2:47:05 PM,0.0102,,,
3743,04/27/21 2:47:07 PM,0.0102,,,
3744,04/27/21 2:47:09 PM,0.0102,,,
3745,04/27/21 2:47:11 PM,0.0102,,,
3746,04/27/21 2:47:13 PM,0.0102,,,
3747,04/27/21 2:47:15 PM,0.0102,,,
3748,04/27/21 2:47:17 PM,0.0102,,,
3749,04/27/21 2:47:19 PM,0.0102,,,
3750,04/27/21 2:47:21 PM,0.0102,,,
3751,04/27/21 2:47:23 PM,0.0102,,,
3752,04/27/21 2:47:25 PM,0.0102,,,
3753,04/27/21 2:47:27 PM,0.0102,,,
3754,04/27/21 2:47:29 PM,0.0102,,,
3755,04/27/21 2:47:31 PM,0.0102,,,
3756,04/27/21 2:47:33 PM,0.0102,,,
3757,04/27/21 2:47:35 PM,0.0102,,,
3758,04/27/21 2:47:37 PM,0.0102,,,
3759,04/27/21 2:47:39 PM,0.0102,,,
3760,04/27/21 2:47:41 PM,0.0102,,,
3761,04/27/21 2:47:43 PM,0.0102,,,
3762,04/27/21 2:47:45 PM,0.0102,,,
3763,04/27/21 2:47:47 PM,0.0102,,,
3764,04/27/21 2:47:49 PM,0.0102,,,
3765,04/27/21 2:47:51 PM,0.0102,,,
3766,04/27/21 2:47:53 PM,0.0102,,,
3767,04/27/21 2:47:55 PM,0.0102,,,
3768,04/27/21 2:47:57 PM,0.0102,,,
3769,04/27/21 2:47:59 PM,0.0102,,,
3770,04/27/21 2:48:01 PM,0.0102,,,
3771,04/27/21 2:48:03 PM,0.0102,,,
3772,04/27/21 2:48:05 PM,0.0102,,,
3773,04/27/21 2:48:07 PM,0.0102,,,
3774,04/27/21 2:48:09 PM,0.0102,,,
3775,04/27/21 2:48:11 PM,0.0102,,,
3776,04/27/21 2:48:13 PM,0.0102,,,
3777,04/27/21 2:48:15 PM,0.0102,,,
3778,04/27/21 2:48:17 PM,0.0102,,,
3779,04/27/21 2:48:19 PM,0.0102,,,
3780,04/27/21 2:48:21 PM,0.0102,,,
3781,04/27/21 2:48:23 PM,0.0102,,,
3782,04/27/21 2:48:25 PM,1.2842,,,
3783,04/27/21 2:48:27 PM,11.3702,,,
3784,04/27/21 2:48:29 PM,11.0731,,,
3785,04/27/21 2:48:31 PM,11.0588,,,
3786,04/27/21 2:48:33 PM,11.0731,,,
3787,04/27/21 2:48:35 PM,11.044,,,
3788,04/27/21 2:48:37 PM,11.0588,,,
3789,04/27/21 2:48:39 PM,11.0514,,,
3790,04/27/21 2:48:41 PM,11.0731,,,
3791,04/27/21 2:48:43 PM,11.0731,,,
3792,04/27/21 2:48:45 PM,11.0731,,,
3793,04/27/21 2:48:47 PM,11.0657,,,
3794,04/27/21 2:48:49 PM,11.0446,,,
3795,04/27/21 2:48:51 PM,0.0102,,,
3796,04/27/21 2:48:53 PM,0.0102,,,
3797,04/27/21 2:48:55 PM,0.0102,,,
3798,04/27/21 2:48:57 PM,0.0102,,,
3799,04/27/21 2:48:59 PM,0.0102,,,
3800,04/27/21 2:49:01 PM,0.0102,,,
3801,04/27/21 2:49:03 PM,0.0102,,,
3802,04/27/21 2:49:05 PM,0.0102,,,
3803,04/27/21 2:49:07 PM,0.0102,,,
3804,04/27/21 2:49:09 PM,0.0102,,,
3805,04/27/21 2:49:11 PM,0.0102,,,
3806,04/27/21 2:49:13 PM,0.0102,,,
3807,04/27/21 2:49:15 PM,0.0102,,,
3808,04/27/21 2:49:17 PM,0.0102,,,
3809,04/27/21 2:49:19 PM,0.0102,,,
3810,04/27/21 2:49:21 PM,0.0102,,,
3811,04/27/21 2:49:23 PM,0.0102,,,
3812,04/27/21 2:49:25 PM,0.0102,,,
3813,04/27/21 2:49:27 PM,0.0102,,,
3814,04/27/21 2:49:29 PM,0.0102,,,
3815,04/27/21 2:49:31 PM,0.0102,,,
3816,04/27/21 2:49:33 PM,0.0102,,,
3817,04/27/21 2:49:35 PM,0.0102,,,
3818,04/27/21 2:49:37 PM,0.0102,,,
3819,04/27/21 2:49:39 PM,0.0102,,,
3820,04/27/21 2:49:41 PM,9.5239,,,
3821,04/27/21 2:49:43 PM,10.4581,,,
3822,04/27/21 2:49:45 PM,10.4793,,,
3823,04/27/21 2:49:47 PM,10.4507,,,
3824,04/27/21 2:49:49 PM,10.4867,,,
3825,04/27/21 2:49:51 PM,10.509,,,
3826,04/27/21 2:49:53 PM,10.4942,,,
3827,04/27/21 2:49:55 PM,10.5016,,,
3828,04/27/21 2:49:57 PM,10.4942,,,
3829,04/27/21 2:49:59 PM,10.4942,,,
3830,04/27/21 2:50:01 PM,10.4867,,,
3831,04/27/21 2:50:03 PM,10.509,,,
3832,04/27/21 2:50:05 PM,10.509,,,
3833,04/27/21 2:50:07 PM,10.509,,,
3834,04/27/21 2:50:09 PM,10.4799,,,
3835,04/27/21 2:50:11 PM,10.4942,,,
3836,04/27/21 2:50:13 PM,10.5016,,,
3837,04/27/21 2:50:15 PM,10.4942,,,
3838,04/27/21 2:50:17 PM,10.4799,,,
3839,04/27/21 2:50:19 PM,10.4799,,,
3840,04/27/21 2:50:21 PM,10.4873,,,
3841,04/27/21 2:50:23 PM,10.4873,,,
3842,04/27/21 2:50:25 PM,1.3133,,,
3843,04/27/21 2:50:27 PM,0.0102,,,
3844,04/27/21 2:50:29 PM,0.0102,,,
3845,04/27/21 2:50:31 PM,0.0102,,,
3846,04/27/21 2:50:33 PM,0.0102,,,
3847,04/27/21 2:50:35 PM,0.0102,,,
3848,04/27/21 2:50:37 PM,0.0102,,,
3849,04/27/21 2:50:39 PM,0.0102,,,
3850,04/27/21 2:50:41 PM,0.0102,,,
3851,04/27/21 2:50:43 PM,0.0102,,,
3852,04/27/21 2:50:45 PM,0.0102,,,
3853,04/27/21 2:50:47 PM,0.0102,,,
3854,04/27/21 2:50:49 PM,0.0102,,,
3855,04/27/21 2:50:51 PM,0.0102,,,
3856,04/27/21 2:50:53 PM,0.0102,,,
3857,04/27/21 2:50:55 PM,0.0102,,,
3858,04/27/21 2:50:57 PM,0.0102,,,
3859,04/27/21 2:50:59 PM,6.9757,,,
3860,04/27/21 2:51:01 PM,11.088,,,
3861,04/27/21 2:51:03 PM,10.871,,,
3862,04/27/21 2:51:05 PM,11.1892,,,
3863,04/27/21 2:51:07 PM,10.9939,,,
3864,04/27/21 2:51:09 PM,11.0156,,,
3865,04/27/21 2:51:11 PM,11.023,,,
3866,04/27/21 2:51:13 PM,11.0156,,,
3867,04/27/21 2:51:15 PM,11.023,,,
3868,04/27/21 2:51:17 PM,11.0304,,,
3869,04/27/21 2:51:19 PM,11.0156,,,
3870,04/27/21 2:51:21 PM,11.0156,,,
3871,04/27/21 2:51:23 PM,11.0304,,,
3872,04/27/21 2:51:25 PM,11.0371,,,
3873,04/27/21 2:51:27 PM,11.023,,,
3874,04/27/21 2:51:29 PM,11.0013,,,
3875,04/27/21 2:51:31 PM,0.0102,,,
3876,04/27/21 2:51:33 PM,0.0102,,,
3877,04/27/21 2:51:35 PM,10.0093,,,
3878,04/27/21 2:51:37 PM,6.2733,,,
3879,04/27/21 2:51:39 PM,0.0102,,,
3880,04/27/21 2:51:41 PM,0.0102,,,
3881,04/27/21 2:51:43 PM,0.0102,,,
3882,04/27/21 2:51:45 PM,0.0102,,,
3883,04/27/21 2:51:47 PM,0.0102,,,
3884,04/27/21 2:51:49 PM,0.0102,,,
3885,04/27/21 2:51:51 PM,0.0102,,,
3886,04/27/21 2:51:53 PM,0.0102,,,
3887,04/27/21 2:51:55 PM,0.0102,,,
3888,04/27/21 2:51:57 PM,9.9733,,,
3889,04/27/21 2:51:59 PM,11.1171,,,
3890,04/27/21 2:52:01 PM,11.0588,,,
3891,04/27/21 2:52:03 PM,11.023,,,
3892,04/27/21 2:52:05 PM,11.023,,,
3893,04/27/21 2:52:07 PM,11.0156,,,
3894,04/27/21 2:52:09 PM,11.0371,,,
3895,04/27/21 2:52:11 PM,11.0371,,,
3896,04/27/21 2:52:13 PM,11.0304,,,
3897,04/27/21 2:52:15 PM,11.0156,,,
3898,04/27/21 2:52:17 PM,11.0087,,,
3899,04/27/21 2:52:19 PM,11.0304,,,
3900,04/27/21 2:52:21 PM,11.023,,,
3901,04/27/21 2:52:23 PM,11.023,,,
3902,04/27/21 2:52:25 PM,11.023,,,
3903,04/27/21 2:52:27 PM,11.0371,,,
3904,04/27/21 2:52:29 PM,11.0371,,,
3905,04/27/21 2:52:31 PM,11.023,,,
3906,04/27/21 2:52:33 PM,11.0156,,,
3907,04/27/21 2:52:35 PM,11.023,,,
3908,04/27/21 2:52:37 PM,11.0087,,,
3909,04/27/21 2:52:39 PM,11.023,,,
3910,04/27/21 2:52:41 PM,11.0446,,,
3911,04/27/21 2:52:43 PM,11.0304,,,
3912,04/27/21 2:52:45 PM,11.0379,,,
3913,04/27/21 2:52:47 PM,11.0304,,,
3914,04/27/21 2:52:49 PM,11.0087,,,
3915,04/27/21 2:52:51 PM,11.0304,,,
3916,04/27/21 2:52:53 PM,11.0379,,,
3917,04/27/21 2:52:55 PM,11.0304,,,
3918,04/27/21 2:52:57 PM,11.023,,,
3919,04/27/21 2:52:59 PM,11.0156,,,
3920,04/27/21 2:53:01 PM,11.023,,,
3921,04/27/21 2:53:03 PM,11.0446,,,
3922,04/27/21 2:53:05 PM,11.023,,,
3923,04/27/21 2:53:07 PM,11.0013,,,
3924,04/27/21 2:53:09 PM,11.023,,,
3925,04/27/21 2:53:11 PM,10.6609,,,
3926,04/27/21 2:53:13 PM,10.907,,,
3927,04/27/21 2:53:15 PM,10.9287,,,
3928,04/27/21 2:53:17 PM,10.9361,,,
3929,04/27/21 2:53:19 PM,10.9579,,,
3930,04/27/21 2:53:21 PM,10.9436,,,
3931,04/27/21 2:53:23 PM,10.9361,,,
3932,04/27/21 2:53:25 PM,10.9436,,,
3933,04/27/21 2:53:27 PM,10.9504,,,
