date,time,weight
18.02.2021,10:17:37,0.38
18.02.2021,10:17:38,0.38
18.02.2021,10:17:39,0.38
18.02.2021,10:17:40,0.38
18.02.2021,10:17:41,0.38
18.02.2021,10:17:42,0.38
18.02.2021,10:17:43,0.38
18.02.2021,10:17:44,0.38
18.02.2021,10:17:45,0.38
18.02.2021,10:17:46,0.38
18.02.2021,10:17:47,0.38
18.02.2021,10:17:48,0.38
18.02.2021,10:17:49,0.38
18.02.2021,10:17:50,0.38
18.02.2021,10:17:51,0.38
18.02.2021,10:17:53,0.38
18.02.2021,10:17:54,0.38
18.02.2021,10:17:55,0.38
18.02.2021,10:17:56,0.38
18.02.2021,10:17:57,0.38
18.02.2021,10:17:58,0.38
18.02.2021,10:17:59,0.38
18.02.2021,10:18:00,0.38
18.02.2021,10:18:01,0.38
18.02.2021,10:18:02,0.38
18.02.2021,10:18:03,0.38
18.02.2021,10:18:04,0.38
18.02.2021,10:18:05,0.38
18.02.2021,10:18:06,0.38
18.02.2021,10:18:07,0.38
18.02.2021,10:18:08,0.38
18.02.2021,10:18:09,0.38
18.02.2021,10:18:11,0.38
18.02.2021,10:18:12,0.38
18.02.2021,10:18:13,0.38
18.02.2021,10:18:14,0.38
18.02.2021,10:18:15,0.38
18.02.2021,10:18:16,0.38
18.02.2021,10:18:17,0.38
18.02.2021,10:18:18,0.38
18.02.2021,10:18:19,0.38
18.02.2021,10:18:20,0.38
18.02.2021,10:18:21,0.37
18.02.2021,10:18:22,0.37
18.02.2021,10:18:23,0.37
18.02.2021,10:18:24,0.37
18.02.2021,10:18:25,0.37
18.02.2021,10:18:26,0.37
18.02.2021,10:18:27,0.37
18.02.2021,10:18:29,0.37
18.02.2021,10:18:30,0.37
18.02.2021,10:18:31,0.37
18.02.2021,10:18:32,0.37
18.02.2021,10:18:33,0.37
18.02.2021,10:18:34,0.37
18.02.2021,10:18:35,0.37
18.02.2021,10:18:36,0.37
18.02.2021,10:18:37,0.37
18.02.2021,10:18:38,0.37
18.02.2021,10:18:39,0.37
18.02.2021,10:18:40,0.37
18.02.2021,10:18:41,0.37
18.02.2021,10:18:42,0.37
18.02.2021,10:18:43,0.37
18.02.2021,10:18:44,0.37
18.02.2021,10:18:45,0.38
18.02.2021,10:18:47,0.38
18.02.2021,10:18:48,0.38
18.02.2021,10:18:49,0.38
18.02.2021,10:18:50,0.38
18.02.2021,10:18:51,0.38
18.02.2021,10:18:52,0.38
18.02.2021,10:18:53,0.38
18.02.2021,10:18:54,0.38
18.02.2021,10:18:55,0.38
18.02.2021,10:18:56,0.38
18.02.2021,10:18:57,0.38
18.02.2021,10:18:58,0.38
18.02.2021,10:18:59,0.38
18.02.2021,10:19:00,0.38
18.02.2021,10:19:01,0.38
18.02.2021,10:19:02,0.38
18.02.2021,10:19:03,0.38
18.02.2021,10:19:04,0.38
18.02.2021,10:19:06,0.38
18.02.2021,10:19:07,0.38
18.02.2021,10:19:08,0.38
18.02.2021,10:19:09,0.38
18.02.2021,10:19:10,0.38
18.02.2021,10:19:11,0.38
18.02.2021,10:19:12,0.38
18.02.2021,10:19:13,0.37
18.02.2021,10:19:14,0.37
18.02.2021,10:19:15,0.37
18.02.2021,10:19:16,0.37
18.02.2021,10:19:17,0.37
18.02.2021,10:19:18,0.37
18.02.2021,10:19:19,0.37
18.02.2021,10:19:20,0.37
18.02.2021,10:19:21,0.37
18.02.2021,10:19:22,0.37
18.02.2021,10:19:24,0.38
18.02.2021,10:19:25,0.38
18.02.2021,10:19:26,0.38
18.02.2021,10:19:27,0.38
18.02.2021,10:19:28,0.38
18.02.2021,10:19:29,0.38
18.02.2021,10:19:30,0.38
18.02.2021,10:19:31,0.38
18.02.2021,10:19:32,0.38
18.02.2021,10:19:33,0.38
18.02.2021,10:19:34,0.38
18.02.2021,10:19:35,0.38
18.02.2021,10:19:36,0.38
18.02.2021,10:19:37,0.38
18.02.2021,10:19:38,0.38
18.02.2021,10:19:39,0.38
18.02.2021,10:19:40,0.38
18.02.2021,10:19:42,0.38
18.02.2021,10:19:43,0.38
18.02.2021,10:19:44,0.38
18.02.2021,10:19:45,0.38
18.02.2021,10:19:46,0.38
18.02.2021,10:19:47,0.38
18.02.2021,10:19:48,0.38
18.02.2021,10:19:49,0.38
18.02.2021,10:19:50,0.38
18.02.2021,10:19:51,0.38
18.02.2021,10:19:52,0.38
18.02.2021,10:19:53,0.38
18.02.2021,10:19:54,0.38
18.02.2021,10:19:55,0.38
18.02.2021,10:19:56,0.38
18.02.2021,10:19:57,0.38
18.02.2021,10:19:58,0.38
18.02.2021,10:20:00,0.38
18.02.2021,10:20:01,0.38
18.02.2021,10:20:02,0.38
18.02.2021,10:20:03,0.38
18.02.2021,10:20:04,0.38
18.02.2021,10:20:05,0.38
18.02.2021,10:20:06,0.38
18.02.2021,10:20:07,0.38
18.02.2021,10:20:08,0.38
18.02.2021,10:20:09,0.38
18.02.2021,10:20:10,0.38
