date,time,weight
18.02.2021,10:17:34,0.28
18.02.2021,10:17:35,0.28
18.02.2021,10:17:36,0.28
18.02.2021,10:17:37,0.28
18.02.2021,10:17:38,0.27
18.02.2021,10:17:39,0.27
18.02.2021,10:17:40,0.27
18.02.2021,10:17:42,0.27
18.02.2021,10:17:43,0.27
18.02.2021,10:17:44,0.27
18.02.2021,10:17:45,0.27
18.02.2021,10:17:46,0.27
18.02.2021,10:17:47,0.27
18.02.2021,10:17:48,0.27
18.02.2021,10:17:49,0.27
18.02.2021,10:17:50,0.27
18.02.2021,10:17:51,0.27
18.02.2021,10:17:52,0.27
18.02.2021,10:17:53,0.27
18.02.2021,10:17:54,0.27
18.02.2021,10:17:55,0.27
18.02.2021,10:17:56,0.28
18.02.2021,10:17:57,0.28
18.02.2021,10:17:58,0.28
18.02.2021,10:17:59,0.28
18.02.2021,10:18:00,0.28
18.02.2021,10:18:01,0.28
18.02.2021,10:18:02,0.28
18.02.2021,10:18:03,0.28
18.02.2021,10:18:04,0.28
18.02.2021,10:18:05,0.28
18.02.2021,10:18:06,0.28
18.02.2021,10:18:07,0.28
18.02.2021,10:18:08,0.28
18.02.2021,10:18:09,0.28
18.02.2021,10:18:10,0.28
18.02.2021,10:18:11,0.28
18.02.2021,10:18:12,0.27
18.02.2021,10:18:14,0.27
18.02.2021,10:18:15,0.27
18.02.2021,10:18:16,0.27
18.02.2021,10:18:17,0.27
18.02.2021,10:18:18,0.27
18.02.2021,10:18:19,0.27
18.02.2021,10:18:20,0.27
18.02.2021,10:18:21,0.27
18.02.2021,10:18:22,0.27
18.02.2021,10:18:23,0.27
18.02.2021,10:18:24,0.27
18.02.2021,10:18:25,0.27
18.02.2021,10:18:26,0.27
18.02.2021,10:18:27,0.27
18.02.2021,10:18:28,0.27
18.02.2021,10:18:29,0.27
18.02.2021,10:18:30,0.27
18.02.2021,10:18:31,0.27
18.02.2021,10:18:32,0.27
18.02.2021,10:18:33,0.27
18.02.2021,10:18:34,0.27
