Record,date,time,STALL1,STALL1,STALL1 DIG,DUKE,DUKE,DUKE DIG
46,6/30/2012,3:51:00,1.16E+01,0:04:22,10502,0.00E+00,0:00:40,27
47,6/30/2012,3:51:05,1.16E+01,0:04:27,10516,0.00E+00,0:00:40,23
48,6/30/2012,3:51:10,1.16E+01,0:04:32,10527,0.00E+00,0:00:40,18
49,6/30/2012,3:53:59,1.10E+01,0:04:40,9965,0.00E+00,0:00:42,21
50,6/30/2012,3:54:04,1.09E+01,0:04:45,9930,0.00E+00,0:00:42,28
51,6/30/2012,3:54:09,1.09E+01,0:04:50,9922,0.00E+00,0:00:42,27
52,6/30/2012,3:54:14,1.09E+01,0:04:55,9937,0.00E+00,0:00:42,20
53,6/30/2012,4:08:13,1.09E+01,0:05:08,9890,0.00E+00,0:00:48,17
54,6/30/2012,4:08:18,1.09E+01,0:05:13,9872,0.00E+00,0:00:48,26
55,6/30/2012,4:08:23,1.09E+01,0:05:18,9875,0.00E+00,0:00:48,20
56,6/30/2012,4:08:28,1.09E+01,0:05:23,9875,0.00E+00,0:00:48,28
57,6/30/2012,4:08:33,1.09E+01,0:05:28,9870,0.00E+00,0:00:48,30
58,6/30/2012,4:08:38,1.08E+01,0:05:33,9848,0.00E+00,0:00:48,21
59,6/30/2012,4:08:43,1.08E+01,0:05:38,9853,0.00E+00,0:00:48,22
60,6/30/2012,4:08:48,1.09E+01,0:05:43,9872,0.00E+00,0:00:48,18
61,6/30/2012,4:08:53,1.08E+01,0:05:48,9842,0.00E+00,0:00:48,22
62,6/30/2012,4:08:58,1.08E+01,0:05:53,9858,0.00E+00,0:00:48,27
63,6/30/2012,4:09:03,1.08E+01,0:05:58,9855,0.00E+00,0:00:48,28
64,6/30/2012,4:09:08,1.08E+01,0:06:03,9858,0.00E+00,0:00:48,21
65,6/30/2012,4:09:13,1.08E+01,0:06:08,9858,0.00E+00,0:00:48,30
66,6/30/2012,4:09:18,1.08E+01,0:06:13,9847,0.00E+00,0:00:48,16
67,6/30/2012,4:09:23,1.08E+01,0:06:18,9838,0.00E+00,0:00:48,18
68,6/30/2012,4:17:23,1.01E+01,0:06:27,9166,0.00E+00,0:00:50,25
69,6/30/2012,4:17:28,1.01E+01,0:06:32,9158,0.00E+00,0:00:50,21
70,6/30/2012,4:17:33,1.01E+01,0:06:37,9146,0.00E+00,0:00:50,20
71,6/30/2012,4:17:38,1.01E+01,0:06:42,9153,0.00E+00,0:00:50,22
72,6/30/2012,4:17:43,1.01E+01,0:06:47,9157,0.00E+00,0:00:50,26
73,6/30/2012,4:17:48,1.01E+01,0:06:52,9151,0.00E+00,0:00:50,23
74,6/30/2012,4:17:53,1.01E+01,0:06:57,9157,0.00E+00,0:00:50,18
75,6/30/2012,4:17:58,1.01E+01,0:07:02,9161,0.00E+00,0:00:50,12
76,6/30/2012,4:18:03,1.01E+01,0:07:07,9163,0.00E+00,0:00:50,30
77,6/30/2012,4:18:08,1.01E+01,0:07:12,9152,0.00E+00,0:00:50,30
78,6/30/2012,4:18:13,1.01E+01,0:07:17,9151,0.00E+00,0:00:50,20
79,6/30/2012,4:18:18,1.01E+01,0:07:22,9161,0.00E+00,0:00:50,23
80,6/30/2012,4:18:23,1.01E+01,0:07:27,9140,0.00E+00,0:00:50,30
81,6/30/2012,4:18:28,1.01E+01,0:07:32,9142,0.00E+00,0:00:50,18
82,6/30/2012,4:18:33,1.01E+01,0:07:37,9140,0.00E+00,0:00:50,18
83,6/30/2012,4:18:38,1.01E+01,0:07:42,9142,0.00E+00,0:00:50,22
84,6/30/2012,4:18:43,1.01E+01,0:07:47,9161,0.00E+00,0:00:50,22
85,6/30/2012,4:18:48,1.01E+01,0:07:52,9150,0.00E+00,0:00:50,20
86,6/30/2012,4:18:53,1.01E+01,0:07:57,9150,0.00E+00,0:00:50,22
87,6/30/2012,4:18:58,1.01E+01,0:08:02,9141,0.00E+00,0:00:50,35
88,6/30/2012,4:19:03,1.01E+01,0:08:07,9147,0.00E+00,0:00:50,20
89,6/30/2012,4:19:08,1.00E+01,0:08:12,9132,0.00E+00,0:00:50,20
90,6/30/2012,4:19:13,1.01E+01,0:08:17,9137,0.00E+00,0:00:50,21
91,6/30/2012,4:19:18,1.01E+01,0:08:22,9142,0.00E+00,0:00:50,21
92,6/30/2012,4:19:23,1.01E+01,0:08:27,9141,0.00E+00,0:00:50,27
93,6/30/2012,4:19:28,1.01E+01,0:08:32,9141,0.00E+00,0:00:50,21
94,6/30/2012,4:19:33,1.01E+01,0:08:37,9140,0.00E+00,0:00:50,26
95,6/30/2012,4:19:38,1.00E+01,0:08:42,9121,0.00E+00,0:00:50,20
96,6/30/2012,4:19:43,1.01E+01,0:08:47,9141,0.00E+00,0:00:50,22
97,6/30/2012,4:19:48,1.01E+01,0:08:52,9137,0.00E+00,0:00:50,26
98,6/30/2012,4:19:53,1.00E+01,0:08:57,9133,0.00E+00,0:00:50,16
99,6/30/2012,4:19:58,1.00E+01,0:09:02,9121,0.00E+00,0:00:50,28
100,6/30/2012,4:20:03,1.01E+01,0:09:07,9142,0.00E+00,0:00:50,22
101,6/30/2012,4:20:08,1.00E+01,0:09:12,9123,0.00E+00,0:00:50,23
102,6/30/2012,4:20:13,1.00E+01,0:09:17,9127,0.00E+00,0:00:50,26
103,6/30/2012,4:20:18,1.00E+01,0:09:22,9132,0.00E+00,0:00:50,15
104,6/30/2012,4:20:23,1.00E+01,0:09:27,9130,0.00E+00,0:00:50,12
105,6/30/2012,4:20:28,1.00E+01,0:09:32,9130,0.00E+00,0:00:50,31
106,6/30/2012,4:20:33,1.00E+01,0:09:37,9118,0.00E+00,0:00:50,27
107,6/30/2012,5:32:13,4.22E+00,0:09:47,3836,0.00E+00,0:01:00,22
108,6/30/2012,5:32:18,4.79E+00,0:09:52,4352,0.00E+00,0:01:01,26
109,6/30/2012,5:39:44,1.05E+01,0:10:04,9508,0.00E+00,0:01:03,22
110,6/30/2012,5:39:49,9.57E+00,0:10:09,8702,0.00E+00,0:01:03,145
111,6/30/2012,6:56:36,1.08E+01,0:10:14,9793,0.00E+00,0:01:16,21
112,6/30/2012,6:56:41,1.08E+01,0:10:19,9785,0.00E+00,0:01:16,23
113,6/30/2012,6:56:46,1.08E+01,0:10:24,9792,0.00E+00,0:01:16,18
114,6/30/2012,6:56:51,1.08E+01,0:10:29,9790,0.00E+00,0:01:16,21
115,6/30/2012,6:56:56,1.08E+01,0:10:35,9798,0.00E+00,0:01:16,18
116,6/30/2012,6:57:10,9.97E+00,0:10:42,9060,0.00E+00,0:01:17,21
