date,time,weight
25.03.2021,11:22:43,0.31
25.03.2021,11:23:52,0.32
25.03.2021,11:23:53,0.32
25.03.2021,11:23:54,0.32
25.03.2021,11:23:55,0.32
25.03.2021,11:23:57,0.32
25.03.2021,11:23:58,0.32
25.03.2021,11:23:59,0.32
25.03.2021,11:24:00,0.32
25.03.2021,11:24:01,0.32
25.03.2021,11:24:02,0.32
25.03.2021,11:24:03,0.32
25.03.2021,11:24:04,0.32
25.03.2021,11:24:05,0.32
25.03.2021,11:24:06,0.32
25.03.2021,11:24:07,0.32
25.03.2021,11:24:08,0.32
25.03.2021,11:24:09,0.32
25.03.2021,11:24:10,0.32
25.03.2021,11:24:11,0.32
25.03.2021,11:24:12,0.32
25.03.2021,11:24:13,0.32
25.03.2021,11:24:14,0.32
25.03.2021,11:24:15,0.32
25.03.2021,11:24:16,0.32
25.03.2021,11:24:17,0.32
25.03.2021,11:24:18,0.32
25.03.2021,11:24:19,0.32
25.03.2021,11:24:20,0.32
25.03.2021,11:24:21,0.32
25.03.2021,11:24:22,0.32
25.03.2021,11:24:23,0.32
25.03.2021,11:24:24,0.32
25.03.2021,11:24:25,0.32
25.03.2021,11:24:26,0.32
25.03.2021,11:24:27,0.32
25.03.2021,11:24:29,0.32
25.03.2021,11:24:30,0.32
25.03.2021,11:24:31,0.32
25.03.2021,11:24:32,0.33
25.03.2021,11:24:33,0.33
25.03.2021,11:24:34,0.33
25.03.2021,11:24:35,0.33
25.03.2021,11:24:36,0.33
25.03.2021,11:24:37,0.33
25.03.2021,11:24:38,0.33
25.03.2021,11:24:39,0.33
25.03.2021,11:24:40,0.33
25.03.2021,11:24:41,0.33
25.03.2021,11:24:42,0.33
25.03.2021,11:24:43,0.33
25.03.2021,11:24:44,0.33
25.03.2021,11:24:45,0.33
25.03.2021,11:24:46,0.33
25.03.2021,11:24:47,0.33
25.03.2021,11:24:48,0.33
25.03.2021,11:24:49,0.33
25.03.2021,11:24:50,0.33
25.03.2021,11:24:51,0.33
25.03.2021,11:24:52,0.33
25.03.2021,11:24:53,0.33
25.03.2021,11:24:54,0.33
25.03.2021,11:24:55,0.33
25.03.2021,11:24:56,0.33
25.03.2021,11:24:57,0.33
25.03.2021,11:24:58,0.33
25.03.2021,11:24:59,0.33
25.03.2021,11:25:01,0.33
25.03.2021,11:25:02,0.33
25.03.2021,11:25:03,0.33
25.03.2021,11:25:04,0.33
