event_num,duration,duration(s),ft_change,ut_change,tank_change,flowmeter,flowmeter-tank,num_max_feces,num_max_urine,urine_first,slope_ratio
1.0,0 days 00:01:48,108.0,0.779999999999998,0.1619999999999997,0.9419999999999977,5.6188899999999995,4.676890000000002,1.0,1.0,1.0, 6.881720430107532
2.0,0 days 00:04:19,259.0,6.439999999999996,0.840000000000002,7.279999999999998,18.545373333333334,11.265373333333336,3.0,5.0,1.0, 18.69753086419755 31.384912959380987 4.805816135084346
3.0,0 days 00:02:35,155.0,4.519999999999979,0.6199999999999943,5.139999999999974,21.458106666666666,16.318106666666694,1.0,2.0,1.0, 25.80049261083767
4.0,0 days 00:01:24,84.0,1.6799999999999944,0.31999999999999895,1.9999999999999933,7.152316666666667,5.152316666666673,1.0,0.0,1.0,
5.0,0 days 00:05:23,323.0,6.69999999999998,0.45299999999999985,7.152999999999979,40.510000000000005,33.35700000000003,3.0,2.0,0.0, 21.678651685393238 10.201388888888719
6.0,0 days 00:00:49,49.0,0.12000000000001165,0.05900000000000016,0.17900000000001182,0.0,-0.17900000000001182,0.0,1.0,1.0,
7.0,0 days 00:01:43,103.0,0.5180000000000078,0.16999999999999638,0.6880000000000042,8.12185,7.433849999999996,1.0,1.0,0.0, 1.5155993431857004
8.0,0 days 00:04:18,258.0,2.139999999999983,0.28399999999999803,2.423999999999981,12.911473333333333,10.487473333333352,3.0,2.0,1.0, 3.226666666666619 2.716321839080445
9.0,0 days 00:00:59,59.0,0.11599999999997479,0.05499999999999794,0.17099999999997273,3.9899499999999994,3.8189500000000267,0.0,1.0,1.0,
10.0,0 days 00:01:13,73.0,0.5900000000000176,0.15000000000000568,0.7400000000000233,3.098726666666667,2.3587266666666435,1.0,1.0,0.0, 6.167832167831971
11.0,0 days 00:01:40,100.0,6.5,0.3050000000000037,6.805000000000003,6.09953,-0.7054700000000036,2.0,2.0,1.0, 17.31997019374065 53.61509433962555
12.0,0 days 00:01:30,90.0,0.4519999999999911,0.11999999999999789,0.571999999999989,5.548143333333334,4.976143333333345,0.0,1.0,0.0,
13.0,0 days 00:00:56,56.0,0.5799999999999841,0.07000000000000295,0.649999999999987,0.0,-0.649999999999987,1.0,0.0,1.0,
14.0,0 days 00:02:37,157.0,5.4439999999999955,0.2060000000000075,5.650000000000003,1.2569099999999997,-4.3930900000000035,3.0,1.0,0.0, 18.815117466802242
15.0,0 days 00:03:18,198.0,1.4199999999999662,0.14000000000000057,1.5599999999999667,9.864903333333334,8.304903333333367,0.0,0.0,0.0,
16.0,0 days 00:02:15,135.0,1.0120000000000147,0.16000000000000014,1.1720000000000148,5.562186666666667,4.3901866666666525,1.0,1.0,0.0, 5.02173913043475
17.0,0 days 00:03:31,211.0,5.639999999999937,0.6200000000000063,6.259999999999943,29.876483333333333,23.61648333333339,3.0,3.0,1.0, 4.936567164179067 2.576871657754016 20.60000000000068
18.0,0 days 00:02:29,149.0,4.939999999999969,0.5199999999999978,5.459999999999967,16.919006666666668,11.459006666666701,3.0,3.0,0.0, 8.666666666666691 4.533130236100724 15.552447552447486
19.0,0 days 00:02:35,155.0,4.115999999999893,0.34999999999999165,4.465999999999885,16.375863333333335,11.909863333333451,1.0,2.0,0.0, 30.36496350364987
20.0,0 days 00:01:11,71.0,1.7399999999999238,0.07900000000000063,1.8189999999999245,9.004023333333334,7.18502333333341,1.0,0.0,0.0,
21.0,0 days 00:02:47,167.0,2.8799999999999244,0.2700000000000067,3.149999999999931,18.61569666666667,15.465696666666737,1.0,1.0,1.0, 18.77673545966215
