Record,date,time,STALL1,STALL1,STALL1 DIG,DUKE,DUKE,DUKE DIG
45, 4/22/2012, 2:17:24,1.05E+01,   0:03:59.226,9565,0.00E+00,   0:00:00.000,21
46, 4/22/2012, 2:17:29,1.05E+01,   0:04:04.264,9560,0.00E+00,   0:00:00.000,11
47, 4/22/2012, 2:17:34,1.05E+01,   0:04:09.303,9561,0.00E+00,   0:00:00.000,17
48, 4/22/2012, 2:35:05,1.08E+01,   0:04:16.771,9843,0.00E+00,   0:00:00.000,-2
49, 4/22/2012, 2:35:10,1.08E+01,   0:04:21.789,9838,0.00E+00,   0:00:00.000,21
50, 4/22/2012, 2:35:15,1.08E+01,   0:04:26.831,9838,0.00E+00,   0:00:00.000,12
51, 4/22/2012, 3:05:19,4.27E+00,   0:04:42.253,3881,0.00E+00,   0:00:00.000,18
52, 4/22/2012, 3:05:26,4.10E+00,   0:04:48.179,3725,0.00E+00,   0:00:00.000,22
53, 4/22/2012, 3:05:31,4.02E+00,   0:04:53.224,3650,0.00E+00,   0:00:00.000,22
54, 4/22/2012, 3:05:36,3.99E+00,   0:04:58.261,3631,0.00E+00,   0:00:00.000,21
55, 4/22/2012, 3:22:56,1.15E+01,   0:05:07.211,10471,0.00E+00,   0:00:00.000,23
56, 4/22/2012, 3:23:01,1.15E+01,   0:05:12.255,10478,0.00E+00,   0:00:00.000,18
57, 4/22/2012, 3:23:06,1.16E+01,   0:05:17.290,10502,0.00E+00,   0:00:00.000,21
58, 4/22/2012, 3:23:11,1.16E+01,   0:05:22.339,10512,0.00E+00,   0:00:00.000,36
59, 4/22/2012, 3:23:16,1.16E+01,   0:05:27.379,10525,0.00E+00,   0:00:00.000,28
60, 4/22/2012, 3:28:35,2.45E+00,   0:05:37.207,2228,0.00E+00,   0:00:00.000,20
61, 4/22/2012, 3:28:44,1.14E+00,   0:05:45.221,1038,0.00E+00,   0:00:00.000,23
62, 4/22/2012, 3:28:55,4.22E+00,   0:05:54.987,3835,0.00E+00,   0:00:00.000,20
63, 4/22/2012, 3:29:43,1.10E+01,   0:06:02.566,9962,0.00E+00,   0:00:00.000,26
64, 4/22/2012, 3:29:48,1.09E+01,   0:06:07.637,9942,0.00E+00,   0:00:00.000,20
65, 4/22/2012, 3:29:53,1.09E+01,   0:06:12.677,9915,0.00E+00,   0:00:00.000,36
66, 4/22/2012, 3:32:28,1.13E+01,   0:06:18.856,10315,0.00E+00,   0:00:00.000,20
67, 4/22/2012, 3:32:33,1.13E+01,   0:06:23.883,10296,0.00E+00,   0:00:00.000,22
68, 4/22/2012, 3:32:38,1.13E+01,   0:06:28.920,10275,0.00E+00,   0:00:00.000,18
69, 4/22/2012, 3:32:43,1.13E+01,   0:06:33.963,10286,0.00E+00,   0:00:00.000,22
70, 4/22/2012, 3:32:48,1.13E+01,   0:06:39.014,10300,0.00E+00,   0:00:00.000,25
71, 4/22/2012, 3:32:53,1.12E+01,   0:06:44.052,10190,0.00E+00,   0:00:00.000,21
72, 4/22/2012, 3:48:38,1.14E+01,   0:06:50.490,10398,0.00E+00,   0:00:00.000,22
73, 4/22/2012, 3:48:43,1.15E+01,   0:06:55.510,10432,0.00E+00,   0:00:00.000,23
74, 4/22/2012, 3:48:48,1.15E+01,   0:07:00.547,10415,0.00E+00,   0:00:00.000,21
75, 4/22/2012, 3:48:53,1.15E+01,   0:07:05.587,10432,0.00E+00,   0:00:00.000,22
76, 4/22/2012, 3:48:58,1.15E+01,   0:07:10.625,10436,0.00E+00,   0:00:00.000,26
77, 4/22/2012, 3:49:03,1.15E+01,   0:07:15.708,10431,0.00E+00,   0:00:00.000,27
78, 4/22/2012, 3:56:16,1.07E+01,   0:07:23.520,9768,0.00E+00,   0:00:00.000,25
79, 4/22/2012, 3:56:21,1.07E+01,   0:07:28.538,9733,0.00E+00,   0:00:00.000,32
80, 4/22/2012, 3:56:26,1.07E+01,   0:07:33.578,9733,0.00E+00,   0:00:00.000,17
81, 4/22/2012, 3:56:31,1.07E+01,   0:07:38.630,9718,0.00E+00,   0:00:00.000,18
82, 4/22/2012, 3:56:36,1.01E+01,   0:07:43.676,9207,0.00E+00,   0:00:00.000,20
83, 4/22/2012, 4:19:49,1.07E+01,   0:07:51.664,9698,0.00E+00,   0:00:00.000,12
84, 4/22/2012, 4:19:54,1.06E+01,   0:07:56.680,9668,0.00E+00,   0:00:00.000,20
85, 4/22/2012, 4:19:59,1.08E+01,   0:08:01.717,9797,0.00E+00,   0:00:00.000,25
86, 4/22/2012, 4:20:04,1.08E+01,   0:08:06.800,9790,0.00E+00,   0:00:00.000,20
87, 4/22/2012, 4:20:09,1.08E+01,   0:08:11.842,9798,0.00E+00,   0:00:00.000,20
88, 4/22/2012, 4:20:14,1.07E+01,   0:08:16.886,9760,0.00E+00,   0:00:00.000,18
89, 4/22/2012, 4:20:19,1.07E+01,   0:08:21.926,9747,0.00E+00,   0:00:00.000,16
90, 4/22/2012, 4:20:24,1.05E+01,   0:08:26.966,9553,0.00E+00,   0:00:00.000,18
91, 4/22/2012, 4:20:29,1.05E+01,   0:08:32.014,9533,0.00E+00,   0:00:00.000,18
92, 4/22/2012, 4:20:34,1.04E+01,   0:08:37.053,9441,0.00E+00,   0:00:00.000,22
93, 4/22/2012, 4:20:39,1.07E+01,   0:08:42.095,9737,0.00E+00,   0:00:00.000,21
94, 4/22/2012, 4:20:44,1.05E+01,   0:08:47.135,9571,0.00E+00,   0:00:00.000,20
95, 4/22/2012, 4:23:17,1.04E+01,   0:08:55.498,9482,0.00E+00,   0:00:00.000,23
96, 4/22/2012, 4:23:22,1.04E+01,   0:09:00.528,9471,0.00E+00,   0:00:00.000,25
97, 4/22/2012, 4:23:27,1.04E+01,   0:09:05.566,9458,0.00E+00,   0:00:00.000,27
98, 4/22/2012, 4:23:32,6.08E+00,   0:09:10.605,5530,0.00E+00,   0:00:00.000,23
99, 4/22/2012, 4:23:37,6.01E+00,   0:09:15.644,5458,0.00E+00,   0:00:00.000,18
100, 4/22/2012, 4:23:42,5.97E+00,   0:09:20.695,5427,0.00E+00,   0:00:00.000,18
101, 4/22/2012, 4:23:47,6.03E+00,   0:09:25.734,5481,0.00E+00,   0:00:00.000,26
102, 4/22/2012, 4:23:52,5.97E+00,   0:09:30.779,5422,0.00E+00,   0:00:00.000,16
103, 4/22/2012, 4:23:57,5.59E+00,   0:09:35.821,5080,0.00E+00,   0:00:00.000,23
104, 4/22/2012, 4:24:02,4.22E+00,   0:09:40.861,3835,0.00E+00,   0:00:00.000,26
105, 4/22/2012, 5:02:21,4.04E+00,   0:09:50.020,3672,0.00E+00,   0:00:00.000,18
106, 4/22/2012, 5:02:26,4.02E+00,   0:09:55.038,3658,0.00E+00,   0:00:00.000,22
107, 4/22/2012, 5:02:51,3.25E+00,   0:10:09.486,2953,0.00E+00,   0:00:00.000,17
108, 4/22/2012, 5:02:56,2.96E+00,   0:10:14.523,2686,0.00E+00,   0:00:00.000,18
109, 4/22/2012, 5:03:01,2.92E+00,   0:10:19.565,2652,0.00E+00,   0:00:00.000,23
110, 4/22/2012, 5:03:31,3.87E+00,   0:10:29.204,3515,0.00E+00,   0:00:00.000,22
111, 4/22/2012, 5:03:36,3.72E+00,   0:10:34.244,3380,0.00E+00,   0:00:00.000,26
112, 4/22/2012, 5:03:41,3.63E+00,   0:10:39.307,3302,0.00E+00,   0:00:00.000,21
113, 4/22/2012, 5:24:58,1.06E+01,   0:10:46.893,9635,0.00E+00,   0:00:00.000,18
114, 4/22/2012, 5:25:03,1.06E+01,   0:10:51.911,9600,0.00E+00,   0:00:00.000,15
115, 4/22/2012, 5:25:08,1.06E+01,   0:10:56.962,9613,0.00E+00,   0:00:00.000,26
116, 4/22/2012, 5:25:13,1.06E+01,   0:11:02.001,9627,0.00E+00,   0:00:00.000,18
117, 4/22/2012, 5:25:18,7.97E+00,   0:11:07.039,7247,0.00E+00,   0:00:00.000,25
118, 4/22/2012, 5:28:22,1.06E+01,   0:11:15.433,9607,0.00E+00,   0:00:00.000,26
119, 4/22/2012, 5:28:27,1.05E+01,   0:11:20.483,9580,0.00E+00,   0:00:00.000,23
120, 4/22/2012, 5:28:32,1.05E+01,   0:11:25.526,9567,0.00E+00,   0:00:00.000,23
121, 4/22/2012, 5:28:37,9.10E+00,   0:11:30.568,8217,0.00E+00,   0:00:00.000,22
122, 4/22/2012, 5:29:08,1.03E+01,   0:11:36.422,9387,0.00E+00,   0:00:00.000,23
123, 4/22/2012, 5:29:13,1.03E+01,   0:11:41.483,9370,0.00E+00,   0:00:00.000,26
124, 4/22/2012, 5:29:18,1.00E+01,   0:11:46.543,9081,0.00E+00,   0:00:00.000,21
125, 4/22/2012, 5:31:25,1.14E+01,   0:11:52.865,10348,0.00E+00,   0:00:00.000,27
126, 4/22/2012, 5:31:30,1.14E+01,   0:11:57.883,10341,0.00E+00,   0:00:00.000,21
127, 4/22/2012, 5:31:35,1.14E+01,   0:12:02.928,10337,0.00E+00,   0:00:00.000,16
128, 4/22/2012, 5:31:40,1.14E+01,   0:12:07.983,10337,0.00E+00,   0:00:00.000,18
129, 4/22/2012, 5:31:45,1.14E+01,   0:12:13.034,10338,0.00E+00,   0:00:00.000,16
130, 4/22/2012, 5:31:50,1.14E+01,   0:12:18.073,10341,0.00E+00,   0:00:00.000,23
131, 4/22/2012, 5:42:44,1.03E+01,   0:12:27.987,9365,0.00E+00,   0:00:00.000,22
132, 4/22/2012, 5:42:49,1.03E+01,   0:12:33.003,9343,0.00E+00,   0:00:00.000,26
133, 4/22/2012, 5:42:54,1.03E+01,   0:12:38.048,9338,0.00E+00,   0:00:00.000,16
134, 4/22/2012, 5:50:50,1.08E+01,   0:12:46.966,9852,0.00E+00,   0:00:00.000,23
135, 4/22/2012, 5:50:55,1.09E+01,   0:12:51.984,9876,0.00E+00,   0:00:00.000,23
136, 4/22/2012, 5:51:00,1.09E+01,   0:12:57.024,9868,0.00E+00,   0:00:00.000,25
137, 4/22/2012, 6:01:31,1.01E+01,   0:13:03.492,9212,0.00E+00,   0:00:00.000,18
138, 4/22/2012, 6:01:36,1.01E+01,   0:13:08.520,9156,0.00E+00,   0:00:00.000,22
139, 4/22/2012, 6:01:41,1.01E+01,   0:13:13.558,9167,0.00E+00,   0:00:00.000,28
140, 4/22/2012, 6:01:46,1.01E+01,   0:13:18.595,9167,0.00E+00,   0:00:00.000,20
141, 4/22/2012, 6:01:51,1.01E+01,   0:13:23.633,9155,0.00E+00,   0:00:00.000,21
142, 4/22/2012, 6:02:08,7.07E+00,   0:13:30.996,6422,0.00E+00,   0:00:00.000,27
143, 4/22/2012, 6:02:13,7.01E+00,   0:13:36.047,6373,0.00E+00,   0:00:00.000,22
144, 4/22/2012, 6:02:18,7.00E+00,   0:13:41.094,6358,0.00E+00,   0:00:00.000,26
145, 4/22/2012, 6:02:23,6.98E+00,   0:13:46.136,6348,0.00E+00,   0:00:00.000,25
146, 4/22/2012, 6:02:28,6.98E+00,   0:13:51.176,6343,0.00E+00,   0:00:00.000,18
147, 4/22/2012, 6:02:33,6.97E+00,   0:13:56.216,6335,0.00E+00,   0:00:00.000,22
148, 4/22/2012, 6:02:38,6.97E+00,   0:14:01.263,6335,0.00E+00,   0:00:00.000,22
149, 4/22/2012, 6:02:43,6.95E+00,   0:14:06.303,6316,0.00E+00,   0:00:00.000,23
150, 4/22/2012, 6:02:49,6.94E+00,   0:14:11.340,6305,0.00E+00,   0:00:00.000,20
151, 4/22/2012, 6:02:54,6.95E+00,   0:14:16.416,6313,0.00E+00,   0:00:00.000,22
152, 4/22/2012, 6:02:59,6.94E+00,   0:14:21.462,6312,0.00E+00,   0:00:00.000,25
153, 4/22/2012, 6:03:04,6.93E+00,   0:14:26.512,6301,0.00E+00,   0:00:00.000,22
154, 4/22/2012, 6:03:09,6.94E+00,   0:14:31.554,6308,0.00E+00,   0:00:00.000,25
155, 4/22/2012, 6:03:14,6.93E+00,   0:14:36.591,6303,0.00E+00,   0:00:00.000,20
156, 4/22/2012, 6:19:50,9.75E+00,   0:14:42.665,8862,0.00E+00,   0:00:00.000,20
157, 4/22/2012, 6:19:55,9.68E+00,   0:14:47.692,8801,0.00E+00,   0:00:00.000,21
158, 4/22/2012, 6:20:00,9.61E+00,   0:14:52.733,8730,0.00E+00,   0:00:00.000,22
159, 4/22/2012, 6:20:05,9.62E+00,   0:14:57.774,8742,0.00E+00,   0:00:00.000,16
160, 4/22/2012, 6:28:50,1.08E+01,   0:15:05.034,9791,0.00E+00,   0:00:00.000,21
161, 4/22/2012, 6:28:56,1.08E+01,   0:15:10.070,9773,0.00E+00,   0:00:00.000,23
162, 4/22/2012, 6:29:01,1.07E+01,   0:15:15.141,9751,0.00E+00,   0:00:00.000,22
163, 4/22/2012, 6:29:06,1.08E+01,   0:15:20.180,9775,0.00E+00,   0:00:00.000,23
164, 4/22/2012, 6:29:11,1.08E+01,   0:15:25.217,9771,0.00E+00,   0:00:00.000,16
165, 4/22/2012, 6:29:16,1.07E+01,   0:15:30.256,9687,0.00E+00,   0:00:00.000,23
166, 4/22/2012, 6:29:21,1.07E+01,   0:15:35.295,9696,0.00E+00,   0:00:00.000,22
167, 4/22/2012, 6:40:17,9.04E+00,   0:15:44.288,8213,0.00E+00,   0:00:00.000,22
168, 4/22/2012, 6:40:22,9.47E+00,   0:15:49.305,8608,0.00E+00,   0:00:00.000,27
169, 4/22/2012, 6:40:27,9.43E+00,   0:15:54.345,8575,0.00E+00,   0:00:00.000,21
170, 4/22/2012, 6:40:32,9.23E+00,   0:15:59.385,8392,0.00E+00,   0:00:00.000,12
171, 4/22/2012, 6:40:37,2.79E+00,   0:16:04.424,2538,0.00E+00,   0:00:00.000,16
172, 4/22/2012, 6:40:42,2.64E+00,   0:16:09.468,2405,0.00E+00,   0:00:00.000,18
173, 4/22/2012, 6:40:47,2.58E+00,   0:16:14.518,2346,0.00E+00,   0:00:00.000,18
174, 4/22/2012, 6:40:52,2.57E+00,   0:16:19.560,2337,0.00E+00,   0:00:00.000,23
175, 4/22/2012, 6:40:57,2.56E+00,   0:16:24.600,2327,0.00E+00,   0:00:00.000,23
176, 4/22/2012, 6:41:02,2.54E+00,   0:16:29.655,2313,0.00E+00,   0:00:00.000,25
177, 4/22/2012, 6:41:07,2.53E+00,   0:16:34.699,2302,0.00E+00,   0:00:00.000,22
178, 4/22/2012, 6:41:12,2.53E+00,   0:16:39.740,2296,0.00E+00,   0:00:00.000,22
179, 4/22/2012, 6:41:17,1.12E+01,   0:16:44.803,10141,0.00E+00,   0:00:00.000,18
180, 4/22/2012, 6:41:26,2.48E+00,   0:16:53.056,2251,0.00E+00,   0:00:00.000,23
181, 4/22/2012, 6:41:31,2.48E+00,   0:16:58.110,2251,0.00E+00,   0:00:00.000,22
182, 4/22/2012, 6:41:36,2.47E+00,   0:17:03.152,2241,0.00E+00,   0:00:00.000,23
183, 4/22/2012, 6:41:41,2.45E+00,   0:17:08.191,2231,0.00E+00,   0:00:00.000,20
184, 4/22/2012, 6:41:46,2.45E+00,   0:17:13.227,2226,0.00E+00,   0:00:00.000,22
185, 4/22/2012, 6:41:51,2.44E+00,   0:17:18.271,2215,0.00E+00,   0:00:00.000,30
186, 4/22/2012, 6:41:56,2.43E+00,   0:17:23.358,2208,0.00E+00,   0:00:00.000,21
187, 4/22/2012, 6:42:01,2.41E+00,   0:17:28.397,2190,0.00E+00,   0:00:00.000,25
188, 4/22/2012, 6:42:06,2.39E+00,   0:17:33.434,2176,0.00E+00,   0:00:00.000,26
189, 4/22/2012, 6:42:11,2.38E+00,   0:17:38.476,2160,0.00E+00,   0:00:00.000,20
190, 4/22/2012, 6:42:16,1.07E+01,   0:17:43.518,9713,0.00E+00,   0:00:00.000,20
191, 4/22/2012, 6:42:21,1.07E+01,   0:17:48.565,9765,0.00E+00,   0:00:00.000,21
192, 4/22/2012, 6:42:26,1.08E+01,   0:17:53.602,9771,0.00E+00,   0:00:00.000,22
193, 4/22/2012, 6:42:31,1.07E+01,   0:17:58.641,9766,0.00E+00,   0:00:00.000,25
194, 4/22/2012, 6:49:00,1.06E+01,   0:18:07.890,9636,0.00E+00,   0:00:00.000,20
195, 4/22/2012, 6:49:05,1.06E+01,   0:18:12.944,9618,0.00E+00,   0:00:00.000,30
196, 4/22/2012, 6:49:10,1.06E+01,   0:18:18.020,9621,0.00E+00,   0:00:00.000,22
197, 4/22/2012, 6:49:21,3.83E+00,   0:18:25.699,3480,0.00E+00,   0:00:00.000,20
198, 4/22/2012, 6:49:26,3.78E+00,   0:18:30.738,3440,0.00E+00,   0:00:00.000,25
199, 4/22/2012, 6:49:31,3.74E+00,   0:18:35.779,3402,0.00E+00,   0:00:00.000,18
200, 4/22/2012, 6:49:36,3.73E+00,   0:18:40.832,3391,0.00E+00,   0:00:00.000,23
201, 4/22/2012, 6:49:41,1.09E+01,   0:18:45.872,9946,0.00E+00,   0:00:00.000,21
202, 4/22/2012, 6:49:46,1.10E+01,   0:18:50.910,9990,0.00E+00,   0:00:00.000,23
203, 4/22/2012, 6:49:51,1.14E+01,   0:18:55.955,10367,0.00E+00,   0:00:00.000,16
204, 4/22/2012, 6:49:56,1.14E+01,   0:19:00.998,10382,0.00E+00,   0:00:00.000,25
205, 4/22/2012, 6:50:02,1.14E+01,   0:19:06.046,10385,0.00E+00,   0:00:00.000,22
206, 4/22/2012, 6:50:07,1.14E+01,   0:19:11.084,10387,0.00E+00,   0:00:00.000,20
207, 4/22/2012, 6:50:12,1.14E+01,   0:19:16.123,10390,0.00E+00,   0:00:00.000,18
208, 4/22/2012, 6:50:17,1.14E+01,   0:19:21.161,10382,0.00E+00,   0:00:00.000,25
209, 4/22/2012, 6:50:22,1.14E+01,   0:19:26.207,10367,0.00E+00,   0:00:00.000,22
210, 4/22/2012, 6:50:27,1.15E+01,   0:19:31.245,10495,0.00E+00,   0:00:00.000,20
211, 4/22/2012, 6:50:32,1.16E+01,   0:19:36.294,10516,0.00E+00,   0:00:00.000,22
212, 4/22/2012, 6:59:47,1.07E+01,   0:19:43.146,9705,0.00E+00,   0:00:00.000,28
213, 4/22/2012, 6:59:52,1.07E+01,   0:19:48.197,9707,0.00E+00,   0:00:00.000,12
214, 4/22/2012, 6:59:57,1.07E+01,   0:19:53.247,9708,0.00E+00,   0:00:00.000,26
215, 4/22/2012, 7:00:02,1.07E+01,   0:19:58.285,9720,0.00E+00,   0:00:00.000,23
216, 4/22/2012, 7:00:07,1.07E+01,   0:20:03.334,9718,0.00E+00,   0:00:00.000,32
217, 4/22/2012, 7:00:12,1.07E+01,   0:20:08.376,9715,0.00E+00,   0:00:00.000,18
218, 4/22/2012, 7:00:17,1.03E+01,   0:20:13.415,9376,0.00E+00,   0:00:00.000,20
219, 4/22/2012, 7:00:22,1.73E+00,   0:20:18.460,1571,0.00E+00,   0:00:00.000,27
220, 4/22/2012, 7:00:27,1.72E+00,   0:20:23.502,1561,0.00E+00,   0:00:00.000,25
221, 4/22/2012, 7:00:33,1.68E+00,   0:20:28.541,1527,0.00E+00,   0:00:00.000,20
222, 4/22/2012, 7:00:38,1.68E+00,   0:20:33.582,1527,0.00E+00,   0:00:00.000,20
223, 4/22/2012, 7:00:43,1.89E+00,   0:20:38.621,1716,0.00E+00,   0:00:00.000,23
224, 4/22/2012, 7:00:48,1.67E+00,   0:20:43.679,1518,0.00E+00,   0:00:00.000,25
225, 4/22/2012, 7:00:53,1.68E+00,   0:20:48.722,1528,0.00E+00,   0:00:00.000,21
226, 4/22/2012, 7:00:58,1.53E+00,   0:20:53.759,1393,0.00E+00,   0:00:00.000,22
227, 4/22/2012, 7:01:03,1.67E+00,   0:20:58.797,1518,0.00E+00,   0:00:00.000,17
228, 4/22/2012, 7:01:08,1.66E+00,   0:21:03.846,1512,0.00E+00,   0:00:00.000,18
229, 4/22/2012, 7:01:13,1.90E+00,   0:21:08.885,1731,0.00E+00,   0:00:00.000,23
230, 4/22/2012, 7:01:18,1.72E+00,   0:21:13.924,1566,0.00E+00,   0:00:00.000,17
231, 4/22/2012, 7:01:23,1.64E+00,   0:21:18.962,1490,0.00E+00,   0:00:00.000,18
232, 4/22/2012, 7:01:28,1.65E+00,   0:21:24.019,1502,0.00E+00,   0:00:00.000,22
233, 4/22/2012, 7:01:33,1.66E+00,   0:21:29.072,1506,0.00E+00,   0:00:00.000,18
234, 4/22/2012, 7:01:38,1.63E+00,   0:21:34.148,1481,0.00E+00,   0:00:00.000,18
235, 4/22/2012, 7:01:43,1.64E+00,   0:21:39.190,1493,0.00E+00,   0:00:00.000,27
236, 4/22/2012, 7:01:48,1.64E+00,   0:21:44.228,1492,0.00E+00,   0:00:00.000,27
237, 4/22/2012, 7:01:53,1.64E+00,   0:21:49.267,1491,0.00E+00,   0:00:00.000,25
238, 4/22/2012, 7:01:58,1.64E+00,   0:21:54.332,1490,0.00E+00,   0:00:00.000,15
239, 4/22/2012, 7:02:03,1.62E+00,   0:21:59.372,1475,0.00E+00,   0:00:00.000,22
240, 4/22/2012, 7:02:08,1.62E+00,   0:22:04.420,1472,0.00E+00,   0:00:00.000,26
241, 4/22/2012, 7:02:13,1.62E+00,   0:22:09.459,1470,0.00E+00,   0:00:00.000,27
242, 4/22/2012, 7:02:18,1.61E+00,   0:22:14.497,1460,0.00E+00,   0:00:00.000,22
243, 4/22/2012, 7:02:24,1.61E+00,   0:22:19.547,1466,0.00E+00,   0:00:00.000,20
244, 4/22/2012, 7:02:29,1.61E+00,   0:22:24.584,1463,0.00E+00,   0:00:00.000,20
245, 4/22/2012, 7:02:34,1.59E+00,   0:22:29.623,1446,0.00E+00,   0:00:00.000,25
246, 4/22/2012, 7:02:39,1.60E+00,   0:22:34.663,1450,0.00E+00,   0:00:00.000,25
247, 4/22/2012, 7:02:44,1.60E+00,   0:22:39.708,1450,0.00E+00,   0:00:00.000,23
248, 4/22/2012, 7:02:49,1.60E+00,   0:22:44.751,1452,0.00E+00,   0:00:00.000,22
249, 4/22/2012, 7:02:54,1.60E+00,   0:22:49.793,1452,0.00E+00,   0:00:00.000,27
250, 4/22/2012, 7:02:59,1.59E+00,   0:22:54.831,1446,0.00E+00,   0:00:00.000,23
251, 4/22/2012, 7:03:04,1.57E+00,   0:22:59.872,1430,0.00E+00,   0:00:00.000,22
252, 4/22/2012, 7:03:09,1.58E+00,   0:23:04.903,1433,0.00E+00,   0:00:00.000,25
253, 4/22/2012, 7:03:14,1.58E+00,   0:23:09.954,1433,0.00E+00,   0:00:00.000,17
254, 4/22/2012, 7:03:19,1.58E+00,   0:23:14.998,1438,0.00E+00,   0:00:00.000,27
255, 4/22/2012, 7:03:24,1.58E+00,   0:23:20.045,1433,0.00E+00,   0:00:00.000,22
256, 4/22/2012, 7:03:29,1.57E+00,   0:23:25.087,1430,0.00E+00,   0:00:00.000,23
257, 4/22/2012, 7:03:34,1.56E+00,   0:23:30.140,1417,0.00E+00,   0:00:00.000,21
