date,time,weight
04.03.2021,10:50:19,0.44
04.03.2021,10:50:20,0.44
04.03.2021,10:50:21,0.44
04.03.2021,10:50:23,0.44
04.03.2021,10:50:24,0.44
04.03.2021,10:50:25,0.44
04.03.2021,10:50:26,0.44
04.03.2021,10:50:27,0.44
04.03.2021,10:50:28,0.44
04.03.2021,10:50:29,0.44
04.03.2021,10:50:30,0.44
04.03.2021,10:50:31,0.44
04.03.2021,10:50:32,0.44
04.03.2021,10:50:33,0.44
04.03.2021,10:50:34,0.44
04.03.2021,10:50:35,0.44
04.03.2021,10:50:36,0.44
04.03.2021,10:50:37,0.44
04.03.2021,10:50:38,0.44
04.03.2021,10:50:39,0.44
04.03.2021,10:50:40,0.44
04.03.2021,10:50:41,0.44
04.03.2021,10:50:42,0.44
04.03.2021,10:50:43,0.44
04.03.2021,10:50:44,0.44
04.03.2021,10:50:45,0.44
04.03.2021,10:50:46,0.44
04.03.2021,10:50:47,0.44
04.03.2021,10:50:48,0.44
04.03.2021,10:50:49,0.44
04.03.2021,10:50:50,0.44
04.03.2021,10:50:51,0.44
04.03.2021,10:50:52,0.44
04.03.2021,10:50:53,0.44
04.03.2021,10:50:54,0.44
04.03.2021,10:50:56,0.44
04.03.2021,10:50:57,0.44
04.03.2021,10:50:58,0.44
04.03.2021,10:50:59,0.45
04.03.2021,10:51:00,0.45
04.03.2021,10:51:01,0.45
04.03.2021,10:51:02,0.45
04.03.2021,10:51:03,0.45
04.03.2021,10:51:04,0.44
04.03.2021,10:51:05,0.44
04.03.2021,10:51:06,0.44
04.03.2021,10:51:07,0.44
04.03.2021,10:51:08,0.44
04.03.2021,10:51:09,0.44
04.03.2021,10:51:10,0.44
04.03.2021,10:51:11,0.44
04.03.2021,10:51:12,0.44
04.03.2021,10:51:13,0.44
04.03.2021,10:51:14,0.44
04.03.2021,10:51:15,0.44
04.03.2021,10:51:16,0.44
04.03.2021,10:51:17,0.44
04.03.2021,10:51:18,0.44
04.03.2021,10:51:19,0.44
04.03.2021,10:51:20,0.44
04.03.2021,10:51:21,0.44
04.03.2021,10:51:22,0.44
04.03.2021,10:51:23,0.44
04.03.2021,10:51:24,0.44
04.03.2021,10:51:25,0.44
04.03.2021,10:51:26,0.44
04.03.2021,10:51:28,0.44
04.03.2021,10:51:29,0.44
04.03.2021,10:51:30,0.44
04.03.2021,10:51:31,0.44
04.03.2021,10:51:32,0.44
04.03.2021,10:51:33,0.44
04.03.2021,10:51:34,0.44
04.03.2021,10:51:35,0.44
04.03.2021,10:51:36,0.44
