Record,date,time,STALL1,STALL1,STALL1 DIG,DUKE,DUKE,DUKE DIG
77, 5/09/2012, 3:17:34,1.16E+01,   0:06:42.085,10505,0.00E+00,   0:00:00.000,23
78, 5/09/2012, 3:17:39,1.16E+01,   0:06:47.125,10500,0.00E+00,   0:00:00.000,17
79, 5/09/2012, 3:17:44,1.15E+01,   0:06:52.165,10480,0.00E+00,   0:00:00.000,23
80, 5/09/2012, 3:22:21,1.16E+01,   0:07:00.192,10515,0.00E+00,   0:00:00.000,11
81, 5/09/2012, 3:22:26,1.16E+01,   0:07:05.220,10523,0.00E+00,   0:00:00.000,22
82, 5/09/2012, 3:22:31,1.16E+01,   0:07:10.268,10511,0.00E+00,   0:00:00.000,17
83, 5/09/2012, 3:22:36,8.94E+00,   0:07:15.304,8020,0.00E+00,   0:00:00.000,16
84, 5/09/2012, 3:31:05,1.12E+01,   0:07:21.067,10168,0.00E+00,   0:00:00.000,1
85, 5/09/2012, 3:31:10,1.12E+01,   0:07:26.104,10171,0.00E+00,   0:00:00.000,15
86, 5/09/2012, 3:31:15,1.12E+01,   0:07:31.155,10177,0.00E+00,   0:00:00.000,27
87, 5/09/2012, 3:31:20,1.11E+01,   0:07:36.201,10116,0.00E+00,   0:00:00.000,16
88, 5/09/2012, 3:31:25,1.11E+01,   0:07:41.240,10113,0.00E+00,   0:00:00.000,17
89, 5/09/2012, 4:02:22,4.17E+00,   0:07:49.501,3790,0.00E+00,   0:00:00.000,28
90, 5/09/2012, 4:02:31,3.91E+00,   0:07:57.897,3551,0.00E+00,   0:00:00.000,25
91, 5/09/2012, 4:12:03,6.34E+00,   0:08:03.688,5763,0.00E+00,   0:00:00.000,23
92, 5/09/2012, 4:12:08,6.19E+00,   0:08:08.707,5627,0.00E+00,   0:00:00.000,15
93, 5/09/2012, 4:12:13,6.16E+00,   0:08:13.745,5602,0.00E+00,   0:00:00.000,16
94, 5/09/2012, 4:12:18,6.16E+00,   0:08:18.784,5601,0.00E+00,   0:00:00.000,35
95, 5/09/2012, 4:16:02,4.85E+00,   0:08:27.610,4412,0.00E+00,   0:00:00.000,16
96, 5/09/2012, 5:02:21,7.04E+00,   0:08:52.454,6400,0.00E+00,   0:00:00.000,26
97, 5/09/2012, 5:02:26,6.87E+00,   0:08:57.492,6246,0.00E+00,   0:00:00.000,25
98, 5/09/2012, 5:05:39,7.76E+00,   0:09:06.299,7055,0.00E+00,   0:00:00.000,17
99, 5/09/2012, 5:05:44,7.75E+00,   0:09:11.339,7042,0.00E+00,   0:00:00.000,21
100, 5/09/2012, 5:05:49,7.74E+00,   0:09:16.391,7033,0.00E+00,   0:00:00.000,23
101, 5/09/2012, 5:05:54,7.74E+00,   0:09:21.451,7033,0.00E+00,   0:00:00.000,25
102, 5/09/2012, 5:05:59,7.67E+00,   0:09:26.492,6965,0.00E+00,   0:00:00.000,25
103, 5/09/2012, 5:06:04,7.64E+00,   0:09:31.534,6947,0.00E+00,   0:00:00.000,16
104, 5/09/2012, 5:06:09,7.65E+00,   0:09:36.577,6951,0.00E+00,   0:00:00.000,23
105, 5/09/2012, 5:06:15,7.73E+00,   0:09:41.626,7026,0.00E+00,   0:00:00.000,16
106, 5/09/2012, 5:06:20,7.68E+00,   0:09:46.665,6981,0.00E+00,   0:00:00.000,26
107, 5/09/2012, 5:06:25,7.67E+00,   0:09:51.705,6968,0.00E+00,   0:00:00.000,26
108, 5/09/2012, 5:06:30,7.66E+00,   0:09:56.745,6961,0.00E+00,   0:00:00.000,21
109, 5/09/2012, 5:06:35,7.65E+00,   0:10:01.783,6950,0.00E+00,   0:00:00.000,20
110, 5/09/2012, 5:06:40,7.65E+00,   0:10:06.835,6955,0.00E+00,   0:00:00.000,12
111, 5/09/2012, 5:06:45,7.66E+00,   0:10:11.877,6965,0.00E+00,   0:00:00.000,22
112, 5/09/2012, 5:06:50,7.59E+00,   0:10:16.925,6898,0.00E+00,   0:00:00.000,27
113, 5/09/2012, 5:23:57,1.07E+01,   0:10:22.926,9725,0.00E+00,   0:00:00.000,25
114, 5/09/2012, 5:24:02,1.07E+01,   0:10:27.976,9692,0.00E+00,   0:00:00.000,26
115, 5/09/2012, 5:24:07,1.07E+01,   0:10:33.035,9712,0.00E+00,   0:00:00.000,25
116, 5/09/2012, 5:24:12,1.07E+01,   0:10:38.070,9693,0.00E+00,   0:00:00.000,20
117, 5/09/2012, 5:24:17,1.07E+01,   0:10:43.107,9692,0.00E+00,   0:00:00.000,21
118, 5/09/2012, 5:36:14,9.99E+00,   0:10:53.306,9077,0.00E+00,   0:00:00.000,16
119, 5/09/2012, 5:36:19,9.83E+00,   0:10:58.353,8933,0.00E+00,   0:00:00.000,20
120, 5/09/2012, 5:37:09,4.40E+00,   0:11:04.603,4002,0.00E+00,   0:00:00.000,26
121, 5/09/2012, 5:37:15,4.34E+00,   0:11:09.640,3945,0.00E+00,   0:00:00.000,22
122, 5/09/2012, 5:37:20,3.53E+00,   0:11:14.679,3212,0.00E+00,   0:00:00.000,22
123, 5/09/2012, 5:37:25,4.84E+00,   0:11:19.718,4397,0.00E+00,   0:00:00.000,25
124, 5/09/2012, 5:37:30,5.71E+00,   0:11:24.764,5188,0.00E+00,   0:00:00.000,20
125, 5/09/2012, 5:37:35,5.76E+00,   0:11:29.811,5236,0.00E+00,   0:00:00.000,26
126, 5/09/2012, 5:37:40,5.74E+00,   0:11:34.857,5220,0.00E+00,   0:00:00.000,27
127, 5/09/2012, 5:37:45,5.75E+00,   0:11:39.898,5230,0.00E+00,   0:00:00.000,17
128, 5/09/2012, 5:37:50,5.74E+00,   0:11:44.936,5216,0.00E+00,   0:00:00.000,17
129, 5/09/2012, 5:37:55,5.72E+00,   0:11:49.996,5201,0.00E+00,   0:00:00.000,22
130, 5/09/2012, 5:38:00,5.73E+00,   0:11:55.035,5212,0.00E+00,   0:00:00.000,23
131, 5/09/2012, 5:38:05,5.72E+00,   0:12:00.096,5196,0.00E+00,   0:00:00.000,28
132, 5/09/2012, 5:38:10,5.72E+00,   0:12:05.135,5202,0.00E+00,   0:00:00.000,25
133, 5/09/2012, 5:38:15,5.72E+00,   0:12:10.156,5200,0.00E+00,   0:00:00.000,25
134, 5/09/2012, 5:38:20,5.71E+00,   0:12:15.186,5188,0.00E+00,   0:00:00.000,21
135, 5/09/2012, 5:38:25,5.70E+00,   0:12:20.224,5183,0.00E+00,   0:00:00.000,27
136, 5/09/2012, 5:38:30,5.71E+00,   0:12:25.264,5190,0.00E+00,   0:00:00.000,22
137, 5/09/2012, 5:38:35,5.70E+00,   0:12:30.305,5180,0.00E+00,   0:00:00.000,21
138, 5/09/2012, 5:38:40,5.69E+00,   0:12:35.350,5171,0.00E+00,   0:00:00.000,23
139, 5/09/2012, 5:38:48,2.75E+00,   0:12:43.010,2497,0.00E+00,   0:00:00.000,27
140, 5/09/2012, 5:38:53,2.74E+00,   0:12:48.049,2487,0.00E+00,   0:00:00.000,16
141, 5/09/2012, 5:38:58,2.69E+00,   0:12:53.095,2446,0.00E+00,   0:00:00.000,18
142, 5/09/2012, 5:39:03,2.77E+00,   0:12:58.138,2518,0.00E+00,   0:00:00.000,25
143, 5/09/2012, 5:39:08,2.79E+00,   0:13:03.183,2537,0.00E+00,   0:00:00.000,22
144, 5/09/2012, 5:39:13,2.75E+00,   0:13:08.222,2500,0.00E+00,   0:00:00.000,21
145, 5/09/2012, 5:39:18,2.71E+00,   0:13:13.263,2465,0.00E+00,   0:00:00.000,18
146, 5/09/2012, 5:39:23,2.77E+00,   0:13:18.303,2522,0.00E+00,   0:00:00.000,25
147, 5/09/2012, 5:39:28,2.75E+00,   0:13:23.339,2500,0.00E+00,   0:00:00.000,17
148, 5/09/2012, 5:39:33,2.68E+00,   0:13:28.389,2440,0.00E+00,   0:00:00.000,26
149, 5/09/2012, 5:39:38,2.80E+00,   0:13:33.431,2547,0.00E+00,   0:00:00.000,23
150, 5/09/2012, 5:39:43,2.74E+00,   0:13:38.497,2493,0.00E+00,   0:00:00.000,27
151, 5/09/2012, 5:39:49,2.76E+00,   0:13:43.536,2506,0.00E+00,   0:00:00.000,21
152, 5/09/2012, 5:39:54,2.67E+00,   0:13:48.576,2430,0.00E+00,   0:00:00.000,21
153, 5/09/2012, 5:39:59,2.77E+00,   0:13:53.649,2518,0.00E+00,   0:00:00.000,23
154, 5/09/2012, 5:40:04,2.79E+00,   0:13:58.689,2533,0.00E+00,   0:00:00.000,25
155, 5/09/2012, 5:40:09,2.78E+00,   0:14:03.729,2525,0.00E+00,   0:00:00.000,20
156, 5/09/2012, 5:40:14,2.79E+00,   0:14:08.769,2532,0.00E+00,   0:00:00.000,26
157, 5/09/2012, 5:40:19,2.96E+00,   0:14:13.823,2692,0.00E+00,   0:00:00.000,16
158, 5/09/2012, 5:40:24,2.77E+00,   0:14:18.867,2516,0.00E+00,   0:00:00.000,25
159, 5/09/2012, 5:40:29,2.84E+00,   0:14:23.903,2585,0.00E+00,   0:00:00.000,20
160, 5/09/2012, 5:40:34,3.05E+00,   0:14:28.940,2772,0.00E+00,   0:00:00.000,23
161, 5/09/2012, 5:40:39,3.99E+00,   0:14:33.981,3625,0.00E+00,   0:00:00.000,25
162, 5/09/2012, 5:40:44,1.04E+01,   0:14:39.030,9493,0.00E+00,   0:00:00.000,20
163, 5/09/2012, 5:40:49,1.09E+01,   0:14:44.070,9938,0.00E+00,   0:00:00.000,21
164, 5/09/2012, 5:40:54,1.09E+01,   0:14:49.108,9941,0.00E+00,   0:00:00.000,23
165, 5/09/2012, 5:40:59,1.09E+01,   0:14:54.151,9936,0.00E+00,   0:00:00.000,22
166, 5/09/2012, 6:13:40,9.80E+00,   0:15:03.251,8908,0.00E+00,   0:00:00.000,20
167, 5/09/2012, 6:13:45,9.76E+00,   0:15:08.306,8872,0.00E+00,   0:00:00.000,23
168, 5/09/2012, 6:13:50,9.76E+00,   0:15:13.350,8867,0.00E+00,   0:00:00.000,22
169, 5/09/2012, 6:13:55,9.75E+00,   0:15:18.398,8863,0.00E+00,   0:00:00.000,25
170, 5/09/2012, 6:14:00,9.72E+00,   0:15:23.439,8833,0.00E+00,   0:00:00.000,21
171, 5/09/2012, 6:14:05,9.73E+00,   0:15:28.478,8848,0.00E+00,   0:00:00.000,18
172, 5/09/2012, 6:14:10,9.74E+00,   0:15:33.527,8850,0.00E+00,   0:00:00.000,22
173, 5/09/2012, 6:14:15,9.61E+00,   0:15:38.568,8735,0.00E+00,   0:00:00.000,21
174, 5/09/2012, 6:14:20,9.46E+00,   0:15:43.607,8600,0.00E+00,   0:00:00.000,31
175, 5/09/2012, 6:14:25,9.45E+00,   0:15:48.626,8591,0.00E+00,   0:00:00.000,20
176, 5/09/2012, 6:14:30,9.77E+00,   0:15:53.657,8883,0.00E+00,   0:00:00.000,18
177, 5/09/2012, 6:16:09,8.79E+00,   0:16:01.355,7988,0.00E+00,   0:00:00.000,21
178, 5/09/2012, 6:16:14,8.72E+00,   0:16:06.418,7928,0.00E+00,   0:00:00.000,20
179, 5/09/2012, 6:16:19,8.71E+00,   0:16:11.462,7916,0.00E+00,   0:00:00.000,23
180, 5/09/2012, 6:16:24,8.70E+00,   0:16:16.501,7911,0.00E+00,   0:00:00.000,21
181, 5/09/2012, 6:24:34,1.02E+01,   0:16:26.046,9291,0.00E+00,   0:00:00.000,22
182, 5/09/2012, 6:24:39,1.00E+01,   0:16:31.085,9110,0.00E+00,   0:00:00.000,6
183, 5/09/2012, 6:24:44,1.00E+01,   0:16:36.129,9102,0.00E+00,   0:00:00.000,20
184, 5/09/2012, 6:24:49,1.02E+01,   0:16:41.173,9267,0.00E+00,   0:00:00.000,23
185, 5/09/2012, 6:24:54,1.01E+01,   0:16:46.211,9198,0.00E+00,   0:00:00.000,23
186, 5/09/2012, 6:24:59,1.01E+01,   0:16:51.259,9212,0.00E+00,   0:00:00.000,26
187, 5/09/2012, 6:25:04,1.02E+01,   0:16:56.299,9272,0.00E+00,   0:00:00.000,23
188, 5/09/2012, 6:25:09,1.03E+01,   0:17:01.335,9352,0.00E+00,   0:00:00.000,21
189, 5/09/2012, 6:25:14,1.03E+01,   0:17:06.375,9373,0.00E+00,   0:00:00.000,33
190, 5/09/2012, 6:25:19,1.02E+01,   0:17:11.413,9242,0.00E+00,   0:00:00.000,18
191, 5/09/2012, 6:25:24,1.03E+01,   0:17:16.471,9345,0.00E+00,   0:00:00.000,25
192, 5/09/2012, 6:25:29,1.02E+01,   0:17:21.508,9285,0.00E+00,   0:00:00.000,21
193, 5/09/2012, 6:25:35,1.02E+01,   0:17:26.546,9228,0.00E+00,   0:00:00.000,17
194, 5/09/2012, 6:25:40,9.97E+00,   0:17:31.586,9066,0.00E+00,   0:00:00.000,18
195, 5/09/2012, 6:25:45,9.12E+00,   0:17:36.656,8285,0.00E+00,   0:00:00.000,25
196, 5/09/2012, 6:28:27,1.04E+01,   0:17:42.603,9477,0.00E+00,   0:00:00.000,21
197, 5/09/2012, 6:34:25,9.02E+00,   0:17:52.576,8201,0.00E+00,   0:00:00.000,21
198, 5/09/2012, 6:34:30,9.00E+00,   0:17:57.624,8183,0.00E+00,   0:00:00.000,12
199, 5/09/2012, 6:34:36,9.00E+00,   0:18:02.665,8181,0.00E+00,   0:00:00.000,20
200, 5/09/2012, 6:34:41,9.00E+00,   0:18:07.711,8180,0.00E+00,   0:00:00.000,18
201, 5/09/2012, 6:34:46,9.00E+00,   0:18:12.750,8177,0.00E+00,   0:00:00.000,17
202, 5/09/2012, 6:34:51,8.99E+00,   0:18:17.787,8175,0.00E+00,   0:00:00.000,15
203, 5/09/2012, 6:34:56,9.65E+00,   0:18:22.825,8773,0.00E+00,   0:00:00.000,21
204, 5/09/2012, 6:35:01,9.32E+00,   0:18:27.862,8472,0.00E+00,   0:00:00.000,25
205, 5/09/2012, 6:35:06,9.81E+00,   0:18:32.910,8918,0.00E+00,   0:00:00.000,20
206, 5/09/2012, 6:38:26,1.08E+01,   0:18:40.958,9827,0.00E+00,   0:00:00.000,26
207, 5/09/2012, 6:38:31,1.10E+01,   0:18:46.000,9973,0.00E+00,   0:00:00.000,20
208, 5/09/2012, 6:38:36,1.09E+01,   0:18:51.039,9946,0.00E+00,   0:00:00.000,23
209, 5/09/2012, 6:38:41,1.09E+01,   0:18:56.087,9923,0.00E+00,   0:00:00.000,16
210, 5/09/2012, 6:38:46,1.09E+01,   0:19:01.127,9918,0.00E+00,   0:00:00.000,17
211, 5/09/2012, 6:38:51,1.10E+01,   0:19:06.167,10025,0.00E+00,   0:00:00.000,23
212, 5/09/2012, 6:38:56,1.11E+01,   0:19:11.228,10066,0.00E+00,   0:00:00.000,22
213, 5/09/2012, 6:39:01,1.11E+01,   0:19:16.268,10056,0.00E+00,   0:00:00.000,13
214, 5/09/2012, 6:39:06,1.11E+01,   0:19:21.323,10062,0.00E+00,   0:00:00.000,16
215, 5/09/2012, 6:39:12,1.11E+01,   0:19:26.367,10068,0.00E+00,   0:00:00.000,35
216, 5/09/2012, 6:39:17,1.11E+01,   0:19:31.404,10068,0.00E+00,   0:00:00.000,20
217, 5/09/2012, 6:39:22,1.11E+01,   0:19:36.440,10055,0.00E+00,   0:00:00.000,28
218, 5/09/2012, 6:39:27,1.11E+01,   0:19:41.479,10075,0.00E+00,   0:00:00.000,33
219, 5/09/2012, 6:39:32,1.11E+01,   0:19:46.525,10051,0.00E+00,   0:00:00.000,11
220, 5/09/2012, 6:39:37,1.11E+01,   0:19:51.565,10066,0.00E+00,   0:00:00.000,26
221, 5/09/2012, 6:39:42,1.11E+01,   0:19:56.605,10066,0.00E+00,   0:00:00.000,12
222, 5/09/2012, 6:39:47,1.11E+01,   0:20:01.656,10066,0.00E+00,   0:00:00.000,7
223, 5/09/2012, 6:39:52,1.11E+01,   0:20:06.707,10066,0.00E+00,   0:00:00.000,16
224, 5/09/2012, 6:39:57,2.53E+00,   0:20:11.760,2297,0.00E+00,   0:00:00.000,13
225, 5/09/2012, 6:43:54,9.42E+00,   0:20:17.091,8560,0.00E+00,   0:00:00.000,20
226, 5/09/2012, 6:43:59,9.38E+00,   0:20:22.109,8527,0.00E+00,   0:00:00.000,25
227, 5/09/2012, 6:44:04,9.38E+00,   0:20:27.149,8530,0.00E+00,   0:00:00.000,23
228, 5/09/2012, 6:44:09,9.37E+00,   0:20:32.221,8515,0.00E+00,   0:00:00.000,23
229, 5/09/2012, 6:52:19,3.54E+00,   0:20:42.932,3217,0.00E+00,   0:00:00.000,13
230, 5/09/2012, 6:52:24,3.52E+00,   0:20:47.949,3201,0.00E+00,   0:00:00.000,23
231, 5/09/2012, 7:06:14,1.02E+01,   0:20:56.979,9248,0.00E+00,   0:00:00.000,27
232, 5/09/2012, 7:06:19,1.01E+01,   0:21:01.999,9218,0.00E+00,   0:00:00.000,18
233, 5/09/2012, 7:06:24,1.01E+01,   0:21:07.028,9217,0.00E+00,   0:00:00.000,25
234, 5/09/2012, 7:06:29,1.01E+01,   0:21:12.047,9195,0.00E+00,   0:00:00.000,20
235, 5/09/2012, 7:06:34,1.01E+01,   0:21:17.064,9193,0.00E+00,   0:00:00.000,12
236, 5/09/2012, 7:06:39,1.01E+01,   0:21:22.086,9208,0.00E+00,   0:00:00.000,28
237, 5/09/2012, 7:06:44,1.00E+01,   0:21:27.104,9090,0.00E+00,   0:00:00.000,15
238, 5/09/2012, 7:06:49,1.00E+01,   0:21:32.131,9088,0.00E+00,   0:00:00.000,21
239, 5/09/2012, 7:30:57,1.13E+01,   0:21:38.770,10302,0.00E+00,   0:00:00.000,16
240, 5/09/2012, 7:31:02,1.13E+01,   0:21:43.789,10292,0.00E+00,   0:00:00.000,22
241, 5/09/2012, 7:31:07,1.13E+01,   0:21:48.809,10288,0.00E+00,   0:00:00.000,22
242, 5/09/2012, 7:31:12,1.13E+01,   0:21:53.827,10301,0.00E+00,   0:00:00.000,17
243, 5/09/2012, 7:31:17,1.13E+01,   0:21:58.857,10295,0.00E+00,   0:00:00.000,22
244, 5/09/2012, 7:31:22,1.13E+01,   0:22:03.876,10310,0.00E+00,   0:00:00.000,18
245, 5/09/2012, 8:02:43,1.05E+01,   0:22:13.310,9513,0.00E+00,   0:00:00.000,26
246, 5/09/2012, 8:02:48,1.04E+01,   0:22:18.328,9492,0.00E+00,   0:00:00.000,17
247, 5/09/2012, 8:02:53,1.04E+01,   0:22:23.352,9483,0.00E+00,   0:00:00.000,28
248, 5/09/2012, 8:02:58,1.04E+01,   0:22:28.371,9493,0.00E+00,   0:00:00.000,18
249, 5/09/2012, 8:03:03,1.04E+01,   0:22:33.390,9475,0.00E+00,   0:00:00.000,17
250, 5/09/2012, 8:03:08,1.04E+01,   0:22:38.433,9492,0.00E+00,   0:00:00.000,16
251, 5/09/2012, 8:03:13,1.04E+01,   0:22:43.454,9497,0.00E+00,   0:00:00.000,23
252, 5/09/2012, 8:03:18,1.04E+01,   0:22:48.494,9492,0.00E+00,   0:00:00.000,20
253, 5/09/2012, 8:03:23,1.05E+01,   0:22:53.511,9501,0.00E+00,   0:00:00.000,17
254, 5/09/2012, 8:03:28,1.04E+01,   0:22:58.529,9487,0.00E+00,   0:00:00.000,16
255, 5/09/2012, 8:03:33,1.04E+01,   0:23:03.546,9498,0.00E+00,   0:00:00.000,23
256, 5/09/2012, 8:03:38,1.04E+01,   0:23:08.568,9492,0.00E+00,   0:00:00.000,22
257, 5/09/2012, 8:03:43,1.04E+01,   0:23:13.598,9481,0.00E+00,   0:00:00.000,13
