date,time,weight
05.10.2020,10:38:50,0.16
05.10.2020,10:38:51,0.16
05.10.2020,10:38:52,0.16
05.10.2020,10:38:53,0.16
05.10.2020,10:38:54,0.16
05.10.2020,10:38:55,0.16
05.10.2020,10:38:56,0.16
05.10.2020,10:38:57,0.16
05.10.2020,10:38:58,0.16
05.10.2020,10:38:59,0.16
05.10.2020,10:39:00,0.16
05.10.2020,10:39:01,0.16
05.10.2020,10:39:02,0.16
05.10.2020,10:39:03,0.16
05.10.2020,10:39:04,0.16
05.10.2020,10:39:05,0.16
05.10.2020,10:39:06,0.16
05.10.2020,10:39:08,0.16
05.10.2020,10:39:09,0.16
05.10.2020,10:39:10,0.16
05.10.2020,10:39:11,0.16
05.10.2020,10:39:12,0.16
05.10.2020,10:39:13,0.16
05.10.2020,10:39:14,0.16
05.10.2020,10:39:15,0.16
05.10.2020,10:39:16,0.16
05.10.2020,10:39:17,0.16
05.10.2020,10:39:18,0.16
05.10.2020,10:39:19,0.16
05.10.2020,10:39:20,0.16
05.10.2020,10:39:21,0.17
05.10.2020,10:39:22,0.17
05.10.2020,10:39:23,0.17
05.10.2020,10:39:24,0.17
05.10.2020,10:39:26,0.17
05.10.2020,10:39:27,0.17
05.10.2020,10:39:28,0.17
05.10.2020,10:39:29,0.17
05.10.2020,10:39:30,0.17
05.10.2020,10:39:31,0.17
05.10.2020,10:39:32,0.17
05.10.2020,10:39:33,0.17
05.10.2020,10:39:34,0.17
05.10.2020,10:39:35,0.17
05.10.2020,10:39:36,0.17
05.10.2020,10:39:37,0.17
05.10.2020,10:39:38,0.17
05.10.2020,10:39:39,0.17
05.10.2020,10:39:40,0.17
05.10.2020,10:39:41,0.17
05.10.2020,10:39:42,0.17
05.10.2020,10:39:44,0.17
05.10.2020,10:39:45,0.17
05.10.2020,10:39:46,0.17
05.10.2020,10:39:47,0.17
05.10.2020,10:39:48,0.17
05.10.2020,10:39:49,0.17
05.10.2020,10:39:50,0.17
