Record,date,time,STALL1,STALL1,STALL1 DIG,DUKE,DUKE,DUKE DIG
46, 5/10/2012, 1:01:24,2.64E+00,   0:03:52.407,2395,0.00E+00,   0:00:00.498,22
47, 5/10/2012, 1:01:29,2.62E+00,   0:03:57.447,2385,0.00E+00,   0:00:00.498,21
48, 5/10/2012, 1:01:34,2.63E+00,   0:04:02.495,2392,0.00E+00,   0:00:00.498,25
49, 5/10/2012, 1:01:39,2.63E+00,   0:04:07.536,2387,0.00E+00,   0:00:00.498,22
50, 5/10/2012, 1:01:44,2.62E+00,   0:04:12.575,2381,0.00E+00,   0:00:00.498,16
51, 5/10/2012, 1:01:49,2.63E+00,   0:04:17.611,2390,0.00E+00,   0:00:00.498,20
52, 5/10/2012, 1:01:54,2.63E+00,   0:04:22.673,2393,0.00E+00,   0:00:00.498,23
53, 5/10/2012, 1:01:59,2.62E+00,   0:04:27.727,2383,0.00E+00,   0:00:00.498,25
54, 5/10/2012, 1:02:04,2.62E+00,   0:04:32.773,2377,0.00E+00,   0:00:00.498,20
55, 5/10/2012, 1:02:09,2.62E+00,   0:04:37.815,2383,0.00E+00,   0:00:00.498,26
56, 5/10/2012, 1:02:14,2.61E+00,   0:04:42.854,2373,0.00E+00,   0:00:00.498,22
57, 5/10/2012, 1:02:19,2.61E+00,   0:04:47.890,2377,0.00E+00,   0:00:00.498,21
58, 5/10/2012, 1:02:24,2.62E+00,   0:04:52.938,2378,0.00E+00,   0:00:00.498,21
59, 5/10/2012, 1:02:30,2.61E+00,   0:04:57.986,2372,0.00E+00,   0:00:00.498,21
60, 5/10/2012, 1:02:35,2.61E+00,   0:05:03.031,2373,0.00E+00,   0:00:00.498,21
61, 5/10/2012, 1:02:40,2.60E+00,   0:05:08.073,2365,0.00E+00,   0:00:00.498,25
62, 5/10/2012, 1:02:45,2.61E+00,   0:05:13.122,2368,0.00E+00,   0:00:00.498,21
63, 5/10/2012, 1:02:50,2.60E+00,   0:05:18.173,2363,0.00E+00,   0:00:00.498,22
64, 5/10/2012, 1:21:49,1.04E+01,   0:05:24.832,9467,0.00E+00,   0:00:00.498,20
65, 5/10/2012, 1:21:54,1.03E+01,   0:05:29.894,9391,0.00E+00,   0:00:00.498,18
66, 5/10/2012, 1:21:59,1.03E+01,   0:05:34.934,9387,0.00E+00,   0:00:00.498,17
67, 5/10/2012, 1:22:04,1.04E+01,   0:05:39.983,9478,0.00E+00,   0:00:00.498,22
68, 5/10/2012, 1:22:09,1.07E+01,   0:05:45.023,9762,0.00E+00,   0:00:00.498,23
69, 5/10/2012, 1:22:14,8.93E+00,   0:05:50.064,8112,0.00E+00,   0:00:00.498,15
70, 5/10/2012, 1:22:19,8.64E+00,   0:05:55.114,7851,0.00E+00,   0:00:00.498,20
71, 5/10/2012, 1:22:24,8.66E+00,   0:06:00.154,7871,0.00E+00,   0:00:00.498,21
72, 5/10/2012, 1:22:29,2.06E+00,   0:06:05.203,1846,0.00E+00,   0:00:00.498,21
73, 5/10/2012, 1:25:32,1.15E+01,   0:06:13.296,10448,0.00E+00,   0:00:00.498,21
74, 5/10/2012, 1:25:37,1.15E+01,   0:06:18.316,10495,0.00E+00,   0:00:00.498,26
75, 5/10/2012, 1:25:42,1.15E+01,   0:06:23.354,10490,0.00E+00,   0:00:00.498,15
76, 5/10/2012, 1:25:48,1.15E+01,   0:06:28.391,10480,0.00E+00,   0:00:00.498,30
77, 5/10/2012, 1:25:53,1.15E+01,   0:06:33.446,10483,0.00E+00,   0:00:00.498,16
78, 5/10/2012, 1:25:58,1.15E+01,   0:06:38.494,10492,0.00E+00,   0:00:00.498,20
79, 5/10/2012, 1:26:03,1.15E+01,   0:06:43.530,10487,0.00E+00,   0:00:00.498,25
80, 5/10/2012, 1:26:08,1.15E+01,   0:06:48.570,10482,0.00E+00,   0:00:00.498,17
81, 5/10/2012, 1:26:13,1.15E+01,   0:06:53.623,10491,0.00E+00,   0:00:00.498,25
82, 5/10/2012, 1:26:18,1.15E+01,   0:06:58.663,10487,0.00E+00,   0:00:00.498,22
83, 5/10/2012, 1:26:23,1.15E+01,   0:07:03.707,10496,0.00E+00,   0:00:00.498,22
84, 5/10/2012, 1:26:28,1.15E+01,   0:07:08.769,10477,0.00E+00,   0:00:00.498,13
85, 5/10/2012, 1:26:33,1.15E+01,   0:07:13.814,10472,0.00E+00,   0:00:00.498,25
86, 5/10/2012, 1:26:38,1.15E+01,   0:07:18.870,10491,0.00E+00,   0:00:00.498,25
87, 5/10/2012, 1:26:43,1.15E+01,   0:07:23.908,10493,0.00E+00,   0:00:00.498,20
88, 5/10/2012, 1:26:48,1.15E+01,   0:07:28.949,10480,0.00E+00,   0:00:00.498,22
89, 5/10/2012, 1:26:53,1.15E+01,   0:07:33.988,10482,0.00E+00,   0:00:00.498,23
90, 5/10/2012, 1:26:58,1.15E+01,   0:07:39.027,10483,0.00E+00,   0:00:00.498,20
91, 5/10/2012, 1:27:03,1.15E+01,   0:07:44.075,10480,0.00E+00,   0:00:00.498,28
92, 5/10/2012, 1:27:08,1.15E+01,   0:07:49.112,10487,0.00E+00,   0:00:00.498,18
93, 5/10/2012, 1:27:13,1.15E+01,   0:07:54.154,10487,0.00E+00,   0:00:00.498,21
94, 5/10/2012, 1:27:18,1.15E+01,   0:07:59.200,10497,0.00E+00,   0:00:00.498,25
95, 5/10/2012, 1:27:23,1.15E+01,   0:08:04.239,10493,0.00E+00,   0:00:00.498,22
96, 5/10/2012, 1:27:28,1.15E+01,   0:08:09.310,10497,0.00E+00,   0:00:00.498,23
97, 5/10/2012, 1:27:33,1.15E+01,   0:08:14.350,10487,0.00E+00,   0:00:00.498,27
98, 5/10/2012, 1:27:39,1.15E+01,   0:08:19.387,10493,0.00E+00,   0:00:00.498,25
99, 5/10/2012, 1:27:44,2.09E+00,   0:08:24.428,1902,0.00E+00,   0:00:00.498,18
100, 5/10/2012, 1:29:16,1.07E+01,   0:08:29.658,9692,0.00E+00,   0:00:00.498,17
101, 5/10/2012, 1:29:21,1.07E+01,   0:08:34.700,9686,0.00E+00,   0:00:00.498,21
102, 5/10/2012, 1:29:26,1.06E+01,   0:08:39.745,9670,0.00E+00,   0:00:00.498,15
103, 5/10/2012, 1:29:31,1.06E+01,   0:08:44.760,9665,0.00E+00,   0:00:00.498,25
104, 5/10/2012, 1:29:36,1.06E+01,   0:08:49.779,9663,0.00E+00,   0:00:00.498,25
105, 5/10/2012, 1:29:41,1.06E+01,   0:08:54.828,9663,0.00E+00,   0:00:00.498,17
106, 5/10/2012, 2:20:16,1.15E+01,   0:09:01.669,10435,0.00E+00,   0:00:00.498,26
107, 5/10/2012, 2:20:22,1.15E+01,   0:09:06.712,10457,0.00E+00,   0:00:00.498,23
108, 5/10/2012, 2:20:27,1.15E+01,   0:09:11.758,10415,0.00E+00,   0:00:00.498,21
109, 5/10/2012, 2:21:07,1.13E+01,   0:09:21.144,10301,0.00E+00,   0:00:00.498,18
110, 5/10/2012, 2:21:12,1.06E+01,   0:09:26.195,9668,0.00E+00,   0:00:00.498,25
111, 5/10/2012, 2:21:17,1.07E+01,   0:09:31.231,9768,0.00E+00,   0:00:00.498,25
112, 5/10/2012, 2:27:53,8.89E+00,   0:09:40.653,8077,0.00E+00,   0:00:00.498,17
113, 5/10/2012, 2:27:58,9.88E+00,   0:09:45.670,8983,0.00E+00,   0:00:00.498,21
114, 5/10/2012, 2:28:17,1.02E+01,   0:09:52.629,9241,0.00E+00,   0:00:00.498,18
115, 5/10/2012, 2:31:33,4.32E+00,   0:10:02.332,3927,0.00E+00,   0:00:00.498,23
116, 5/10/2012, 2:31:40,1.13E+01,   0:10:08.293,10261,0.00E+00,   0:00:00.498,20
117, 5/10/2012, 2:31:46,1.13E+01,   0:10:13.333,10258,0.00E+00,   0:00:00.498,27
118, 5/10/2012, 2:40:30,1.07E+01,   0:10:23.119,9735,0.00E+00,   0:00:00.498,28
119, 5/10/2012, 2:40:35,1.07E+01,   0:10:28.168,9707,0.00E+00,   0:00:00.498,30
120, 5/10/2012, 2:40:40,1.07E+01,   0:10:33.211,9688,0.00E+00,   0:00:00.498,22
121, 5/10/2012, 2:40:45,1.07E+01,   0:10:38.252,9690,0.00E+00,   0:00:00.498,21
122, 5/10/2012, 2:40:50,1.07E+01,   0:10:43.310,9682,0.00E+00,   0:00:00.498,17
123, 5/10/2012, 2:40:55,1.07E+01,   0:10:48.355,9687,0.00E+00,   0:00:00.498,23
124, 5/10/2012, 2:41:00,1.07E+01,   0:10:53.403,9702,0.00E+00,   0:00:00.498,21
125, 5/10/2012, 2:41:05,1.07E+01,   0:10:58.441,9682,0.00E+00,   0:00:00.498,15
126, 5/10/2012, 2:41:11,1.07E+01,   0:11:03.481,9692,0.00E+00,   0:00:00.498,30
127, 5/10/2012, 2:41:16,1.06E+00,   0:11:08.520,962,0.00E+00,   0:00:00.498,21
128, 5/10/2012, 2:52:48,1.07E+01,   0:11:13.691,9692,0.00E+00,   0:00:00.498,22
129, 5/10/2012, 2:53:30,1.14E+01,   0:11:20.443,10320,0.00E+00,   0:00:00.498,26
130, 5/10/2012, 2:53:35,1.13E+01,   0:11:25.482,10288,0.00E+00,   0:00:00.498,20
131, 5/10/2012, 2:53:40,1.14E+01,   0:11:30.521,10321,0.00E+00,   0:00:00.498,26
132, 5/10/2012, 2:53:45,1.14E+01,   0:11:35.559,10327,0.00E+00,   0:00:00.498,17
133, 5/10/2012, 3:30:27,9.35E+00,   0:11:45.567,8502,0.00E+00,   0:00:00.498,18
134, 5/10/2012, 3:30:32,9.31E+00,   0:11:50.617,8466,0.00E+00,   0:00:00.498,12
135, 5/10/2012, 3:30:37,9.30E+00,   0:11:55.657,8457,0.00E+00,   0:00:00.498,18
136, 5/10/2012, 3:42:12,7.56E+00,   0:12:05.506,6868,0.00E+00,   0:00:00.498,17
137, 5/10/2012, 3:42:17,7.48E+00,   0:12:10.558,6796,0.00E+00,   0:00:00.498,26
138, 5/10/2012, 4:29:21,1.10E+01,   0:12:19.946,9976,0.00E+00,   0:00:00.498,22
139, 5/10/2012, 4:29:26,1.10E+01,   0:12:24.984,9982,0.00E+00,   0:00:00.498,25
140, 5/10/2012, 4:29:31,1.09E+01,   0:12:30.044,9935,0.00E+00,   0:00:00.498,7
141, 5/10/2012, 4:29:36,1.10E+01,   0:12:35.090,9985,0.00E+00,   0:00:00.498,37
142, 5/10/2012, 4:29:41,1.10E+01,   0:12:40.136,9980,0.00E+00,   0:00:00.498,21
143, 5/10/2012, 4:29:46,1.10E+01,   0:12:45.188,9971,0.00E+00,   0:00:00.498,28
144, 5/10/2012, 4:29:51,1.10E+01,   0:12:50.227,9976,0.00E+00,   0:00:00.498,25
145, 5/10/2012, 4:29:56,1.10E+01,   0:12:55.268,9986,0.00E+00,   0:00:00.498,30
146, 5/10/2012, 4:30:01,1.10E+01,   0:13:00.308,9995,0.00E+00,   0:00:00.498,25
147, 5/10/2012, 4:30:06,1.10E+01,   0:13:05.348,9972,0.00E+00,   0:00:00.498,20
148, 5/10/2012, 4:30:11,1.10E+01,   0:13:10.396,9982,0.00E+00,   0:00:00.498,20
149, 5/10/2012, 4:42:33,9.96E+00,   0:13:26.298,9055,0.00E+00,   0:00:00.498,25
150, 5/10/2012, 4:42:38,9.94E+00,   0:13:31.337,9035,0.00E+00,   0:00:00.498,20
151, 5/10/2012, 4:42:44,9.93E+00,   0:13:36.376,9026,0.00E+00,   0:00:00.498,20
152, 5/10/2012, 4:42:49,4.83E+00,   0:13:41.418,4392,0.00E+00,   0:00:00.498,12
153, 5/10/2012, 4:42:54,1.08E+01,   0:13:46.473,9810,0.00E+00,   0:00:00.498,25
154, 5/10/2012, 4:42:59,1.09E+01,   0:13:51.512,9880,0.00E+00,   0:00:00.498,22
155, 5/10/2012, 4:46:13,1.05E+01,   0:13:58.802,9561,0.00E+00,   0:00:00.498,26
156, 5/10/2012, 4:46:18,1.05E+01,   0:14:03.820,9536,0.00E+00,   0:00:00.498,32
157, 5/10/2012, 4:46:23,1.05E+01,   0:14:08.868,9528,0.00E+00,   0:00:00.498,21
158, 5/10/2012, 4:46:28,1.05E+01,   0:14:13.906,9517,0.00E+00,   0:00:00.498,21
159, 5/10/2012, 4:46:33,1.05E+01,   0:14:18.946,9518,0.00E+00,   0:00:00.498,17
160, 5/10/2012, 4:46:39,1.05E+01,   0:14:23.990,9522,0.00E+00,   0:00:00.498,22
161, 5/10/2012, 4:46:44,1.05E+01,   0:14:29.031,9522,0.00E+00,   0:00:00.498,30
162, 5/10/2012, 4:46:49,6.38E-01,   0:14:34.102,580,0.00E+00,   0:00:00.498,28
163, 5/10/2012, 5:12:19,9.94E+00,   0:14:39.143,9038,0.00E+00,   0:00:00.498,21
164, 5/10/2012, 5:12:24,9.91E+00,   0:14:44.203,9010,0.00E+00,   0:00:00.498,13
165, 5/10/2012, 5:12:29,9.87E+00,   0:14:49.244,8967,0.00E+00,   0:00:00.498,18
166, 5/10/2012, 5:12:34,1.00E+01,   0:14:54.287,9111,0.00E+00,   0:00:00.498,23
167, 5/10/2012, 5:12:39,5.59E+00,   0:14:59.346,5001,0.00E+00,   0:00:00.498,28
168, 5/10/2012, 5:17:36,4.10E+00,   0:15:04.865,3723,0.00E+00,   0:00:00.498,21
169, 5/10/2012, 5:17:44,4.04E+00,   0:15:11.684,3672,0.00E+00,   0:00:00.498,21
170, 5/10/2012, 5:17:52,4.12E+00,   0:15:18.974,3741,0.00E+00,   0:00:00.498,31
171, 5/10/2012, 5:18:55,1.05E+01,   0:15:28.434,9545,0.00E+00,   0:00:00.498,18
172, 5/10/2012, 5:19:01,1.06E+01,   0:15:33.485,9622,0.00E+00,   0:00:00.498,21
173, 5/10/2012, 5:26:26,8.62E+00,   0:15:39.859,7833,0.00E+00,   0:00:00.498,25
174, 5/10/2012, 5:26:31,8.57E+00,   0:15:44.876,7790,0.00E+00,   0:00:00.498,21
175, 5/10/2012, 5:26:36,8.55E+00,   0:15:49.916,7772,0.00E+00,   0:00:00.498,23
176, 5/10/2012, 5:26:41,8.54E+00,   0:15:54.962,7762,0.00E+00,   0:00:00.498,18
177, 5/10/2012, 5:30:56,8.02E+00,   0:16:02.996,7288,0.00E+00,   0:00:00.498,23
178, 5/10/2012, 5:31:01,7.92E+00,   0:16:08.033,7196,0.00E+00,   0:00:00.498,23
179, 5/10/2012, 5:31:06,7.86E+00,   0:16:13.099,7143,0.00E+00,   0:00:00.498,20
180, 5/10/2012, 5:31:11,7.57E+00,   0:16:18.143,6881,0.00E+00,   0:00:00.498,21
181, 5/10/2012, 5:31:16,7.61E+00,   0:16:23.191,6916,0.00E+00,   0:00:00.498,25
182, 5/10/2012, 5:31:21,8.12E+00,   0:16:28.231,7378,0.00E+00,   0:00:00.498,20
183, 5/10/2012, 5:31:26,8.10E+00,   0:16:33.271,7358,0.00E+00,   0:00:00.498,20
184, 5/10/2012, 5:31:31,7.97E+00,   0:16:38.309,7240,0.00E+00,   0:00:00.498,28
185, 5/10/2012, 5:31:36,7.97E+00,   0:16:43.350,7242,0.00E+00,   0:00:00.498,22
186, 5/10/2012, 5:31:41,7.98E+00,   0:16:48.396,7256,0.00E+00,   0:00:00.498,25
187, 5/10/2012, 5:34:39,8.40E+00,   0:16:58.264,7631,0.00E+00,   0:00:00.498,23
188, 5/10/2012, 5:34:44,8.41E+00,   0:17:03.285,7646,0.00E+00,   0:00:00.498,20
189, 5/10/2012, 5:34:49,8.39E+00,   0:17:08.325,7621,0.00E+00,   0:00:00.498,15
190, 5/10/2012, 5:34:54,8.36E+00,   0:17:13.365,7602,0.00E+00,   0:00:00.498,25
191, 5/10/2012, 5:34:59,8.29E+00,   0:17:18.413,7532,0.00E+00,   0:00:00.498,22
192, 5/10/2012, 5:35:04,8.14E+00,   0:17:23.449,7397,0.00E+00,   0:00:00.498,13
193, 5/10/2012, 5:35:09,8.14E+00,   0:17:28.488,7396,0.00E+00,   0:00:00.498,16
194, 5/10/2012, 5:35:14,6.77E+00,   0:17:33.533,6156,0.00E+00,   0:00:00.498,18
195, 5/10/2012, 5:57:01,7.46E+00,   0:17:39.234,6780,0.00E+00,   0:00:00.498,17
196, 5/10/2012, 5:57:06,7.34E+00,   0:17:44.273,6666,0.00E+00,   0:00:00.498,25
197, 5/10/2012, 5:57:11,7.31E+00,   0:17:49.313,6641,0.00E+00,   0:00:00.498,27
198, 5/10/2012, 5:57:16,7.30E+00,   0:17:54.351,6638,0.00E+00,   0:00:00.498,22
199, 5/10/2012, 5:57:21,7.29E+00,   0:17:59.389,6622,0.00E+00,   0:00:00.498,17
200, 5/10/2012, 5:57:26,7.27E+00,   0:18:04.439,6612,0.00E+00,   0:00:00.498,18
201, 5/10/2012, 5:57:31,7.26E+00,   0:18:09.472,6602,0.00E+00,   0:00:00.498,21
202, 5/10/2012, 5:57:37,7.25E+00,   0:18:14.518,6592,0.00E+00,   0:00:00.498,21
203, 5/10/2012, 5:57:42,7.26E+00,   0:18:19.558,6596,0.00E+00,   0:00:00.498,27
204, 5/10/2012, 5:57:47,7.26E+00,   0:18:24.594,6602,0.00E+00,   0:00:00.498,25
205, 5/10/2012, 5:57:52,7.29E+00,   0:18:29.644,6622,0.00E+00,   0:00:00.498,18
206, 5/10/2012, 5:57:57,7.37E+00,   0:18:34.680,6697,0.00E+00,   0:00:00.498,20
207, 5/10/2012, 5:58:02,7.30E+00,   0:18:39.720,6635,0.00E+00,   0:00:00.498,18
208, 5/10/2012, 5:58:07,7.37E+00,   0:18:44.758,6693,0.00E+00,   0:00:00.498,17
209, 5/10/2012, 5:58:12,7.37E+00,   0:18:49.809,6701,0.00E+00,   0:00:00.498,20
210, 5/10/2012, 5:58:17,7.15E+00,   0:18:54.831,6503,0.00E+00,   0:00:00.498,21
211, 5/10/2012, 5:58:22,7.26E+00,   0:18:59.877,6601,0.00E+00,   0:00:00.498,27
212, 5/10/2012, 5:58:27,7.29E+00,   0:19:04.918,6630,0.00E+00,   0:00:00.498,22
213, 5/10/2012, 5:58:32,7.34E+00,   0:19:09.959,6665,0.00E+00,   0:00:00.498,23
214, 5/10/2012, 5:58:37,7.36E+00,   0:19:15.033,6687,0.00E+00,   0:00:00.498,15
215, 5/10/2012, 5:58:42,7.34E+00,   0:19:20.073,6673,0.00E+00,   0:00:00.498,18
216, 5/10/2012, 5:58:47,7.34E+00,   0:19:25.111,6670,0.00E+00,   0:00:00.498,22
217, 5/10/2012, 5:58:52,7.33E+00,   0:19:30.155,6660,0.00E+00,   0:00:00.498,17
218, 5/10/2012, 5:58:57,7.32E+00,   0:19:35.202,6656,0.00E+00,   0:00:00.498,20
219, 5/10/2012, 5:59:02,7.33E+00,   0:19:40.253,6658,0.00E+00,   0:00:00.498,26
220, 5/10/2012, 5:59:07,7.27E+00,   0:19:45.290,6607,0.00E+00,   0:00:00.498,25
221, 5/10/2012, 5:59:12,7.31E+00,   0:19:50.329,6648,0.00E+00,   0:00:00.498,23
222, 5/10/2012, 5:59:17,7.29E+00,   0:19:55.368,6627,0.00E+00,   0:00:00.498,22
223, 5/10/2012, 5:59:22,7.31E+00,   0:20:00.408,6643,0.00E+00,   0:00:00.498,15
224, 5/10/2012, 5:59:27,7.30E+00,   0:20:05.458,6635,0.00E+00,   0:00:00.498,25
225, 5/10/2012, 5:59:33,7.29E+00,   0:20:10.497,6628,0.00E+00,   0:00:00.498,20
226, 5/10/2012, 5:59:38,7.32E+00,   0:20:15.547,6653,0.00E+00,   0:00:00.498,20
227, 5/10/2012, 5:59:43,7.26E+00,   0:20:20.586,6597,0.00E+00,   0:00:00.498,16
228, 5/10/2012, 5:59:48,7.24E+00,   0:20:25.635,6577,0.00E+00,   0:00:00.498,21
229, 5/10/2012, 5:59:53,7.25E+00,   0:20:30.674,6585,0.00E+00,   0:00:00.498,18
230, 5/10/2012, 5:59:58,7.24E+00,   0:20:35.734,6581,0.00E+00,   0:00:00.498,26
231, 5/10/2012, 6:00:03,7.25E+00,   0:20:40.757,6586,0.00E+00,   0:00:00.498,25
232, 5/10/2012, 6:00:08,7.24E+00,   0:20:45.776,6577,0.00E+00,   0:00:00.498,17
233, 5/10/2012, 6:00:13,7.23E+00,   0:20:50.802,6571,0.00E+00,   0:00:00.498,27
234, 5/10/2012, 6:00:18,7.22E+00,   0:20:55.823,6566,0.00E+00,   0:00:00.498,26
235, 5/10/2012, 6:00:23,7.24E+00,   0:21:00.846,6582,0.00E+00,   0:00:00.498,18
236, 5/10/2012, 6:05:50,1.09E+01,   0:21:10.187,9907,0.00E+00,   0:00:00.498,18
237, 5/10/2012, 6:05:55,1.09E+01,   0:21:15.201,9908,0.00E+00,   0:00:00.498,21
238, 5/10/2012, 6:06:00,1.09E+01,   0:21:20.229,9893,0.00E+00,   0:00:00.498,16
239, 5/10/2012, 6:06:05,1.09E+01,   0:21:25.248,9892,0.00E+00,   0:00:00.498,25
240, 5/10/2012, 6:06:10,1.09E+01,   0:21:30.266,9910,0.00E+00,   0:00:00.498,18
241, 5/10/2012, 6:06:15,1.10E+01,   0:21:35.284,9958,0.00E+00,   0:00:00.498,26
242, 5/10/2012, 6:06:20,1.09E+01,   0:21:40.299,9942,0.00E+00,   0:00:00.498,23
243, 5/10/2012, 6:36:55,9.56E+00,   0:21:49.863,8693,0.00E+00,   0:00:00.498,20
244, 5/10/2012, 6:37:00,8.92E+00,   0:21:54.878,8108,0.00E+00,   0:00:00.498,23
245, 5/10/2012, 6:37:05,8.07E+00,   0:21:59.896,7338,0.00E+00,   0:00:00.498,23
246, 5/10/2012, 6:41:43,1.13E+01,   0:22:05.672,10296,0.00E+00,   0:00:00.498,22
247, 5/10/2012, 6:41:49,1.13E+01,   0:22:10.699,10288,0.00E+00,   0:00:00.498,18
248, 5/10/2012, 6:41:54,1.13E+01,   0:22:15.716,10293,0.00E+00,   0:00:00.498,22
249, 5/10/2012, 6:41:59,1.13E+01,   0:22:20.737,10300,0.00E+00,   0:00:00.498,20
250, 5/10/2012, 6:42:04,1.13E+01,   0:22:25.754,10291,0.00E+00,   0:00:00.498,23
251, 5/10/2012, 6:42:09,1.13E+01,   0:22:30.774,10297,0.00E+00,   0:00:00.498,16
252, 5/10/2012, 6:42:14,1.13E+01,   0:22:35.802,10286,0.00E+00,   0:00:00.498,22
253, 5/10/2012, 6:42:19,1.13E+01,   0:22:40.819,10281,0.00E+00,   0:00:00.498,22
254, 5/10/2012, 6:42:24,1.13E+01,   0:22:45.835,10296,0.00E+00,   0:00:00.498,18
255, 5/10/2012, 6:42:29,1.14E+01,   0:22:50.853,10357,0.00E+00,   0:00:00.498,16
256, 5/10/2012, 6:42:34,1.14E+01,   0:22:55.892,10342,0.00E+00,   0:00:00.498,20
257, 5/10/2012, 6:42:39,1.14E+01,   0:23:00.926,10338,0.00E+00,   0:00:00.498,22
