event_num,duration,duration(s),ft_change,ut_change,tank_change,flowmeter,flowmeter-tank,num_max_feces,num_max_urine,urine_first,slope_ratio
1.0,0 days 00:01:57,117.0,6.060000000000003,0.4480000000000006,6.508000000000004,10.475700000000002,3.967699999999998,1.0,1.0,1.0, 28.005578800557913
2.0,0 days 00:04:21,261.0,5.919999999999993,0.7470000000000016,6.6669999999999945,18.85169,12.184690000000007,1.0,2.0,1.0, 25.032340425532077
3.0,0 days 00:03:23,203.0,6.113999999999997,0.5320000000000016,6.645999999999999,19.776633333333336,13.130633333333337,3.0,3.0,0.0, 11.021822849807323 6.156321839080369 56.102639296187
4.0,0 days 00:03:27,207.0,7.980000000000011,1.2370000000000054,9.217000000000017,10.123626666666667,0.90662666666665,3.0,2.0,1.0, 4.293489215883863 3.9946914399469104
5.0,0 days 00:01:07,67.0,0.19199999999997175,0.03999999999999915,0.2319999999999709,5.7785400000000005,5.54654000000003,0.0,1.0,0.0,
6.0,0 days 00:03:27,207.0,5.31600000000001,0.6700000000000008,5.98600000000001,7.880646666666667,1.8946466666666568,1.0,2.0,0.0, 6.079315006759899
7.0,0 days 00:01:29,89.0,4.004000000000005,0.780000000000002,4.784000000000007,7.20177,2.417769999999993,0.0,2.0,0.0,
8.0,0 days 00:00:33,33.0,0.0,0.09000000000000341,0.09000000000000341,0.0,-0.09000000000000341,0.0,1.0,1.0,
9.0,0 days 00:03:51,231.0,6.703999999999979,0.7280000000000113,7.431999999999991,27.491933333333336,20.059933333333344,5.0,4.0,0.0, 8.751240255138148 12.080701754386103 4.953522149600599 10.203030303029147
10.0,0 days 00:02:22,142.0,7.07999999999997,0.3589999999999982,7.438999999999968,9.540959999999998,2.1019600000000302,2.0,3.0,1.0, 73.3333333333337 66.99724517906516
11.0,0 days 00:01:56,116.0,1.1199999999999974,0.21199999999999886,1.3319999999999963,8.44184,7.109840000000003,3.0,1.0,1.0, 3.2792792792795686
12.0,0 days 00:04:12,252.0,12.023999999999901,1.0000000000000062,13.023999999999909,19.362256666666667,6.338256666666759,5.0,5.0,0.0, 6.794805194805338 23.525073746312017 11.500000000000373 14.43274853801197 14.69440459110467
13.0,0 days 00:02:22,142.0,3.5359999999999445,0.4399999999999986,3.975999999999943,8.18805,4.212050000000057,1.0,2.0,1.0, 32.94663353449204
14.0,0 days 00:01:32,92.0,4.957999999999899,0.3299999999999965,5.2879999999998955,8.250823333333333,2.9628233333334375,2.0,2.0,0.0, 6.088029617441416 80.13114754097882
15.0,0 days 00:01:33,93.0,4.819999999999936,0.7459999999999898,5.565999999999926,7.430676666666667,1.8646766666667407,1.0,1.0,1.0, 3.911971830985856
16.0,0 days 00:01:49,109.0,3.2799999999999017,0.5789999999999988,3.8589999999999005,5.7552933333333325,1.896293333333432,2.0,1.0,1.0, 2.375415282392019
