date,time,weight
16.03.2021,11:50:07,0.48
16.03.2021,11:50:08,0.48
16.03.2021,11:50:09,0.48
16.03.2021,11:50:10,0.48
16.03.2021,11:50:11,0.48
16.03.2021,11:50:12,0.48
16.03.2021,11:50:13,0.48
16.03.2021,11:50:14,0.48
16.03.2021,11:50:15,0.48
16.03.2021,11:50:16,0.48
16.03.2021,11:50:17,0.48
16.03.2021,11:50:18,0.48
16.03.2021,11:50:20,0.48
16.03.2021,11:50:21,0.48
16.03.2021,11:50:22,0.48
16.03.2021,11:50:23,0.48
16.03.2021,11:50:24,0.49
16.03.2021,11:50:25,0.49
16.03.2021,11:50:26,0.49
16.03.2021,11:50:27,0.49
16.03.2021,11:50:28,0.49
16.03.2021,11:50:29,0.49
16.03.2021,11:50:30,0.49
16.03.2021,11:50:31,0.49
16.03.2021,11:50:32,0.49
16.03.2021,11:50:33,0.49
16.03.2021,11:50:34,0.49
16.03.2021,11:50:35,0.49
16.03.2021,11:50:36,0.49
16.03.2021,11:50:37,0.49
16.03.2021,11:50:38,0.49
16.03.2021,11:50:39,0.49
16.03.2021,11:50:40,0.49
16.03.2021,11:50:41,0.49
16.03.2021,11:50:42,0.49
16.03.2021,11:50:43,0.49
16.03.2021,11:50:44,0.49
16.03.2021,11:50:45,0.49
16.03.2021,11:50:46,0.49
16.03.2021,11:50:47,0.49
16.03.2021,11:50:48,0.49
16.03.2021,11:50:49,0.49
16.03.2021,11:50:50,0.49
16.03.2021,11:50:52,0.49
16.03.2021,11:50:53,0.49
16.03.2021,11:50:54,0.49
16.03.2021,11:50:55,0.49
16.03.2021,11:50:56,0.49
16.03.2021,11:50:57,0.49
16.03.2021,11:50:58,0.49
16.03.2021,11:50:59,0.49
16.03.2021,11:51:00,0.49
16.03.2021,11:51:01,0.49
16.03.2021,11:51:02,0.49
16.03.2021,11:51:03,0.49
16.03.2021,11:51:04,0.49
16.03.2021,11:51:05,0.49
16.03.2021,11:51:06,0.49
16.03.2021,11:51:07,0.49
16.03.2021,11:51:08,0.49
16.03.2021,11:51:09,0.49
16.03.2021,11:51:10,0.49
16.03.2021,11:51:11,0.49
16.03.2021,11:51:12,0.49
16.03.2021,11:51:13,0.49
16.03.2021,11:51:14,0.49
16.03.2021,11:51:15,0.49
16.03.2021,11:51:16,0.49
16.03.2021,11:51:17,0.49
16.03.2021,11:51:18,0.49
16.03.2021,11:51:19,0.49
16.03.2021,11:51:20,0.49
16.03.2021,11:51:21,0.49
16.03.2021,11:51:22,0.49
