event_num,duration,duration(s),ft_change,ut_change,tank_change,flowmeter,flowmeter-tank,num_max_feces,num_max_urine,urine_first,slope_ratio
1.0,0 days 00:03:57,237.0,2.1000000000000028,0.48999999999999927,2.590000000000002,8.317536666666665,5.727536666666664,2.0,2.0,1.0, 4.174483306836248 8.065573770491781
2.0,0 days 00:01:10,70.0,0.23999999999999844,0.20999999999999908,0.4499999999999975,0.5872333333333333,0.13723333333333576,1.0,1.0,1.0, 2.1500000000000172
3.0,0 days 00:04:29,269.0,3.539999999999989,0.2570000000000012,3.79699999999999,23.06929666666667,19.27229666666668,2.0,1.0,1.0, 30.82352941176523
4.0,0 days 00:03:28,208.0,3.860000000000001,0.4389999999999983,4.2989999999999995,14.928529999999999,10.629529999999999,2.0,2.0,1.0, 6.433613445378127 6.86661143330577
5.0,0 days 00:01:03,63.0,1.0399999999999938,0.09000000000000075,1.1299999999999946,1.53877,0.4087700000000054,1.0,1.0,1.0, 14.39024390243884
6.0,0 days 00:03:58,238.0,2.560000000000027,0.3049999999999984,2.8650000000000255,6.983783333333334,4.118783333333308,0.0,1.0,1.0,
7.0,0 days 00:02:20,140.0,2.0399999999999956,0.29999999999999627,2.339999999999992,12.194556666666667,9.854556666666674,1.0,2.0,1.0, 34.63755458515316
8.0,0 days 00:01:03,63.0,0.03999999999996007,0.07000000000000028,0.10999999999996035,4.819513333333333,4.709513333333373,0.0,1.0,1.0,
9.0,0 days 00:01:23,83.0,7.119999999999994,0.7319999999999993,7.851999999999993,4.811756666666667,-3.0402433333333265,2.0,2.0,0.0, 35.60637300843453 8.2643598615917
10.0,0 days 00:01:17,77.0,0.11199999999999477,0.10100000000000264,0.2129999999999974,0.9711833333333334,0.758183333333336,0.0,1.0,0.0,
11.0,0 days 00:01:26,86.0,1.399999999999956,0.28600000000000225,1.6859999999999582,4.37627,2.6902700000000417,1.0,1.0,1.0, 2.8084472049689264
12.0,0 days 00:01:27,87.0,3.3400000000000105,0.3800000000000048,3.7200000000000153,8.892626666666667,5.172626666666652,1.0,1.0,1.0, 6.906862745098036
13.0,0 days 00:04:26,266.0,10.419999999999977,1.0339999999999954,11.453999999999972,20.119323333333334,8.665323333333362,4.0,0.0,1.0,
14.0,0 days 00:02:34,154.0,4.38000000000001,0.5000000000000036,4.880000000000013,17.42382333333333,12.543823333333318,2.0,1.0,1.0, 5.997425445183393
15.0,0 days 00:00:48,48.0,0.23999999999999488,0.012000000000006672,0.25200000000000156,2.5513566666666665,2.299356666666665,1.0,0.0,0.0,
16.0,0 days 00:01:26,86.0,0.9499999999999744,0.07100000000000062,1.020999999999975,8.202383333333334,7.1813833333333585,1.0,1.0,0.0, 13.667238421954206
17.0,0 days 00:02:13,133.0,3.059999999999924,0.36900000000000777,3.428999999999932,9.399049999999999,5.970050000000067,3.0,1.0,0.0, 8.314553990610511
18.0,0 days 00:00:46,46.0,0.10599999999996612,0.0,0.10599999999996612,0.9320533333333334,0.8260533333333673,0.0,0.0,0.0,
19.0,0 days 00:03:49,229.0,2.8999999999998494,0.3000000000000185,3.199999999999868,3.772726666666667,0.572726666666799,2.0,2.0,0.0, 6.186931348220946 21.250000000000252
20.0,0 days 00:01:51,111.0,6.263999999999989,0.39999999999999325,6.663999999999982,8.708593333333333,2.044593333333351,2.0,1.0,0.0, 19.34281789639002
